Station,RMSE,MAE,NSE
2009,0.8074483871459961,0.6302763393947056,0.8537188342639378
2016,1.0425725068364824,0.8481612205505371,0.9590424299240112
2018,1.3049024769238062,1.0408287814685278,0.9415303979601178
2019,0.9892925449780056,0.803585307938712,0.7294957382338387
2029,1.0696236746651786,0.8488552740642002,0.9595399669238499
2030,1.2145557744162423,0.9484345231737409,0.9251637373651777
2034,1.844560674258641,1.4506038597651891,0.897126419203622
2044,1.7292335884911674,1.3527180978230067,0.8959798301969256
2056,1.00940317767007,0.8015915581158229,0.8673563173839024
2070,1.3318921838487898,1.0598595227513994,0.9104222910744804
2084,1.0486972672598702,0.8054325410297939,0.8153405104364667
2085,1.3053028753825597,1.0367375697408403,0.9235381994928632
2091,1.0705898744719369,0.8625596250806536,0.9596834778785706
2104,1.2625995022909982,0.9546220302581787,0.9185514960970197
2109,1.1114515662193298,0.9158826810973031,0.7018737026623317
2135,1.2306079523903983,0.9680095996175494,0.9258603027888707
2143,1.2205754177910941,0.9561872056552342,0.9553338715008327
2152,1.1466131465775626,0.881244455065046,0.9531658802713666
2170,1.0295080201966422,0.824773941721235,0.8552597165107727
2174,1.8458141258784704,1.4636566298348563,0.8627393926892962
2243,1.226997775690896,0.9385218620300293,0.956966587475368
2269,0.7775638358933585,0.6195812821388245,0.8397236977304731
2372,0.8491854241916111,0.6776045603411538,0.8707795654024396
2415,1.3819489138466972,1.0657196726117815,0.9282116038458688
2473,1.0540102975709098,0.8344595176833016,0.9001797948564801
2481,0.8047366057123456,0.6361533573695591,0.8337539008685521
2500,1.1446592892919267,0.9309620005743844,0.8742663519723075
2634,1.9338179656437464,1.517418282372611,0.8767977356910706
