Station,RMSE,MAE,NSE
517,1.031200340815953,0.8248957395553589,0.9323757716587612
520,1.0328208633831568,0.819771374974932,0.9179138626371112
522,1.2152327724865504,0.9707009536879403,0.920281171798706
523,1.3853483966418676,1.1221787078039986,0.916164721761431
527,1.239777854510716,0.9952465551240104,0.9266862784113202
531,1.310512695993696,0.9904457586152213,0.9652765478406634
533,1.2718244620731898,0.9853576166289193,0.9645205140113831
534,1.2687189749308996,0.9886740360941205,0.9534865277154105
548,1.1990331837109156,0.9677467175892421,0.9290833388056073
552,1.0204668130193437,0.787404579775674,0.9785871761185783
554,1.4457059076854162,1.0965753623417445,0.9312548126493182
570,1.5142416443143571,1.1811386687414986,0.8940817969185966
572,1.6247723613466536,1.3046529463359289,0.9112361414091927
586,1.5304234709058488,1.1535263231822424,0.9403927496501377
597,1.2847339255469186,0.9563262292316982,0.9462517585073199
