Station,RMSE,MAE,NSE
2009,0.850593592439379,0.6598137361662728,0.8344631195068359
2016,1.000019439629146,0.7825049928256443,0.9670245562280927
2018,1.3294486233166285,1.0376932876450675,0.9461522613252912
2019,0.8289258394922528,0.6576939054897853,0.8302727682249886
2029,1.062111735343933,0.8036520992006574,0.9656036836760384
2030,1.147279143333435,0.8469077093260629,0.942397245338985
2033,1.0550307546343123,0.8273863026074001,0.895781798022134
2034,1.8414837973458427,1.4739370601517814,0.9134179779461452
2044,1.7676366908209664,1.3918610215187073,0.9080427374158587
2056,0.8854726893561227,0.7018303786005292,0.9038256491933551
2068,1.0243756175041199,0.8207143800599235,0.9178917833736965
2070,1.323760645730155,1.070985734462738,0.9205659968512399
2084,0.9960003239767892,0.7493553246770587,0.8527089357376099
2085,1.3778728587286813,1.1185525144849504,0.929476261138916
2091,0.9914077605519976,0.7864550352096558,0.9688613499913897
2104,1.2292809316090174,0.9004771624292646,0.9344198278018406
2109,0.8996704391070774,0.7196325744901385,0.8298263209206718
2112,1.5582785265786308,1.2174054639680045,0.8725345815931048
2126,1.239445115838732,0.9892942905426025,0.9207659959793091
2135,1.176451257296971,0.9000461527279445,0.9418666788509914
2143,1.15358247927257,0.8983163833618164,0.9638779759407043
2150,1.1317335963249207,0.8682647602898734,0.9084709797586713
2152,1.1328502467700414,0.8529891116278512,0.9599752681595939
2159,1.6054861204964774,1.2801913022994995,0.8938217844281878
2167,1.1013951982770647,0.8231359039034162,0.9736776947975159
2170,0.9968865088054112,0.7962091394833156,0.8848231519971576
2174,1.7711992604391915,1.2831871339253016,0.8892380765506199
2179,1.4963862895965576,1.1916579518999373,0.9278201120240348
2232,0.9959034834589277,0.781481283051627,0.9054074117115566
2243,1.1914045470101493,0.9247938735144479,0.9644347599574498
2256,0.8079097356115069,0.6342662232262748,0.9273231625556946
2269,0.6859254240989685,0.5484143282685962,0.8815820472581046
2276,0.5461455711296627,0.4230345146996634,0.8922803912843976
2282,1.3526978492736816,1.0822439534323556,0.912092557975224
2288,1.0520758203097753,0.7871363844190326,0.9715494343212673
2307,1.0034953355789185,0.8122080223900932,0.8290668044771466
2308,1.9928444283349174,1.5760754346847534,0.8907599108559745
2327,0.923676746232169,0.7300864883831569,0.8930166704314095
2343,1.0487757154873438,0.8339865974017552,0.9196462290627616
2347,1.0045256784984045,0.7842213596616473,0.9499959860529218
2351,0.8154116528374808,0.6186799321855817,0.880310424736568
2369,1.7599648066929408,1.421179669243949,0.895507846559797
2372,0.8834804551942008,0.6827924847602844,0.8785493969917297
2374,1.9956913164683752,1.567070654460362,0.8721440775053841
2386,1.6464859076908656,1.285749111856733,0.9005750247410366
2410,0.7281431811196464,0.564910181931087,0.863676837512425
2414,1.354048218045916,1.058972758906228,0.9011565021106175
2415,1.369695144040244,1.065650803702218,0.9337640830448696
2432,1.390278892857688,1.0995014565331596,0.9178665450641087
2457,1.2191865955080305,0.9126055070332119,0.9000845125743321
2462,0.8080233931541443,0.6362148693629673,0.9398419857025146
2467,0.8863962888717651,0.7021381429263523,0.9645545567784991
2473,1.2287506375994002,0.9905559250286647,0.8893468039376395
2481,0.7965282372065953,0.6325532964297703,0.8585765702383858
2500,0.9611394235066005,0.7610652872494289,0.919948969568525
2604,1.8330997228622437,1.4402493919645036,0.8874374457768032
2606,1.872921177319118,1.3161086865833826,0.896739831992558
2608,1.4890796797616142,1.190687588282994,0.909711480140686
2609,1.8733843054090227,1.4476992913654871,0.8910625917570931
2612,1.329262716429574,1.1070482219968523,0.9333393062864032
2617,0.8306563070842198,0.6823363900184631,0.8849975977625165
2634,1.9366239649908883,1.4586791055543082,0.8908611280577523
2635,1.6012092658451624,1.2683704836027963,0.9033435157367161
