Station,RMSE,MAE,NSE
2091,0.9436028599739075,0.6883820295333862,0.9734575152397156
2143,1.119337797164917,0.8199042081832886,0.9675776362419128
2016,1.004844069480896,0.7360047101974487,0.9696356058120728
2018,1.0392380952835083,0.7704187035560608,0.9693230390548706
2243,1.2437998056411743,0.8567861914634705,0.963911771774292
2415,0.8139631748199463,0.6210718750953674,0.9782286286354065
2044,1.0576374530792236,0.8245468139648438,0.9687016010284424
2288,1.2870200872421265,0.9364131689071655,0.9590908885002136
2608,0.829018771648407,0.633729875087738,0.9740127325057983
2343,0.6159493923187256,0.48218101263046265,0.9741993546485901
2029,1.3800452947616577,1.0026367902755737,0.946056604385376
2634,1.0195080041885376,0.8138266801834106,0.9706836342811584
2152,1.1497443914413452,0.830072820186615,0.9615539312362671
2604,0.8831765055656433,0.6953024864196777,0.9750392436981201
2609,1.0860768556594849,0.8157124519348145,0.9640849828720093
2635,0.8450952768325806,0.6387500762939453,0.9741717576980591
2104,1.352836012840271,0.9787725210189819,0.9247028231620789
2386,0.8892141580581665,0.7040320038795471,0.9726627469062805
2414,0.8377869129180908,0.6630610227584839,0.9647403359413147
2374,0.9437505602836609,0.7224007248878479,0.9723652005195618
2112,0.8833444714546204,0.6857752203941345,0.9602869749069214
2308,0.9592332243919373,0.7548412680625916,0.9758395552635193
2410,0.592881977558136,0.4682443141937256,0.91132652759552
2150,0.9031314849853516,0.6879873871803284,0.9428220391273499
2033,0.942034900188446,0.7393258213996887,0.9182381629943848
2327,0.8039534091949463,0.5886301398277283,0.9201934337615967
2473,0.9397438764572144,0.7429115176200867,0.9370348453521729
2307,0.8629857301712036,0.6512565016746521,0.8749755620956421
2085,1.4614572525024414,1.1621479988098145,0.9242850542068481
2034,0.9165434837341309,0.7259406447410583,0.9797607064247131
2369,0.8686115145683289,0.6813623309135437,0.975975513458252
2084,0.9649059176445007,0.712523341178894,0.8669561743736267
2056,0.7373067736625671,0.5653926134109497,0.9363937973976135
2276,0.40476953983306885,0.30697575211524963,0.9419456720352173
2481,0.5106179714202881,0.404369056224823,0.9443905353546143
2372,0.6715592741966248,0.5303221344947815,0.9326112270355225
2126,0.7807711958885193,0.5827077031135559,0.9705125093460083
2467,1.227271318435669,0.9417669177055359,0.9367290735244751
2500,0.5422208309173584,0.42462143301963806,0.9762856960296631
2135,1.1389130353927612,0.8662362694740295,0.94893878698349
2179,0.7873345613479614,0.621608555316925,0.9809293746948242
2070,0.7895059585571289,0.6045915484428406,0.9731088280677795
2282,0.600299596786499,0.4446874260902405,0.9833428263664246
2159,0.8235414624214172,0.6472250819206238,0.9730448722839355
2030,1.2433881759643555,0.9306179881095886,0.9363317489624023
2457,1.3036080598831177,1.0011800527572632,0.8928778171539307
2232,0.6892459988594055,0.5450996160507202,0.9552281498908997
2109,0.7125532031059265,0.5810514092445374,0.8927679657936096
2019,0.6890059113502502,0.5401808619499207,0.8857525587081909
2174,1.4438786506652832,1.0166596174240112,0.9292325377464294
2606,1.6376575231552124,1.1362826824188232,0.9254995584487915
2170,0.6663203239440918,0.5278224349021912,0.9482305645942688
2009,0.5903500318527222,0.4695490002632141,0.9211708903312683
2432,0.9757893681526184,0.7032402157783508,0.9617118835449219
2351,0.673081636428833,0.5334023833274841,0.9209222197532654
2269,0.5687625408172607,0.4303598403930664,0.9197155237197876
2167,1.0874370336532593,0.7869335412979126,0.976358950138092
2068,0.8895583152770996,0.689276397228241,0.9394925236701965
2612,0.865746021270752,0.6485692858695984,0.9772454500198364
2347,0.8244196772575378,0.6356669664382935,0.9681511521339417
2462,0.7573364973068237,0.5535951256752014,0.9476704597473145
2617,0.5307775735855103,0.4350571930408478,0.9610760807991028
2256,0.6249775886535645,0.4673261046409607,0.9568465352058411
