Station,RMSE,MAE,NSE
534,0.8519712686538696,0.5890064239501953,0.9803500175476074
570,0.9364659190177917,0.7369879484176636,0.9611758589744568
597,1.0891579389572144,0.7981349229812622,0.962024986743927
533,1.023119568824768,0.6887444853782654,0.9783401489257812
523,0.7873760461807251,0.6168652176856995,0.9744498133659363
517,0.700579822063446,0.5453746318817139,0.9700977802276611
520,0.8608604669570923,0.6525476574897766,0.945252001285553
531,1.2088395357131958,0.8266619443893433,0.9719626307487488
554,0.8027225136756897,0.6017580628395081,0.9799554944038391
527,0.7438681721687317,0.572594404220581,0.9748979210853577
522,0.7666301131248474,0.6013998985290527,0.9699084758758545
572,0.8383834958076477,0.6380979418754578,0.9773977994918823
586,1.3015328645706177,0.9325421452522278,0.9585443735122681
548,0.7705529928207397,0.5979751348495483,0.9721578359603882
552,1.183526873588562,0.8682376146316528,0.9732617139816284
