Station,RMSE,MAE,NSE
517,1.0676641464233398,0.850669128554208,0.9265387228557042
520,1.0339296885899134,0.8276004791259766,0.917769159589495
522,1.2697028262274606,1.00224655015128,0.9128407665661403
523,1.3978367022105627,1.109098698411669,0.9140333703586033
527,1.2394100853375025,0.9857749853815351,0.9265927246638707
531,1.2658409646579198,0.9502650925091335,0.96730637550354
533,1.288492270878383,0.9671333432197571,0.9631252799715314
534,1.2633971997669764,0.9715425712721688,0.953626675265176
548,1.1750442641122,0.9454703416143145,0.9306723305157253
552,1.0369744982038225,0.7943177138056073,0.9777203968593052
554,1.347567277295249,1.0468405144555228,0.9396717974117824
570,1.4521479776927404,1.1491985491343908,0.9019038336617606
572,1.5765173520360674,1.2576269251959664,0.9149282574653625
586,1.4572629928588867,1.1246280074119568,0.945246662412371
597,1.3600756440843855,1.0263493316514152,0.9396528090749469
