Station,RMSE,MAE,NSE
2009,0.7780755077089582,0.6109953096934727,0.86385178565979
2016,0.9479942917823792,0.7505511726651873,0.965896759714399
2018,1.2253955943243844,0.9558981146131244,0.9484983427183968
2019,1.055262233529772,0.8448043210165841,0.6919343726975578
2029,0.9958448495183673,0.7503950340407235,0.9648551685469491
2030,1.1649793216160365,0.8605989813804626,0.9311059032167707
2034,1.7652664014271326,1.3974881597927638,0.9052209768976484
2044,1.7235183375222343,1.3754438076700484,0.8969119191169739
2056,0.9746746250561306,0.7695130280085972,0.8756486262593951
2070,1.3807762009756905,1.1038479038647242,0.9040390763963971
2084,1.0751120277813502,0.8206856335912432,0.8057464361190796
2085,1.2295979431697301,0.9731888685907636,0.9319434932300023
2091,1.013401712690081,0.7893342290605817,0.9639694690704346
2104,1.2555173124585832,0.8988229802676609,0.91953558581216
2109,1.1554817301886422,0.9470798117773873,0.6775257246834892
2135,1.1385964240346635,0.8550261429377964,0.9363708070346287
2143,1.1899632045200892,0.9190055302211216,0.9577796629496983
2152,1.1016870481627328,0.8195582457951137,0.9569250004632133
2170,1.0122560518128532,0.8315189395632062,0.8595938767705645
2174,1.7683523552758353,1.3776149920054845,0.873869606426784
2243,1.1926461202757699,0.8861552136284965,0.9592505778585162
2269,0.741023702280862,0.5845591851643154,0.8545581442969186
2372,0.8438540952546256,0.6702572788511004,0.8728293010166713
2415,1.341643784727369,1.0392411606652396,0.931701055594853
2473,1.0507925067629134,0.8279753753117153,0.900746830872127
2481,0.7981827684811184,0.634278165442603,0.8360921825681414
2500,1.128662415913173,0.9018825973783221,0.8789468918527875
2634,1.856560468673706,1.4814343197005135,0.8861915724618095
