Station,RMSE,MAE,NSE
534,0.5575742125511169,0.42705562710762024,0.9915196895599365
570,0.903705358505249,0.7108877301216125,0.9636814594268799
597,0.8523143529891968,0.6389750242233276,0.976904034614563
533,0.6538990139961243,0.49788185954093933,0.9910838007926941
523,0.745684802532196,0.6073307394981384,0.9769385457038879
517,0.6077480316162109,0.4846271574497223,0.9776643514633179
520,0.7944254875183105,0.592819094657898,0.9531046152114868
531,0.6751987934112549,0.508997917175293,0.9912133812904358
554,0.6707471013069153,0.526034951210022,0.985930860042572
527,0.6374392509460449,0.5042352080345154,0.981600284576416
522,0.686235249042511,0.5483226180076599,0.9758106470108032
572,0.7223321199417114,0.5706008076667786,0.9831501245498657
586,0.9486933350563049,0.7406581044197083,0.9780553579330444
548,0.6707091331481934,0.5470003485679626,0.9789596796035767
552,0.6689583659172058,0.5112772583961487,0.9914126992225647
