Station,RMSE,MAE,NSE
2091,0.969506561756134,0.726473867893219,0.9719802141189575
2143,1.1283481121063232,0.8279178142547607,0.9670535326004028
2016,1.0409107208251953,0.7684618830680847,0.9674167633056641
2018,1.0590014457702637,0.7903055548667908,0.9681451916694641
2243,1.3027726411819458,0.9526342749595642,0.9604085087776184
2415,0.8548034429550171,0.6422492861747742,0.9759891033172607
2044,1.0175808668136597,0.794510543346405,0.9710274338722229
2288,1.27597975730896,0.9083612561225891,0.9597896933555603
2608,0.8435943722724915,0.6513554453849792,0.9730908870697021
2343,0.6131914854049683,0.47702962160110474,0.9744298458099365
2029,1.4750205278396606,1.0871042013168335,0.9383763074874878
2634,0.9672770500183105,0.7676347494125366,0.9736105799674988
2152,1.1513798236846924,0.8335208892822266,0.9614444971084595
2604,0.8353191018104553,0.6523593664169312,0.9776710867881775
2609,1.0697119235992432,0.8158133029937744,0.9651591777801514
2635,0.8495911359786987,0.6394733190536499,0.9738962054252625
2104,1.4421859979629517,1.0700714588165283,0.914428174495697
2386,0.8403717875480652,0.6512726545333862,0.9755834341049194
2414,0.8655588626861572,0.6910867691040039,0.9623639583587646
2374,0.915083646774292,0.7086935043334961,0.9740185141563416
2112,0.9060655832290649,0.6885154843330383,0.9582176804542542
2308,0.9040460586547852,0.7066434621810913,0.9785395860671997
2410,0.6221004724502563,0.48849931359291077,0.9023711681365967
2150,0.7988461256027222,0.5943832397460938,0.9552644491195679
2033,0.9601218700408936,0.7420072555541992,0.9150683879852295
2327,0.7784470319747925,0.5525170564651489,0.9251770377159119
2473,0.9436461329460144,0.7355918288230896,0.9365108609199524
2307,0.8220224976539612,0.6085618138313293,0.8865628838539124
2085,1.4885873794555664,1.1807706356048584,0.9214478731155396
2034,0.8465000987052917,0.6593670845031738,0.9827359318733215
2369,0.8467046022415161,0.6529958248138428,0.9771720170974731
2084,0.9922148585319519,0.7241336703300476,0.859318733215332
2056,0.7254061698913574,0.5647982954978943,0.9384305477142334
2276,0.4274997115135193,0.32431235909461975,0.9352424144744873
2481,0.5121157169342041,0.40303224325180054,0.9440637826919556
2372,0.6651903390884399,0.5292754769325256,0.9338833689689636
2126,0.7338780164718628,0.5613517165184021,0.9739481806755066
2467,1.2201906442642212,0.9076913595199585,0.9374570250511169
2500,0.5380978584289551,0.41546836495399475,0.9766449928283691
2135,1.1929620504379272,0.9033413529396057,0.9439773559570312
2179,0.7585535049438477,0.5934249758720398,0.9822981953620911
2070,0.7811282873153687,0.6027405261993408,0.9736765027046204
2282,0.5920929312705994,0.4272843897342682,0.983795166015625
2159,0.8004435300827026,0.6437157988548279,0.9745356440544128
2030,1.3278979063034058,1.0023301839828491,0.9273828864097595
2457,1.3568683862686157,1.029771089553833,0.8839457631111145
2232,0.6461479067802429,0.4919818341732025,0.960652232170105
2109,0.7615830898284912,0.6263546943664551,0.8775032162666321
2019,0.6989908814430237,0.5545845627784729,0.8824172616004944
2174,1.5084329843521118,1.0968316793441772,0.9227631688117981
2606,1.7431620359420776,1.2397836446762085,0.9155910611152649
2170,0.6469655632972717,0.5156380534172058,0.9511944055557251
2009,0.550870418548584,0.4385495185852051,0.931361734867096
2432,1.0103524923324585,0.7266404032707214,0.958951473236084
2351,0.6744909286499023,0.5213358402252197,0.9205907583236694
2269,0.5789539813995361,0.4338080585002899,0.916812539100647
2167,1.174233317375183,0.8657719492912292,0.972434401512146
2068,0.9217596650123596,0.6954529881477356,0.9350326061248779
2612,0.8614386916160583,0.676470160484314,0.9774712920188904
2347,0.8176268935203552,0.6301530003547668,0.968673825263977
2462,0.6980448961257935,0.5184955596923828,0.9555434584617615
2617,0.4265751838684082,0.34027016162872314,0.9748589992523193
2256,0.6450338959693909,0.48646411299705505,0.9540324211120605
