Station,RMSE,MAE,NSE
2091,0.9628766179084778,0.7197508215904236,0.9705732464790344
2143,1.1354776620864868,0.8288201093673706,0.9647372961044312
2016,0.9550241231918335,0.7100204229354858,0.968613862991333
2018,0.9838867783546448,0.7557271122932434,0.9699602723121643
2243,1.1610980033874512,0.8129467368125916,0.9650511741638184
2415,0.6947736144065857,0.5232532024383545,0.9831838011741638
2044,1.0047823190689087,0.7899579405784607,0.9680811762809753
2473,0.7431782484054565,0.5804640054702759,0.9535273909568787
2029,1.229480266571045,0.8965461254119873,0.9509927034378052
2634,1.0019601583480835,0.7923632860183716,0.9689190983772278
2152,1.0974534749984741,0.8105628490447998,0.9608899354934692
2104,1.2669563293457031,0.9241499900817871,0.9251863360404968
2085,1.2330944538116455,0.9671276211738586,0.937014102935791
2034,0.9859638214111328,0.7406632304191589,0.9727754592895508
2481,0.500959575176239,0.3996298909187317,0.9398360252380371
2056,0.5886980295181274,0.4627372622489929,0.9575159549713135
2084,0.9094659686088562,0.6521136164665222,0.871809720993042
2372,0.637478768825531,0.5159067511558533,0.9326230883598328
2500,0.714285135269165,0.5754095911979675,0.954328715801239
2135,1.0907962322235107,0.8064857125282288,0.9467208385467529
2070,0.807382345199585,0.6325088143348694,0.9693046808242798
2030,1.2489550113677979,0.9337562322616577,0.9279934763908386
2109,0.9138039350509644,0.7093052268028259,0.803742527961731
2019,0.9371640086174011,0.7464408278465271,0.7692034244537354
2174,1.6373234987258911,1.2440241575241089,0.8998668193817139
2170,0.6788213849067688,0.5389647483825684,0.9406797885894775
2009,0.6142791509628296,0.4793045222759247,0.9178863763809204
2269,0.6230392456054688,0.5059070587158203,0.8989685773849487
