Station,RMSE,MAE,NSE
2009,0.8150608454431806,0.6411780885287693,0.8507491861070905
2016,1.0595534358705794,0.8232054795537677,0.9578542198453631
2018,1.278773648398263,0.9857354249273028,0.9441735063280378
2019,0.995030232838222,0.7975185343197414,0.7261625272887093
2029,1.1018384524754115,0.8229166780199323,0.9570955208369664
2030,1.1626005172729492,0.8707738518714905,0.9313971655709403
2034,1.8674818788255965,1.4703354409762792,0.8947186299732753
2044,1.7056708165577479,1.3245798008782523,0.8993034447942462
2056,0.9611165182931083,0.7624831880841937,0.8793429732322693
2070,1.3096416422298975,1.0469792825835091,0.9138348358018058
2084,1.0440925104277474,0.7977551477296012,0.8163305521011353
2085,1.2480238676071167,1.0085772275924683,0.9299878137452262
2091,1.0525230595043726,0.8061559796333313,0.9611850636346
2104,1.2492043461118425,0.8951395750045776,0.9201194558824811
2109,1.1311464309692383,0.9332952158791679,0.691299421446664
2135,1.168481366974967,0.8765544039862496,0.9330802048955645
2143,1.2064698764256068,0.9118537306785583,0.9566520537648883
2152,1.1314242822783334,0.8395239199910846,0.9545622553144183
2170,0.983369733606066,0.8004749161856515,0.8676226394517081
2174,1.7517424481255668,1.3388583489826746,0.8762268934931073
2243,1.232248101915632,0.9127608793122428,0.9563954557691302
2269,0.7686933875083923,0.6138523391314915,0.8432975155966622
2372,0.8313882946968079,0.6630671450069973,0.8766589164733887
2415,1.3375082612037659,1.0357149073055811,0.932129408632006
2473,1.0367195861680167,0.8183390583310809,0.9033639516149249
2481,0.7868283901895795,0.6241095278944288,0.8412870338984898
2500,1.091593631676265,0.8806919710976737,0.8862052985600063
2634,1.8639599255153112,1.462065918104989,0.8856970923287528
