Station,RMSE,MAE,NSE
517,1.0615922893796648,0.8474883607455662,0.9286587323461261
520,1.01717380966459,0.8154090132032122,0.9201505184173584
522,1.2185162901878357,0.9806594678333828,0.9203194720404488
523,1.4301965236663818,1.1529731495039803,0.9110679967062814
527,1.263733676501683,1.0111082111086165,0.9237092903682164
531,1.2323675751686096,0.9406915732792446,0.9688511320522853
533,1.3532724039895194,1.0283239909580775,0.9598234466144017
534,1.2532498495919364,0.9743306381361825,0.9547593934195382
548,1.2369627441678728,1.005095430782863,0.9242651547704425
552,1.005006389958518,0.7627702185085842,0.9789850626673017
554,1.335373410156795,1.0619411383356367,0.9412080219813755
570,1.5002916370119368,1.1844203472137451,0.8963140845298767
572,1.6924490928649902,1.3563825743538993,0.9030999456133161
586,1.2640176500592912,0.9624770113400051,0.9590912546430316
597,1.4583663429532732,1.1253726397241866,0.9314887608800616
