Station,RMSE,MAE,NSE
534,0.6319067478179932,0.49920570850372314,0.9891079068183899
570,0.8473772406578064,0.6796665191650391,0.9680678248405457
597,0.7976618409156799,0.6076827049255371,0.9797710180282593
533,0.5667514801025391,0.4448093771934509,0.993302047252655
523,0.7313312888145447,0.5720893144607544,0.9778178334236145
517,0.6409443020820618,0.5094573497772217,0.9751576781272888
520,0.8057711720466614,0.6066504120826721,0.9517555832862854
531,0.6550551652908325,0.5117241144180298,0.9917297959327698
554,0.6474295854568481,0.5160656571388245,0.98689204454422
527,0.6225332617759705,0.49142831563949585,0.9824507832527161
522,0.6924878358840942,0.5497967600822449,0.9753678441047668
572,0.7566069960594177,0.5940744876861572,0.9815130829811096
586,0.813801109790802,0.6354014277458191,0.983852207660675
548,0.6309565901756287,0.5034995675086975,0.9813798666000366
552,0.6529434323310852,0.5098317861557007,0.9918189644813538
