Station,RMSE,MAE,NSE
517,1.0752939411572047,0.8579481244087219,0.9262466600963047
520,1.0574683547019958,0.8410665818623134,0.9136584145682198
522,1.2310242993491036,0.9787063768931797,0.9179861204964774
523,1.4040577922548567,1.1324235541479928,0.9126414656639099
527,1.260072844369071,1.006641047341483,0.9239391939980643
531,1.1957501854215349,0.873079810823713,0.9703283139637539
533,1.3061546172414507,0.990553753716605,0.9621624520846775
534,1.2258942042078291,0.9606970378330776,0.9560140882219587
548,1.2042667440005712,0.9718193582126072,0.9276703766414097
552,1.0636441792760576,0.8184174384389605,0.97627306835992
554,1.3406787599836076,1.0523988519396101,0.939625084400177
570,1.4088960971151079,1.1148170913968767,0.9071201682090759
572,1.5568693109921046,1.2486265472003393,0.917045635836465
586,1.4165295021874564,1.1185447914259774,0.9487602370125907
597,1.3254547119140625,0.9929370624678475,0.9427362424986703
