Station,RMSE,MAE,NSE
534,0.6074660420417786,0.4800472557544708,0.9899341464042664
570,0.8712673187255859,0.6977580189704895,0.9662418961524963
597,0.904315173625946,0.6634457111358643,0.9739997982978821
533,0.7326331734657288,0.5623940229415894,0.9888073801994324
523,0.7466831207275391,0.6081525683403015,0.9768767356872559
517,0.6276696920394897,0.5078617930412292,0.9761760830879211
520,0.789323627948761,0.5836741924285889,0.9537050127983093
531,0.6954116821289062,0.536608099937439,0.9906793832778931
554,0.6924240589141846,0.5531928539276123,0.9850068092346191
527,0.5969637036323547,0.47466030716896057,0.9838627576828003
522,0.7004002332687378,0.5471912026405334,0.974801778793335
572,0.7396073341369629,0.5855942964553833,0.9823344945907593
586,1.095267415046692,0.8490615487098694,0.9707505702972412
548,0.7173523902893066,0.5971163511276245,0.9759315252304077
552,0.7043224573135376,0.5403667092323303,0.9904807806015015
