probability,positional_encoding,scale_factor,RMSE_Mean,RMSE_Std,RMSE_Median,RMSE_Min,RMSE_Max,RMSE_CI95,MAE_Mean,MAE_Std,MAE_Median,MAE_Min,MAE_Max,MAE_CI95,NSE_Mean,NSE_Std,NSE_Median,NSE_Min,NSE_Max,NSE_CI95,extra__infer_time_total_Mean,extra__infer_time_gpu_total_Mean,extra__infer_time_per_time_step_Mean,extra__n_total_time_steps_Mean,extra__train_time_total_best_Mean,extra__model_size
0.0,learnable,5,0.7602400183677673,0.1913232058286667,0.7471262216567993,0.389206975698471,1.3439531326293943,0.0741873955783687,0.5776457190513611,0.139294758439064,0.5623091459274292,0.3059638142585754,1.011268138885498,0.0540128761403452,0.9586464762687684,0.028596868738532,0.966530442237854,0.8692768812179565,0.988103985786438,0.0110887087313914,0.4877446975026812,0.4837709590366908,3.109228644754773e-06,156870.0,46.29511244807925,2335718
0.0,sinusoidal,5,0.7456002831459045,0.1840402781963348,0.7269160151481628,0.3932383358478546,1.329607009887695,0.0713633750034254,0.5676583647727966,0.1322769373655319,0.5510352849960327,0.3076861798763275,0.982874870300293,0.0512916475631387,0.9588913321495056,0.0320232100784778,0.9654428958892822,0.8605232834815979,0.9887362122535706,0.0124173046656281,0.4511640327317374,0.4470593686785016,2.8760376919215737e-06,156870.0,53.09417430843626,2959471
0.0,rope,5,0.7478824853897095,0.1946691125631332,0.708936870098114,0.3949914574623108,1.3293662071228027,0.0754848005849014,0.5636321902275085,0.138776496052742,0.5372069478034973,0.3098173439502716,0.9874515533447266,0.0538119089181192,0.9599848985671996,0.0284768138080835,0.966981053352356,0.8743762969970703,0.988676369190216,0.0110421559493258,0.4760698335511343,0.4716484832763671,3.0348048291651327e-06,156870.0,52.1440777693476,2209961
0.05,learnable,5,2.7835724353790283,1.1363271474838257,2.754880428314209,1.170495629310608,5.510751247406006,0.440621689556262,2.088404417037964,0.8888595700263977,1.8728126287460327,0.7879753708839417,4.399411201477051,0.3446637697867882,0.5252751111984253,0.2721995115280151,0.5915536880493164,-0.2628507614135742,0.8591704964637756,0.1055479514809917,0.5006325585501534,0.4964004778180803,3.191384959202865e-06,156870.0,46.29511244807925,2335718
0.05,sinusoidal,5,2.5138161182403564,0.9055588841438292,2.563017606735229,1.0487960577011108,4.556259632110596,0.3511390541510608,1.838589310646057,0.6706101298332214,1.812582015991211,0.7134633660316467,3.364311456680298,0.2600354727161114,0.6012412905693054,0.22661092877388,0.6473042964935303,-0.0786051750183105,0.8677325248718262,0.0878705483823963,0.4567114881106785,0.4524942757742746,2.911401084405421e-06,156870.0,53.09417430843626,2959471
0.05,rope,5,3.0832972526550293,1.2652320861816406,2.928797721862793,1.1692728996276855,5.9514641761779785,0.4906058424759694,2.36234974861145,0.998586118221283,2.279599189758301,0.8224769830703735,4.493066787719727,0.3872112793937288,0.3980409801006317,0.4174220561981201,0.5356100797653198,-1.1552858352661133,0.78373122215271,0.1618593768491347,0.5250743882996696,0.5205504542759487,3.347194417668576e-06,156870.0,52.1440777693476,2209961
0.1,learnable,5,3.4137558937072754,1.3886860609054563,3.418482542037964,1.5467475652694702,7.541853427886963,0.5384762776147318,2.651380777359009,1.1524821519851685,2.565835952758789,1.129474639892578,6.26170825958252,0.4468859476360673,0.2846523225307464,0.3821114301681518,0.3925993144512176,-0.7592160701751709,0.7927861213684082,0.1481673421071705,0.4637497748647417,0.4594171284266881,2.9562680873636875e-06,156870.0,46.29511244807925,2335718
0.1,sinusoidal,5,3.2172443866729736,1.321268081665039,2.9462294578552246,1.2916057109832764,6.220601558685303,0.5123343035823371,2.4596855640411377,1.0555663108825684,2.365349769592285,0.8377300500869751,4.627922534942627,0.4093059331702018,0.359502762556076,0.3667860627174377,0.4653099179267883,-0.4749066829681396,0.829231858253479,0.1422248058584734,0.5155860951968602,0.5109212374005999,3.2867093465727044e-06,156870.0,53.09417430843626,2959471
0.1,rope,5,4.189911842346191,1.576526761054993,4.198638916015625,1.491944432258606,7.968406200408935,0.6113133052365143,3.359633207321167,1.3198431730270386,3.4542129039764404,1.0676530599594116,6.670999050140381,0.5117817583761806,-0.0793416127562522,0.6415351629257202,0.1343351006507873,-2.2949466705322266,0.5858238935470581,0.2487614041695716,0.4920950276511056,0.4873545630318778,3.136960716842644e-06,156870.0,52.1440777693476,2209961
0.15,learnable,5,3.814019918441773,1.4432575702667236,3.7728590965271,1.8120511770248413,8.022976875305176,0.559636875611651,3.0039303302764893,1.2145978212356567,2.9110970497131348,1.344546914100647,6.7150983810424805,0.4709718676911247,0.1143349036574363,0.4214495122432709,0.2407259047031402,-0.9908294677734376,0.7180467844009399,0.1634210691930966,0.4647152849606105,0.4600885314941406,2.9624229295634e-06,156870.0,46.29511244807925,2335718
