probability,positional_encoding,scale_factor,RMSE_Mean,RMSE_Std,RMSE_Median,RMSE_Min,RMSE_Max,RMSE_CI95,MAE_Mean,MAE_Std,MAE_Median,MAE_Min,MAE_Max,MAE_CI95,NSE_Mean,NSE_Std,NSE_Median,NSE_Min,NSE_Max,NSE_CI95,extra__infer_time_total_Mean,extra__infer_time_gpu_total_Mean,extra__infer_time_per_time_step_Mean,extra__n_total_time_steps_Mean,extra__train_time_total_best_Mean,extra__model_size
0.0,learnable,3,0.779171884059906,0.2218184769153595,0.753171980381012,0.44026827812194824,1.6500933170318604,0.05586426516270382,0.6040312051773071,0.16104640066623688,0.5943199992179871,0.339216411113739,1.160435438156128,0.04055900993723971,0.9627677798271179,0.02201811783015728,0.9716172218322754,0.9052798748016357,0.9877904057502747,0.005545191073422884,0.22664988230145167,0.223708981710767,2.5008262418785354e-06,90630.0,1290.4725050926208,108496
0.0,sinusoidal,3,0.7837108969688416,0.21418704092502594,0.795562744140625,0.42268550395965576,1.6730282306671143,0.05394230759823271,0.6037866473197937,0.15297392010688782,0.6015114784240723,0.3168884217739105,1.1588116884231567,0.038525984108460865,0.9612581133842468,0.02555534429848194,0.9726419448852539,0.8669555187225342,0.9869421720504761,0.006436030321215647,0.18786403489491296,0.18515931895422558,2.0728680888768946e-06,90630.0,1903.3109467029572,30547
0.0,rope,3,0.8147544264793396,0.23247668147087097,0.7931188941001892,0.40470775961875916,1.6637763977050781,0.058548498038838104,0.624865710735321,0.1649274230003357,0.6027842164039612,0.29968664050102234,1.1368438005447388,0.04153642928001999,0.9588198661804199,0.025604156777262688,0.9688807725906372,0.8704091310501099,0.9879645109176636,0.006448323507878273,0.1959180756220742,0.19247276863219248,2.161735359396162e-06,90630.0,1467.6243689060211,34194
0.01,learnable,3,1.108159065246582,0.3442622423171997,1.0654622316360474,0.4875403642654419,1.8413574695587158,0.08670132434114786,0.770244300365448,0.23316211998462677,0.7508949637413025,0.34913885593414307,1.3258472681045532,0.05872112113202721,0.9305447340011597,0.032379720360040665,0.9406362175941467,0.828852653503418,0.9778814315795898,0.008154726539182588,0.1881939040289985,0.18522337535070993,2.076507823336627e-06,90630.0,1290.4725050926208,108496
0.01,sinusoidal,3,1.1308826208114624,0.3326738774776459,1.1117173433303833,0.41086870431900024,2.1503424644470215,0.08378283162870193,0.7834866642951965,0.21901312470436096,0.789933443069458,0.3082335591316223,1.4201580286026,0.05515773993892126,0.9257060885429382,0.03956961631774902,0.9396274089813232,0.8017241954803467,0.9764246344566345,0.009965479005329514,0.18594725548274935,0.18319889783102367,2.0517185863704e-06,90630.0,1903.3109467029572,30547
0.01,rope,3,0.9386097192764282,0.22842152416706085,0.9588332176208496,0.4434185326099396,1.6036114692687988,0.05752721734327382,0.6654244065284729,0.163368359208107,0.6761330962181091,0.32609692215919495,1.168511152267456,0.04114378453498824,0.9436584711074829,0.03878553956747055,0.9578007459640503,0.8129482269287109,0.9855071306228638,0.009768010764280577,0.19722348546224927,0.1936429857526506,2.1761390870820837e-06,90630.0,1467.6243689060211,34194
0.02,learnable,3,1.4167495965957642,0.4709569811820984,1.4531139135360718,0.5198956727981567,2.7829782962799072,0.11860897658835401,0.9583507776260376,0.3321763575077057,0.9483870267868042,0.3631364703178406,1.8964993953704834,0.08365753262667441,0.8925740122795105,0.044406112283468246,0.9015329480171204,0.6944761276245117,0.9517065286636353,0.011183534463423461,0.22791277794610887,0.22507808140345983,2.5147608732881923e-06,90630.0,1290.4725050926208,108496
0.02,sinusoidal,3,1.4606921672821045,0.46335259079933167,1.5057485103607178,0.5480669140815735,2.420245409011841,0.11669382907602577,1.0001673698425293,0.3180714249610901,1.0104718208312988,0.3855467438697815,1.7186691761016846,0.08010525453662454,0.8808684349060059,0.06594761461019516,0.8988533020019531,0.5500054359436035,0.9539651870727539,0.016608689524815423,0.18840949119083464,0.1856020030672588,2.07888658491487e-06,90630.0,1903.3109467029572,30547
0.02,rope,3,1.052193522453308,0.2941414713859558,1.0508344173431396,0.5559801459312439,2.3472981452941895,0.07407857062262924,0.7108408212661743,0.19665613770484924,0.7052097320556641,0.3883068859577179,1.6106481552124023,0.04952720818883061,0.9322080016136169,0.0401761569082737,0.9466440677642822,0.8156946301460266,0.9844639301300049,0.010118234171654916,0.19599302988203746,0.1924686700730096,2.162562395255847e-06,90630.0,1467.6243689060211,34194
0.03,learnable,3,1.6112370491027832,0.5379853844642639,1.6307398080825806,0.6965650320053101,2.6621310710906982,0.13548986341327707,1.0961921215057373,0.3863244950771332,1.1067758798599243,0.47106072306632996,2.0377862453460693,0.09729456337313525,0.8626070618629456,0.051470477133989334,0.8745908737182617,0.666250467300415,0.9318682551383972,0.012962671755844757,0.18983223703172472,0.18694278511168463,2.0945849832475416e-06,90630.0,1290.4725050926208,108496
