probability,positional_encoding,scale_factor,RMSE_Mean,RMSE_Std,RMSE_Median,RMSE_Min,RMSE_Max,RMSE_CI95,MAE_Mean,MAE_Std,MAE_Median,MAE_Min,MAE_Max,MAE_CI95,NSE_Mean,NSE_Std,NSE_Median,NSE_Min,NSE_Max,NSE_CI95,extra__infer_time_total_Mean,extra__infer_time_gpu_total_Mean,extra__infer_time_per_time_step_Mean,extra__n_total_time_steps_Mean,extra__train_time_total_best_Mean,extra__model_size
0.0,learnable,5,0.9584105610847472,0.2850117981433868,0.9507268667221068,0.4690703749656677,1.6322553157806396,0.1105160428278835,0.7363492846488953,0.208793967962265,0.7117635607719421,0.3709911704063415,1.200083613395691,0.0809618529640138,0.9361128807067872,0.0419661998748779,0.9486019015312196,0.8021686673164368,0.9755652546882628,0.0162727937890987,0.1807383554322379,0.1746654575892857,1.1521537287705611e-06,156870.0,289.2542554650988,181109
0.0,sinusoidal,5,0.9413735270500184,0.2622701227664947,0.9589503407478333,0.500959575176239,1.6373234987258911,0.101697738396816,0.716244637966156,0.1866957992315292,0.7302070260047913,0.3996298611164093,1.2440241575241089,0.0723930759545792,0.935356616973877,0.04966751486063,0.9522600173950196,0.7692034244537354,0.9831838011741638,0.0192590530500892,0.2472218871116638,0.2419644949776785,1.5759666418796698e-06,156870.0,286.51476821729113,271875
0.0,rope,5,0.9476143717765808,0.260417103767395,0.9494011402130128,0.5038779973983765,1.6353570222854614,0.1009792110200127,0.7235064506530762,0.1866938769817352,0.7397279739379883,0.4016842544078827,1.2522526979446411,0.0723923345191405,0.9349805116653442,0.0482435338199138,0.9479950666427612,0.7774490714073181,0.9838075041770936,0.0187068900271482,0.2416924238204956,0.2364206891741071,1.5407179436507658e-06,156870.0,331.09293062346325,109462
0.05,learnable,5,2.405329465866089,0.7327326536178589,2.559156894683838,1.20093834400177,3.578424453735352,0.284124083341009,1.9733755588531492,0.6307904720306396,2.1579794883728027,0.9587970972061156,3.039403200149536,0.2445950109109178,0.6441779136657715,0.1323869079351425,0.6908379793167114,0.3497872948646545,0.7974202632904053,0.0513342839226996,0.183746976511819,0.1783265904017856,1.1713328011207943e-06,156870.0,289.2542554650988,181109
0.05,sinusoidal,5,2.201913833618164,0.4752553701400757,2.217014789581299,1.2905278205871582,3.0530378818511963,0.1842847872679387,1.7347530126571655,0.3749625980854034,1.738109111785889,1.0104705095291138,2.3660900592803955,0.1453953213805765,0.6523016095161438,0.23165363073349,0.7694368362426758,-0.1029639244079589,0.822701096534729,0.0898259047260192,0.243711735521044,0.2387535574776785,1.553590460387863e-06,156870.0,286.51476821729113,271875
0.05,rope,5,1.6114380359649658,0.408962607383728,1.673095464706421,1.0017868280410769,2.5915544033050537,0.1585791441694233,1.2438231706619265,0.3172727525234222,1.289103865623474,0.7950690388679504,1.9965437650680544,0.1230255186196798,0.8267554044723511,0.0846520960330963,0.8686399459838867,0.6134840250015259,0.9211299419403076,0.0328246577624158,0.2302201390266418,0.2239244035993303,1.4675855104649822e-06,156870.0,331.09293062346325,109462
0.1,learnable,5,2.6775944232940674,0.8385218977928162,2.916465759277344,1.288139581680298,4.072498321533203,0.3251448474372456,2.210019588470459,0.7176506519317627,2.40088415145874,1.052983045578003,3.4846432209014893,0.2782758851973139,0.5669084787368774,0.1495248526334762,0.6225203275680542,0.1202883124351501,0.7262550592422485,0.0579796818581821,0.1833528706005641,0.177842546735491,1.1688204921308354e-06,156870.0,289.2542554650988,181109
0.1,sinusoidal,5,2.972629308700561,0.6746729612350464,3.080812931060791,1.7946555614471436,4.225537300109863,0.2616108625065299,2.42350697517395,0.5604013204574585,2.399724006652832,1.4903302192687988,3.688491344451904,0.2173009532179879,0.3528830707073211,0.4616334438323974,0.5544954538345337,-1.2163448333740234,0.7517487406730652,0.1790027706275421,0.2469637819698878,0.2420639125279018,1.5743212976980167e-06,156870.0,286.51476821729113,271875
0.1,rope,5,2.0199854373931885,0.5143329501152039,2.140739917755127,1.164952039718628,3.252490997314453,0.1994375109735782,1.5796643495559692,0.402584820985794,1.6811538934707642,0.927904486656189,2.56132435798645,0.1561060977289297,0.7255173325538635,0.1491919606924057,0.8023420572280884,0.2337127327919006,0.8569715023040771,0.0578505994770266,0.225449161870139,0.2200692836216518,1.4371719377200165e-06,156870.0,331.09293062346325,109462
0.15,learnable,5,2.783509969711304,0.8563122153282166,3.07848596572876,1.3968567848205566,4.18234395980835,0.3320432239087996,2.308537006378174,0.7410264015197754,2.504676580429077,1.118780255317688,3.594529390335083,0.2873400175164846,0.5310279130935669,0.1604698598384857,0.5869898200035095,0.0273019671440124,0.6863247156143188,0.0622237156371372,0.1915099195071629,0.1861455950055804,1.2208192739667424e-06,156870.0,289.2542554650988,181109
