probability,positional_encoding,scale_factor,RMSE_Mean,RMSE_Std,RMSE_Median,RMSE_Min,RMSE_Max,RMSE_CI95,MAE_Mean,MAE_Std,MAE_Median,MAE_Min,MAE_Max,MAE_CI95,NSE_Mean,NSE_Std,NSE_Median,NSE_Min,NSE_Max,NSE_CI95,extra__infer_time_total_Mean,extra__infer_time_gpu_total_Mean,extra__infer_time_per_time_step_Mean,extra__n_total_time_steps_Mean,extra__train_time_total_best_Mean,extra__model_size
0.0,learnable,5,0.7840114831924438,0.1810531020164489,0.7739006280899048,0.4651508331298828,1.3574936389923096,0.0702050694001358,0.6020388007164001,0.1310317367315292,0.6023370027542114,0.3678393959999084,1.01487135887146,0.0508088049318897,0.9546304941177368,0.0340457297861576,0.9603358507156372,0.8478420972824097,0.9850897192955016,0.0132015580009785,0.3608562009675162,0.3561085106985909,2.300351889893008e-06,156870.0,429.7387225627899,34765
0.0,sinusoidal,5,0.7776060700416565,0.1752606779336929,0.7769796848297119,0.4293442964553833,1.295037865638733,0.0679590015715395,0.5926846265792847,0.1316559612751007,0.5824646353721619,0.3340386152267456,0.9875378012657166,0.0510508492061561,0.9532364010810852,0.0410110466182231,0.9628750085830688,0.8253964781761169,0.9863710999488832,0.0159024238564442,0.4688290442739214,0.4643617248535155,2.9886469323256283e-06,156870.0,820.445154428482,36469
0.0,rope,5,0.7756783366203308,0.1906575858592987,0.7697865962982178,0.4047311544418335,1.332059621810913,0.0739292996090364,0.5890956521034241,0.1378500312566757,0.5494564771652222,0.3169784843921661,0.9891839623451232,0.0534526643388783,0.9533671736717224,0.0434679239988327,0.9645068645477296,0.8109682202339172,0.9856638312339784,0.0168551015131903,0.4943622606141226,0.4896735174996512,3.1514136585333248e-06,156870.0,1093.5621161460876,28914
0.05,learnable,5,2.3845226764678955,0.5586746335029602,2.2980313301086426,1.4504454135894775,3.5146324634552,0.2166314140857932,1.6241172552108765,0.3839778006076813,1.5497865676879885,1.0104607343673706,2.60277795791626,0.1488910595320451,0.6135996580123901,0.2205896526575088,0.6944182515144348,-0.0310779809951782,0.8382222652435303,0.0855357452547425,0.3528191021510533,0.3483772484915596,2.2491177545168184e-06,156870.0,429.7387225627899,34765
0.05,sinusoidal,5,3.2709059715271,1.0353363752365112,3.047393321990967,1.5639208555221558,4.957615852355957,0.4014615462281017,2.4113004207611084,0.8037776947021484,2.223374366760254,1.0560169219970703,3.780532360076904,0.3116724610330981,0.358459323644638,0.2169664055109024,0.341079831123352,-0.043775200843811,0.765830397605896,0.0841307938912677,0.3581058212688991,0.3535838862827845,2.2828190302090843e-06,156870.0,820.445154428482,36469
0.05,rope,5,2.096685647964477,0.509505033493042,2.218914270401001,1.3216763734817505,2.984050750732422,0.1975654399963549,1.4172965288162231,0.3560465574264526,1.4570071697235107,0.8703227639198303,2.2370877265930176,0.138060445814528,0.7251277565956116,0.1029504388570785,0.740546703338623,0.5205049514770508,0.8414580225944519,0.039920015285255,0.3845244646072387,0.3795927124023436,2.4512300924793696e-06,156870.0,1093.5621161460876,28914
0.1,learnable,5,3.192182779312134,0.7277593612670898,3.188287734985352,1.8843300342559812,4.813906192779541,0.2821956174084539,2.3296046257019043,0.5595510601997375,2.3160600662231445,1.380025863647461,3.769956588745117,0.2169712514013326,0.3133487701416015,0.3899886608123779,0.5002000331878662,-0.8262374401092529,0.7063449025154114,0.151221811517611,0.4814606479236057,0.4762631192888533,3.0691696814152217e-06,156870.0,429.7387225627899,34765
0.1,sinusoidal,5,4.246437072753906,1.325859546661377,4.519867897033691,2.0165722370147705,6.141799449920654,0.5141146964497407,3.3455326557159424,1.0669411420822144,3.5262231826782227,1.4693048000335691,4.917407035827637,0.4137166026531025,-0.0385726355016231,0.254118800163269,-0.015594482421875,-0.7372674942016602,0.5313454866409302,0.0985369838340459,0.4701613783836365,0.4655514929635184,2.9971401694628446e-06,156870.0,820.445154428482,36469
0.1,rope,5,2.798372983932495,0.7106800675392151,2.9940226078033447,1.6035404205322266,4.05902910232544,0.2755729631961467,2.014657497406006,0.5473520159721375,2.037079334259033,1.166412353515625,3.0683481693267822,0.2122409544513468,0.5189095735549927,0.1655653268098831,0.5603114366531372,0.18826824426651,0.7238426208496094,0.0641995264264726,0.3818030527659825,0.3769469844273158,2.4338818943455254e-06,156870.0,1093.5621161460876,28914
0.15,learnable,5,3.6361544132232666,0.8791101574897766,3.549671173095703,1.91823148727417,5.694336414337158,0.3408833357141638,2.7701241970062256,0.6864182353019714,2.760817527770996,1.435574293136597,4.684929847717285,0.2661652328785924,0.1299033612012863,0.455007404088974,0.3253524005413055,-1.0348918437957764,0.5961306095123291,0.1764334598786386,0.3651548709188189,0.3601923719133649,2.327754643455211e-06,156870.0,429.7387225627899,34765
