noise_level,positional_encoding,RMSE_Mean,RMSE_Std,RMSE_Median,RMSE_Min,RMSE_Max,RMSE_CI95,MAE_Mean,MAE_Std,MAE_Median,MAE_Min,MAE_Max,MAE_CI95,NSE_Mean,NSE_Std,NSE_Median,NSE_Min,NSE_Max,NSE_CI95,extra__infer_time_total_Mean,extra__infer_time_gpu_total_Mean,extra__infer_time_per_time_step_Mean,extra__n_total_time_steps_Mean,extra__train_time_total_best_Mean,extra__model_size
0.05,learnable,0.736555755138397,0.115177221596241,0.685677528381348,0.607670843601227,0.9466912150383,0.0637830200989995,0.575208127498627,0.0913820415735245,0.561709105968475,0.448480129241943,0.724402010440826,0.0506056859259507,0.978838920593262,0.0107406275346875,0.978617012500763,0.952939569950104,0.992883026599884,0.0059479612415104,0.195146735509237,0.191777961222331,2.29206877506738e-06,85140.0,22.620410490036,854232
0.05,sinusoidal,0.734267950057983,0.118969291448593,0.712431371212006,0.609594583511353,0.95211273431778,0.0658829994818218,0.576918184757233,0.0895071551203728,0.570397853851318,0.480311304330826,0.749445199966431,0.0495674075082091,0.979001343250275,0.0115010859444737,0.978926002979279,0.949869275093079,0.991844475269318,0.0063690886951742,0.193809286753337,0.190501486206055,2.27635995716862e-06,85140.0,21.7501487255096,743962
0.05,rope,0.726298987865448,0.105193302035332,0.692938506603241,0.599516272544861,0.921066403388977,0.0582541124189668,0.569420695304871,0.0812361240386963,0.533281564712524,0.468222439289093,0.715235352516174,0.0449870670531763,0.979513823986054,0.0106448959559202,0.979314804077148,0.95186448097229,0.991526246070862,0.0058949464049686,0.199702819188436,0.196052834065755,2.34558162072394e-06,85140.0,21.5607815424601,1980048
0.1,learnable,0.75481528043747,0.111707225441933,0.724677801132202,0.617651224136353,0.954834043979645,0.0618613964429298,0.591266632080078,0.0887448117136955,0.578805983066559,0.455274432897568,0.72863757610321,0.0491452423593941,0.97786545753479,0.0109726330265403,0.978288471698761,0.951351821422577,0.992647290229797,0.0060764416838942,0.191644016901652,0.18843857014974,2.25092808200202e-06,85140.0,22.620410490036,854232
0.1,sinusoidal,0.759711086750031,0.116400375962257,0.744666218757629,0.635478675365448,0.978140771389008,0.0644603763579836,0.596562147140503,0.0886467322707176,0.59707909822464,0.496814489364624,0.769746005535126,0.0490909226636465,0.97760409116745,0.0118632270023227,0.977084040641785,0.947118401527405,0.991268634796143,0.0065696355177533,0.182376448313395,0.179264784749349,2.14207714720925e-06,85140.0,21.7501487255096,743962
0.1,rope,0.747764050960541,0.107809841632843,0.71335381269455,0.617501735687256,0.985780298709869,0.0597030943978865,0.585585474967957,0.0858236998319626,0.551922798156738,0.483326375484467,0.770087718963623,0.0475275764918778,0.978380024433136,0.0110553866252303,0.977377951145172,0.949921429157257,0.990475654602051,0.0061222690583036,0.202279218037923,0.198796164957682,2.37584235421568e-06,85140.0,21.5607815424601,1980048
0.15,learnable,0.790579378604889,0.121936894953251,0.734485268592835,0.64842015504837,1.02115666866303,0.0675264009880824,0.619301557540894,0.0949387922883034,0.590373337268829,0.50158679485321,0.775517165660858,0.0525753491746781,0.975705444812775,0.0122123174369335,0.974768102169037,0.947040140628815,0.99107837677002,0.0067629564265512,0.204733800888062,0.200893779500326,2.40467231487035e-06,85140.0,22.620410490036,854232
0.15,sinusoidal,0.786718606948853,0.103130951523781,0.761709690093994,0.654320359230042,0.989665627479553,0.05711201654639,0.61928004026413,0.0786924958229065,0.588854312896729,0.521287500858307,0.791355609893799,0.0435784503170186,0.976170778274536,0.0120258228853345,0.977755725383759,0.945854902267456,0.989432752132416,0.0066596787929184,0.197692982355754,0.194166612752279,2.32197536241195e-06,85140.0,21.7501487255096,743962
0.15,rope,0.782704412937164,0.114224493503571,0.729351818561554,0.647503793239594,1.012371301651,0.0632554195298586,0.615273237228394,0.0871869474649429,0.596739709377289,0.505141258239746,0.76923930644989,0.0482825191898643,0.976551651954651,0.0111976508051157,0.976606369018555,0.949884176254273,0.990638315677643,0.0062010519927738,0.205146439870199,0.201659797159831,2.40951890850597e-06,85140.0,21.5607815424601,1980048
0.2,learnable,0.822165906429291,0.115794852375984,0.780869781970978,0.686340987682343,1.01396369934082,0.0641250540087687,0.644817769527435,0.0942406132817268,0.613871216773987,0.50745290517807,0.788477778434753,0.0521887153470353,0.973628342151642,0.0129306884482503,0.974191963672638,0.943869709968567,0.990920960903168,0.007160776188451,0.198510313034058,0.195038579305013,2.33157520594383e-06,85140.0,22.620410490036,854232
0.2,sinusoidal,0.82589465379715,0.105826646089554,0.821819961071014,0.660001933574677,1.01611816883087,0.0586048393976444,0.651544570922852,0.0815786421298981,0.66867071390152,0.526145577430725,0.799662053585053,0.0451767445433876,0.974099695682526,0.0119913183152676,0.973658442497253,0.942913830280304,0.98808741569519,0.0066405698214772,0.200224161148071,0.196430673217773,2.35170497002668e-06,85140.0,21.7501487255096,743962
0.2,rope,0.819834172725678,0.0985128208994865,0.779962956905365,0.692463576793671,1.02167069911957,0.0545545803921717,0.642750561237335,0.0705860555171967,0.632581293582916,0.546196818351746,0.77903139591217,0.0390892512563219,0.974156379699707,0.0125968242064118,0.973655700683594,0.940268397331238,0.990154206752777,0.0069758886750876,0.206879266103109,0.203313580322266,2.42987157743844e-06,85140.0,21.5607815424601,1980048
0.25,learnable,0.872484385967255,0.125188127160072,0.822162628173828,0.723111748695374,1.1099146604538,0.069326872986195,0.686958253383637,0.101118385791779,0.638995885848999,0.570251286029816,0.876247227191925,0.0559974979967334,0.970370650291443,0.0144838625565171,0.968384563922882,0.937023878097534,0.989966154098511,0.0080208961314057,0.208374818166097,0.204626933797201,2.44743737568824e-06,85140.0,22.620410490036,854232
0.25,sinusoidal,0.86944854259491,0.111249469220638,0.842321574687958,0.700027346611023,1.06885457038879,0.0616079031977819,0.685769736766815,0.0865605548024178,0.659258961677551,0.551907122135162,0.84862220287323,0.0479356353785994,0.971089959144592,0.0136965727433562,0.970703601837158,0.93759024143219,0.987651765346527,0.0075849088632022,0.191744518280029,0.188325021362305,2.25210850693011e-06,85140.0,21.7501487255096,743962
0.25,rope,0.877521812915802,0.11390532553196,0.839852094650269,0.718208253383637,1.0899760723114,0.0630786657886907,0.686502814292908,0.0861335545778275,0.646605491638184,0.566002666950226,0.851371049880981,0.0476991767133343,0.970619142055512,0.0137257063761354,0.971032500267029,0.937179982662201,0.987017035484314,0.0076010425758799,0.205368773142497,0.201893748982747,2.41213029295862e-06,85140.0,21.5607815424601,1980048
0.3,learnable,0.938361346721649,0.10844499617815,0.922712922096252,0.804028511047363,1.14738416671753,0.0600548361006001,0.7373908162117,0.087078407406807,0.728323757648468,0.620877921581268,0.885374367237091,0.0482224107731385,0.966014981269836,0.0156277306377888,0.962055206298828,0.930956840515137,0.986486196517944,0.0086543475984308,0.203140544891357,0.199492866007487,2.38595894868872e-06,85140.0,22.620410490036,854232
0.3,sinusoidal,0.926132798194885,0.102988205850124,0.939257562160492,0.745341360569,1.11523544788361,0.0570329679459812,0.72857004404068,0.0797140523791313,0.733670175075531,0.592364370822907,0.851290881633759,0.0441441669571405,0.967389345169067,0.0151856215670705,0.966405987739563,0.92498791217804,0.985638976097107,0.0084095164611233,0.208431212107341,0.204805412801107,2.44809974286282e-06,85140.0,21.7501487255096,743962
0.3,rope,0.939966976642609,0.118118017911911,0.941523313522339,0.739655792713165,1.21524524688721,0.0654115762725105,0.734653174877167,0.089960977435112,0.716869056224823,0.588931024074554,0.946689128875732,0.0498187274861299,0.966587126255035,0.0152268065139651,0.966916561126709,0.926726579666138,0.983805358409882,0.0084323237820781,0.210205221176147,0.206693855794271,2.46893611905271e-06,85140.0,21.5607815424601,1980048
0.35,learnable,0.996114075183868,0.110301986336708,0.97742885351181,0.836905002593994,1.17302477359772,0.0610832029815946,0.780449509620667,0.0917114987969399,0.775769054889679,0.630805253982544,0.928261816501617,0.0507881325086601,0.96186363697052,0.0171182509511709,0.960406005382538,0.923015534877777,0.986559689044952,0.009479770670934,0.198540576299032,0.195014678955078,2.33193065890335e-06,85140.0,22.620410490036,854232
0.35,sinusoidal,1.01679110527039,0.119842641055584,1.01095271110535,0.800608694553375,1.2006299495697,0.0663666393293325,0.802459597587585,0.0948498249053955,0.815885066986084,0.632758975028992,0.942787826061249,0.0525260791292521,0.96065753698349,0.0176006406545639,0.960207223892212,0.91780960559845,0.986146509647369,0.0097469097571314,0.202444299062093,0.198750794474284,2.3777812903699e-06,85140.0,21.7501487255096,743962
0.35,rope,0.996456146240234,0.106379754841328,0.978067338466644,0.760223209857941,1.17852675914764,0.0589111422374151,0.778453648090363,0.0840119421482086,0.761171579360962,0.604043126106262,0.926786005496979,0.0465242621086426,0.96225768327713,0.017301419749856,0.962782442569733,0.914719820022583,0.983956694602966,0.0095812071197631,0.223256762822469,0.219152322387695,2.62223118184718e-06,85140.0,21.5607815424601,1980048
0.4,learnable,1.08343970775604,0.142556473612785,1.01050686836243,0.906194448471069,1.3584691286087,0.0789451385069053,0.860236942768097,0.117580242455006,0.806233704090118,0.709938585758209,1.08303964138031,0.0651137667528219,0.955186665058136,0.0190294329077005,0.953828752040863,0.918822407722473,0.984242022037506,0.0105381488142938,0.204797458648682,0.201113154093424,2.40541999822271e-06,85140.0,22.620410490036,854232
0.4,sinusoidal,1.08921825885773,0.107002653181553,1.09152603149414,0.879039347171783,1.28565430641174,0.0592560924800443,0.857203722000122,0.0896679982542992,0.857285618782044,0.686920404434204,1.01916968822479,0.0496564755097311,0.95550948381424,0.0182504933327436,0.956989347934723,0.909942865371704,0.979581892490387,0.0101067862307848,0.197835461298625,0.194398271687826,2.3236488289714e-06,85140.0,21.7501487255096,743962
0.4,rope,1.06508362293243,0.116751253604889,1.05204403400421,0.828795850276947,1.26571261882782,0.0646546880209586,0.83160525560379,0.0892533957958221,0.829097151756287,0.665629267692566,0.973032057285309,0.0494268802141281,0.957381367683411,0.0173023194074631,0.958461940288544,0.917758405208588,0.983077883720398,0.0095817044943399,0.203585990269979,0.200052335611979,2.39119086528047e-06,85140.0,21.5607815424601,1980048
0.45,learnable,1.16025710105896,0.154042139649391,1.12773990631104,0.986989498138428,1.46460092067719,0.0853057004240689,0.914636194705963,0.127037778496742,0.867823958396912,0.769273102283478,1.16409134864807,0.0703511849660213,0.948679804801941,0.023118618875742,0.951085567474365,0.901022672653198,0.977836489677429,0.0128026643013405,0.214658006032308,0.210867962646484,2.52123568278492e-06,85140.0,22.620410490036,854232
0.45,sinusoidal,1.15100407600403,0.113171212375164,1.14479243755341,0.931826949119568,1.39049339294434,0.0626721209980703,0.905470788478851,0.0931471809744835,0.892396569252014,0.729726910591126,1.10481655597687,0.0515831887658877,0.949897825717926,0.0207222700119019,0.94749242067337,0.900869190692902,0.979377031326294,0.0114756100045671,0.212246163686117,0.20827676188151,2.49290772476059e-06,85140.0,21.7501487255096,743962
0.45,rope,1.13658881187439,0.133257701992989,1.12010228633881,0.881074845790863,1.46373689174652,0.073795653721896,0.895847916603088,0.104336723685265,0.879315078258514,0.701819121837616,1.14490938186646,0.0577797449119599,0.951734483242035,0.0198427923023701,0.949938714504242,0.899436891078949,0.97937685251236,0.0109885714307817,0.209394677480062,0.20550407409668,2.45941599107425e-06,85140.0,21.5607815424601,1980048
0.5,learnable,1.25504231452942,0.135999128222466,1.24924254417419,1.04658210277557,1.44276833534241,0.0753138087192662,0.985087990760803,0.10979825258255,0.974669933319092,0.825781524181366,1.14496672153473,0.0608042497510823,0.940905570983887,0.0242296159267426,0.940696775913239,0.884037613868713,0.975316882133484,0.0134179136565946,0.20534618695577,0.201615582275391,2.41186501005133e-06,85140.0,22.620410490036,854232
0.5,sinusoidal,1.23079133033752,0.129799038171768,1.19438648223877,1.0032445192337,1.44936442375183,0.0718803101689165,0.966319084167481,0.104508146643639,0.950181663036346,0.799370408058167,1.13238167762756,0.0578746815339903,0.942049324512482,0.0250146612524986,0.939135372638702,0.897861123085022,0.979386270046234,0.013852656988984,0.231118027369181,0.226939618937175,2.71456456858329e-06,85140.0,21.7501487255096,743962
0.5,rope,1.20842146873474,0.130194440484047,1.16676664352417,0.974858403205872,1.45130300521851,0.0720992748319986,0.941574454307556,0.101152904331684,0.900293350219727,0.774510562419891,1.13985812664032,0.0560166139593834,0.945279181003571,0.0234661605209112,0.945929050445557,0.879175066947937,0.974723160266876,0.0129951262901865,0.222186390558879,0.217642501831055,2.60965927365373e-06,85140.0,21.5607815424601,1980048
0.0,learnable,0.7292671799659729,0.11234525591135025,0.6780855655670166,0.6025898456573486,0.9347591996192932,0.06221472814629858,0.5690135955810547,0.0900261402130127,0.5578319430351257,0.44678282737731934,0.7127389311790466,0.04985481410903858,0.9792531728744507,0.010564472526311874,0.9793397188186646,0.9537644386291504,0.9929181933403015,0.00585040990734742,0.261535374323527,0.25797607421874996,3.0718272765272147e-06,85140.0,22.62041049003601,854232
