noise_level,positional_encoding,RMSE_Mean,RMSE_Std,RMSE_Median,RMSE_Min,RMSE_Max,RMSE_CI95,MAE_Mean,MAE_Std,MAE_Median,MAE_Min,MAE_Max,MAE_CI95,NSE_Mean,NSE_Std,NSE_Median,NSE_Min,NSE_Max,NSE_CI95,extra__infer_time_total_Mean,extra__infer_time_gpu_total_Mean,extra__infer_time_per_time_step_Mean,extra__n_total_time_steps_Mean,extra__train_time_total_best_Mean,extra__model_size
0.0,learnable,0.7630659937858582,0.22514602541923523,0.7663564682006836,0.37560221552848816,1.5290913581848145,0.05670229253059689,0.5868136882781982,0.16439157724380493,0.5850995182991028,0.2811868488788605,1.0577715635299683,0.041401486737779325,0.9640939235687256,0.023114971816539764,0.9718500375747681,0.8848326802253723,0.9919255971908569,0.005821429631236552,0.28484253656296504,0.2814478631398034,3.142916656327541e-06,90630.0,33.278462292656066,5045268
0.0,sinusoidal,0.7442498207092285,0.2207423448562622,0.7465358972549438,0.38594579696655273,1.634567379951477,0.05559324072559502,0.5740072131156921,0.15269574522972107,0.5785495042800903,0.2940997779369354,1.0583925247192383,0.03845592881536841,0.9647685289382935,0.026160042732954025,0.973577082157135,0.8335005044937134,0.991710901260376,0.006588321461981517,0.2936564286549886,0.29023927113366504,3.2401680310602292e-06,90630.0,33.654648860295616,4404194
0.0,rope,0.7245303392410278,0.21514979004859924,0.7343274354934692,0.38816770911216736,1.5333144664764404,0.05418477375216202,0.5589770674705505,0.15076017379760742,0.5690696835517883,0.2976088225841522,1.040619134902954,0.03796845716603259,0.9673346877098083,0.0212540440261364,0.9753922820091248,0.8966237306594849,0.992973804473877,0.00535276148905095,0.2865123710935078,0.28306895035032237,3.1613414001269757e-06,90630.0,34.33393543107169,4079018
0.05,learnable,0.7673776745796204,0.22530882060527802,0.7632818222045898,0.37726181745529175,1.5411193370819092,0.056743290608313623,0.5903607606887817,0.1643989384174347,0.5863664150238037,0.2821469008922577,1.0695046186447144,0.041403333531580766,0.9637324810028076,0.023182790726423264,0.9711292386054993,0.8829213380813599,0.9916582107543945,0.00583851014679071,0.2651293164207822,0.26195547872876357,2.9254034692792915e-06,90630.0,33.278462292656066,5045268
0.05,sinusoidal,0.7485616207122803,0.21971608698368073,0.7492347955703735,0.39060962200164795,1.6243759393692017,0.055334778954385544,0.5771021842956543,0.1525263488292694,0.5800496339797974,0.2986705005168915,1.054227352142334,0.038413262665831005,0.9643614292144775,0.026310984045267105,0.9733133912086487,0.8325632810592651,0.9910925030708313,0.006626335720378518,0.2804965102483356,0.277308361719525,3.0949631496009665e-06,90630.0,33.654648860295616,4404194
0.05,rope,0.7278571724891663,0.21448394656181335,0.7370073795318604,0.3902188539505005,1.5350186824798584,0.05401708413031747,0.5620330572128296,0.15051381289958954,0.5711390376091003,0.29902273416519165,1.043595314025879,0.037906414575078595,0.9670838117599487,0.021219104528427124,0.9757751226425171,0.897700309753418,0.9927846789360046,0.00534396222402822,0.2757952591729543,0.27221958124069945,3.043090137625006e-06,90630.0,34.33393543107169,4079018
0.1,learnable,0.7791301608085632,0.2269981950521469,0.7796357274055481,0.38412272930145264,1.5432860851287842,0.05716875317706682,0.6012283563613892,0.16603903472423553,0.6004233360290527,0.2912052273750305,1.0830072164535522,0.041816389816167865,0.9628081321716309,0.023221615701913834,0.9706524014472961,0.8846603631973267,0.9914159178733826,0.005848288659333067,0.2872116981990754,0.2838737470838759,3.1690576872898087e-06,90630.0,33.278462292656066,5045268
0.1,sinusoidal,0.7616737484931946,0.21997599303722382,0.7708895802497864,0.39257171750068665,1.6325467824935913,0.05540023587984744,0.5872988104820251,0.15238550305366516,0.5835379958152771,0.29842686653137207,1.051417589187622,0.038377790076020046,0.9632923603057861,0.026839155703783035,0.9719929099082947,0.8260848522186279,0.9900329113006592,0.006759353743372887,0.2793337958199637,0.27582960268050905,3.082133905108284e-06,90630.0,33.654648860295616,4404194
0.1,rope,0.7414680123329163,0.21196088194847107,0.7500110268592834,0.38987424969673157,1.5346190929412842,0.05338165674451534,0.5730867385864258,0.1490720808506012,0.5731263160705566,0.301266074180603,1.042643666267395,0.037543314807495065,0.9661014080047607,0.02115561068058014,0.9745187163352966,0.8952468037605286,0.9914461970329285,0.005327971726388214,0.27484052900284056,0.2712866293286521,3.032555765230504e-06,90630.0,34.33393543107169,4079018
0.15,learnable,0.8022461533546448,0.2258545309305191,0.8046023845672607,0.39026156067848206,1.5623779296875,0.05688072781153608,0.6195225715637207,0.1665114462375641,0.6193974614143372,0.2943566143512726,1.094258189201355,0.04193536280475063,0.9607029557228088,0.023631419986486435,0.9693814516067505,0.8856300115585327,0.988875150680542,0.005951495949017116,0.26174913512335884,0.25867887660435274,2.8881069747694892e-06,90630.0,33.278462292656066,5045268
