noise_level,RMSE_Mean,RMSE_Std,RMSE_Median,RMSE_Min,RMSE_Max,RMSE_CI95,MAE_Mean,MAE_Std,MAE_Median,MAE_Min,MAE_Max,MAE_CI95,NSE_Mean,NSE_Std,NSE_Median,NSE_Min,NSE_Max,NSE_CI95,extra__infer_time_total_Mean,extra__infer_time_gpu_total_Mean,extra__infer_time_per_time_step_Mean,extra__n_total_time_steps_Mean,extra__train_time_total_best_Mean,extra__model_size
0.0,0.7983226180076599,0.11241443455219269,0.7978385090827942,0.6440285444259644,0.9863411784172058,0.062253039971129076,0.6033580303192139,0.06322722136974335,0.6028199791908264,0.509239673614502,0.7326945662498474,0.035014067592338494,0.9765729904174805,0.009772146120667458,0.9781215190887451,0.9480740427970886,0.9872782826423645,0.0054116341455326955,0.3446197509765625,0.34101049702962244,4.047683239095166e-06,85140.0,133.45703387260437,30331
0.05,0.8101561665534973,0.12247982621192932,0.7987465262413025,0.6443551182746887,1.0305874347686768,0.06782706292100649,0.6098424196243286,0.06706112623214722,0.5994234681129456,0.5092182159423828,0.7419841289520264,0.03713720984902591,0.9759555459022522,0.009742729365825653,0.9782356023788452,0.9484410285949707,0.9873723387718201,0.005395344129398794,0.19109700520833334,0.18771285196940107,2.2445032324211098e-06,85140.0,133.45703387260437,30331
0.1,0.8157739639282227,0.11548807471990585,0.8305566906929016,0.6738781332969666,1.055884838104248,0.06395516363726284,0.6190808415412903,0.06249014660716057,0.6197930574417114,0.5388991236686707,0.7528140544891357,0.03460588885632132,0.9757099151611328,0.009393075481057167,0.9768033027648926,0.9487419128417969,0.9867393970489502,0.005201712111804313,0.18399402300516765,0.1807770060221354,2.1610761452333526e-06,85140.0,133.45703387260437,30331
0.15,0.8570070266723633,0.13067388534545898,0.8458532094955444,0.6833294630050659,1.0874491930007935,0.07236478097154331,0.652199923992157,0.07470207661390305,0.6584116816520691,0.5315490961074829,0.8236579895019531,0.04136862905476846,0.9734677672386169,0.0095454640686512,0.975464940071106,0.9465547800064087,0.9853980541229248,0.005286101496448925,0.1820740540822347,0.1787908457438151,2.1385254179261773e-06,85140.0,133.45703387260437,30331
0.2,0.8962402939796448,0.13895510137081146,0.8564874529838562,0.7340883016586304,1.1970738172531128,0.0769507743183524,0.6760929822921753,0.07748673111200333,0.6653310060501099,0.5890681743621826,0.8449439406394958,0.04291072195144863,0.9707591533660889,0.011426333338022232,0.9723814129829407,0.9369354248046875,0.9859233498573303,0.006327691749725917,0.18947755495707194,0.18617759297688802,2.2254822052745118e-06,85140.0,133.45703387260437,30331
0.25,0.928577184677124,0.11805149912834167,0.9038676619529724,0.759364128112793,1.1287592649459839,0.06537473459903942,0.7126253247261047,0.07711910456418991,0.692146360874176,0.5972612500190735,0.8428735136985779,0.04270712995801684,0.9679421782493591,0.012273598462343216,0.9668105244636536,0.9392937421798706,0.9874489903450012,0.006796892253975728,0.18550510406494142,0.18208915201822917,2.1788243371498874e-06,85140.0,133.45703387260437,30331
0.3,0.9789236783981323,0.09212441742420197,0.9709664583206177,0.8396352529525757,1.1610437631607056,0.051016800969710285,0.7557719945907593,0.05735614895820618,0.7449381351470947,0.6686447858810425,0.8738632202148438,0.031762773928618704,0.9646177887916565,0.013084831647574902,0.9650481939315796,0.9329873323440552,0.9803407192230225,0.007246137351134108,0.18503053983052573,0.18172781677246092,2.173250409097084e-06,85140.0,133.45703387260437,30331
0.35,1.057323932647705,0.14003755152225494,1.0099314451217651,0.8825945854187012,1.3229966163635254,0.07755022054523608,0.8154102563858032,0.08565414696931839,0.8022423982620239,0.7076882719993591,0.9655530452728271,0.0474336785637427,0.9596092700958252,0.01357794739305973,0.9635013937950134,0.9246584177017212,0.9738438725471497,0.00751921646804532,0.18695489565531412,0.18367124837239582,2.1958526621483926e-06,85140.0,133.45703387260437,30331
0.4,1.0780460834503174,0.12490202486515045,1.0635783672332764,0.8724357485771179,1.282015323638916,0.06916843221739644,0.8377120494842529,0.08910442143678665,0.8364060521125793,0.7008038759231567,1.0322800874710083,0.04934438394898222,0.9568653702735901,0.016339313238859177,0.9592934250831604,0.9220654368400574,0.9828402400016785,0.009048409086169107,0.18394635518391927,0.18061595458984372,2.1605162694846053e-06,85140.0,133.45703387260437,30331
0.45,1.1756030321121216,0.1386520117521286,1.159364104270935,0.9503852128982544,1.3738832473754883,0.07678292138487208,0.9060943722724915,0.09917130321264267,0.9134357571601868,0.7518466711044312,1.0916839838027954,0.05491923385899922,0.9494915008544922,0.01862889900803566,0.9503415822982788,0.9029896855354309,0.9683645963668823,0.010316339727929114,0.18545028368632,0.18192117309570313,2.1781804520357054e-06,85140.0,133.45703387260437,30331
0.5,1.2839435338974,0.2062172144651413,1.2819005250930786,0.9572253823280334,1.7432432174682617,0.11419927222830673,0.9937734007835388,0.1352524608373642,0.9986348152160645,0.7591392397880554,1.2272411584854126,0.07490031266950026,0.9414430260658264,0.01624114438891411,0.9445910453796387,0.9094922542572021,0.9674001932144165,0.008994045445679721,0.1853598435719808,0.18217500915527343,2.1771182002816633e-06,85140.0,133.45703387260437,30331
