probability,positional_encoding,scale_factor,RMSE_Mean,RMSE_Std,RMSE_Median,RMSE_Min,RMSE_Max,RMSE_CI95,MAE_Mean,MAE_Std,MAE_Median,MAE_Min,MAE_Max,MAE_CI95,NSE_Mean,NSE_Std,NSE_Median,NSE_Min,NSE_Max,NSE_CI95,extra__infer_time_total_Mean,extra__infer_time_gpu_total_Mean,extra__infer_time_per_time_step_Mean,extra__n_total_time_steps_Mean,extra__train_time_total_best_Mean,extra__model_size
0.0,learnable,3,0.9083885550498962,0.25995901226997375,0.8831765055656433,0.40476953983306885,1.6376575231552124,0.0654698306782634,0.6890053153038025,0.18248853087425232,0.6857752203941345,0.30697575211524963,1.162148118019104,0.04595914671385293,0.9496256113052368,0.028080718591809273,0.9602869749069214,0.8669561743736267,0.9833428263664246,0.0070720366917680355,0.08588114617362852,0.0822265780009921,9.476017452678868e-07,90630.0,159.84433306209618,20966
0.0,sinusoidal,3,0.8961308002471924,0.27289217710494995,0.8737877607345581,0.4114353060722351,1.7197526693344116,0.06872699409754468,0.6842291951179504,0.1983390897512436,0.6665810942649841,0.30738046765327454,1.252353310585022,0.049951051089632936,0.9508898854255676,0.028903312981128693,0.9617519974708557,0.8666521310806274,0.9850308299064636,0.007279205254492771,0.19095021580892893,0.1865216858878968,2.106920620202239e-06,90630.0,68.66885916013567,22391
0.0,rope,3,0.9114837646484375,0.28437817096710205,0.8495911359786987,0.4265751838684082,1.7431620359420776,0.07161970616426272,0.691387951374054,0.20391425490379333,0.6529958248138428,0.32431238889694214,1.2397836446762085,0.05135513565116212,0.9490386843681335,0.030056023970246315,0.9597896933555603,0.859318733215332,0.983795166015625,0.007569511652387617,0.08668981279645649,0.0828991892981151,9.565244708866433e-07,90630.0,100.87821974830027,51882
0.01,learnable,3,1.0062620639801025,0.272693932056427,0.992038369178772,0.4398093521595001,1.7268729209899902,0.0686770785376618,0.7537082433700562,0.19935382902622223,0.7533119916915894,0.32771024107933044,1.2626129388809204,0.05020660862865478,0.9392394423484802,0.0318182110786438,0.949772834777832,0.8287030458450317,0.9781252145767212,0.008013313702731395,0.08389477124289862,0.08055762493799605,9.256843345790425e-07,90630.0,159.84433306209618,20966
0.01,sinusoidal,3,1.069656252861023,0.3221333920955658,1.0537099838256836,0.47044000029563904,1.8412280082702637,0.08112824426113008,0.7991970777511597,0.23663689196109772,0.7981176376342773,0.3548594117164612,1.37873113155365,0.05959622958755828,0.9328311681747437,0.0351189523935318,0.9430590271949768,0.8143736720085144,0.9785884618759155,0.008844592454162692,0.09564429994613402,0.09112901475694446,1.0553271537695474e-06,90630.0,68.66885916013567,22391
0.01,rope,3,1.0398861169815063,0.3104341924190521,1.002556562423706,0.472582072019577,1.9174368381500244,0.07818184857943411,0.7869784235954285,0.2319278120994568,0.7616747617721558,0.37478527426719666,1.4096016883850098,0.05841026031007679,0.9359626770019531,0.033261675387620926,0.9466968774795532,0.8129266500473022,0.9773168563842773,0.008376844450924903,0.0879776023683094,0.08382410249255949,9.707337787521727e-07,90630.0,100.87821974830027,51882
0.02,learnable,3,1.1101810932159424,0.29924091696739197,1.110835313796997,0.4894513189792633,2.0277647972106934,0.07536284443629082,0.8284183144569397,0.2241808921098709,0.8234530687332153,0.37975919246673584,1.5048457384109497,0.05645922691335692,0.9256632924079895,0.039990488439798355,0.9418916702270508,0.7737794518470764,0.9682764410972595,0.010071475102588767,0.08973617402334066,0.08653782242063487,9.90137636801728e-07,90630.0,159.84433306209618,20966
0.02,sinusoidal,3,1.287317156791687,0.3798239827156067,1.2665213346481323,0.5521884560585022,2.2831075191497803,0.09565742534866462,0.9541447758674622,0.2777489423751831,0.9535665512084961,0.4038662612438202,1.7311110496520996,0.06995016733402593,0.9046308994293213,0.0435405895113945,0.9193320274353027,0.770781397819519,0.9622417092323303,0.010965554151705081,0.10126317871941462,0.09833065941220231,1.1173251541367614e-06,90630.0,68.66885916013567,22391
0.02,rope,3,1.1768499612808228,0.3527006506919861,1.1380536556243896,0.499923974275589,2.1009018421173096,0.0888265074146426,0.8921058177947998,0.2733701467514038,0.8594818115234375,0.3756720721721649,1.5813838243484497,0.06884737079835146,0.9195928573608398,0.03703223541378975,0.9274176359176636,0.8119056224822998,0.9666891694068909,0.009326447392914883,0.10324291955857048,0.10028404017857148,1.139169365095117e-06,90630.0,100.87821974830027,51882
0.03,learnable,3,1.2349414825439453,0.29434069991111755,1.2334574460983276,0.6078079342842102,2.0489282608032227,0.07412874681873416,0.9221792817115784,0.22670873999595642,0.916698157787323,0.4625408351421356,1.5961891412734985,0.057095856949154866,0.9060875177383423,0.05168695002794266,0.9270961284637451,0.7534950971603394,0.9602323174476624,0.013017188475889285,0.08596966001722546,0.08210722811259925,9.485783958647851e-07,90630.0,159.84433306209618,20966
