noise_level,RMSE_Mean,RMSE_Std,RMSE_Median,RMSE_Min,RMSE_Max,RMSE_CI95,MAE_Mean,MAE_Std,MAE_Median,MAE_Min,MAE_Max,MAE_CI95,NSE_Mean,NSE_Std,NSE_Median,NSE_Min,NSE_Max,NSE_CI95,extra__infer_time_total_Mean,extra__infer_time_gpu_total_Mean,extra__infer_time_per_time_step_Mean,extra__n_total_time_steps_Mean,extra__train_time_total_best_Mean,extra__model_size
0.0,0.9422136545181274,0.27306216955184937,0.9335670471191406,0.48287513852119446,1.647807002067566,0.10588246116250244,0.720732569694519,0.2016279250383377,0.7165813446044922,0.385305255651474,1.290150761604309,0.07818315167480683,0.9366945028305054,0.04475385323166847,0.9476587772369385,0.7882967591285706,0.9829939603805542,0.017353734044002422,0.24423623085021973,0.23699907575334825,1.5569339634743399e-06,156870.0,161.54979140417916,156143
0.05,0.9448344111442566,0.2723487913608551,0.9328148365020752,0.48828256130218506,1.6536064147949219,0.10560583695086523,0.7229214310646057,0.20153452455997467,0.7188323736190796,0.38935309648513794,1.2957408428192139,0.0781469283496079,0.9362879991531372,0.044996436685323715,0.9476078152656555,0.787690281867981,0.9826788902282715,0.01744779697708898,0.2059246982846942,0.2002788957868304,1.3127092387626325e-06,156870.0,161.54979140417916,156143
0.1,0.9547839760780334,0.2729493975639343,0.9420963525772095,0.49461087584495544,1.6684913635253906,0.10583873175894398,0.7313663363456726,0.20229937136173248,0.7266879081726074,0.39525824785232544,1.3063198328018188,0.0784435178124413,0.9350305199623108,0.04560136795043945,0.9458836317062378,0.7857774496078491,0.9818960428237915,0.01768236574765314,0.241953330380576,0.23499651227678578,1.5423811460481672e-06,156870.0,161.54979140417916,156143
0.15,0.9696900248527527,0.2714713215827942,0.9634305834770203,0.513730525970459,1.6829564571380615,0.10526559452111695,0.7449846863746643,0.2005135715007782,0.7382960319519043,0.4094635844230652,1.3193758726119995,0.07775104768729502,0.9329767227172852,0.04672950133681297,0.9442529678344727,0.7825654149055481,0.9805871248245239,0.018119810745606535,0.22466371740613664,0.21813706752232148,1.4321649608346823e-06,156870.0,161.54979140417916,156143
0.2,0.988071620464325,0.2702937722206116,0.9982621669769287,0.5427323579788208,1.7107874155044556,0.10480898494580426,0.7609482407569885,0.200395405292511,0.7571761608123779,0.4305763840675354,1.3407038450241089,0.07770523156337816,0.930409848690033,0.04783454164862633,0.9412665963172913,0.7807867527008057,0.9799550175666809,0.018548297368980227,0.2323138032640729,0.22702450125558032,1.4809320027033399e-06,156870.0,161.54979140417916,156143
0.25,1.0206325054168701,0.27541789412498474,1.0253071784973145,0.5813611745834351,1.7828292846679688,0.10679590962305685,0.7868979573249817,0.2045169472694397,0.7747365236282349,0.4650706946849823,1.3990031480789185,0.07930339182979707,0.9263567924499512,0.048930250108242035,0.9378751516342163,0.7762232422828674,0.9755932092666626,0.018973170450048094,0.20612333502088273,0.1994552176339285,1.3139754893917432e-06,156870.0,161.54979140417916,156143
0.3,1.05186927318573,0.2735484838485718,1.0453447103500366,0.5945265293121338,1.8188430070877075,0.10607103036120602,0.8150842785835266,0.20472393929958344,0.8040652275085449,0.4743873178958893,1.428069829940796,0.07938365794879121,0.9214860796928406,0.052286628633737564,0.9356629848480225,0.7648307085037231,0.9727150797843933,0.020274638064165407,0.2074706298964364,0.20158527483258928,1.3225640970002962e-06,156870.0,161.54979140417916,156143
0.35,1.0833529233932495,0.2777945101261139,1.0692908763885498,0.6562796831130981,1.8609122037887573,0.10771746801145188,0.8371090292930603,0.20826856791973114,0.8178138732910156,0.5205954909324646,1.4541301727294922,0.08075811873530503,0.9160231351852417,0.056202467530965805,0.9313933849334717,0.7498572468757629,0.9713324308395386,0.021793040515267204,0.23794326611927574,0.2310320172991071,1.5168181686700817e-06,156870.0,161.54979140417916,156143
0.4,1.1292622089385986,0.28117063641548157,1.122166395187378,0.688795804977417,1.9643551111221313,0.1090265907553829,0.8798508048057556,0.21273024380207062,0.8782164454460144,0.5498953461647034,1.5400115251541138,0.08248817807318032,0.9089441299438477,0.06007501855492592,0.9281957149505615,0.7258447408676147,0.9659742116928101,0.02329466130136071,0.20111517395292008,0.19589425223214288,1.2820499391401799e-06,156870.0,161.54979140417916,156143
0.45,1.1552537679672241,0.2824276089668274,1.117729902267456,0.7266798615455627,1.9489244222640991,0.10951399665422912,0.9017648696899414,0.2146727442741394,0.8755242824554443,0.5751795172691345,1.5227130651474,0.08324140004231917,0.9044753909111023,0.06309852749109268,0.9227778911590576,0.7000229954719543,0.9618409276008606,0.024467056088902872,0.23956691367285585,0.23398364257812504,1.5271684431239624e-06,156870.0,161.54979140417916,156143
0.5,1.2224667072296143,0.2952153980731964,1.2292191982269287,0.7654070854187012,2.054600954055786,0.11447258692637474,0.9555119872093201,0.22201204299926758,0.9703183174133301,0.6080294251441956,1.5963773727416992,0.08608728914087371,0.8946459889411926,0.06616365164518356,0.9181632399559021,0.6764217019081116,0.9559613466262817,0.02565558665181844,0.2150147216660636,0.20888739885602683,1.3706554578062317e-06,156870.0,161.54979140417916,156143
