noise_level,RMSE_Mean,RMSE_Std,RMSE_Median,RMSE_Min,RMSE_Max,RMSE_CI95,MAE_Mean,MAE_Std,MAE_Median,MAE_Min,MAE_Max,MAE_CI95,NSE_Mean,NSE_Std,NSE_Median,NSE_Min,NSE_Max,NSE_CI95,extra__infer_time_total_Mean,extra__infer_time_gpu_total_Mean,extra__infer_time_per_time_step_Mean,extra__n_total_time_steps_Mean,extra__train_time_total_best_Mean,extra__model_size
0.0,0.9243724942207336,0.19064337015151978,0.8519712686538696,0.700579822063446,1.3015328645706177,0.10557477309694785,0.6844618320465088,0.11987047642469406,0.6380979418754578,0.5453746318817139,0.9325421452522278,0.0663820559437246,0.9699851870536804,0.009556722827255726,0.9721578359603882,0.945252001285553,0.9803500175476074,0.0052923371554250975,0.08010732332865399,0.0753159912109375,9.408893977995534e-07,85140.0,38.172450002034495,96001
0.05,0.9282503128051758,0.18980707228183746,0.8554035425186157,0.7020875811576843,1.3036648035049438,0.10511165144884593,0.688318133354187,0.11882580816745758,0.6417946815490723,0.5466674566268921,0.9343035817146301,0.06580353540385486,0.9697126150131226,0.009662198834121227,0.9718025922775269,0.9444171190261841,0.9801913499832153,0.0053507472077576335,0.07893961270650228,0.07502035319010415,9.271742154862851e-07,85140.0,38.172450002034495,96001
0.1,0.9379907250404358,0.1910681426525116,0.8585551381111145,0.7180209159851074,1.3283387422561646,0.10581000530442108,0.6961279511451721,0.12061166763305664,0.6574430465698242,0.5613698363304138,0.9552769064903259,0.06679251181635837,0.9690042734146118,0.010126444511115551,0.9715698957443237,0.942276120185852,0.9801055788993835,0.005607838428634215,0.08338365554809572,0.07926634928385415,9.793711011051881e-07,85140.0,38.172450002034495,96001
0.15,0.9512468576431274,0.187690868973732,0.8881975412368774,0.7082414627075195,1.3191893100738525,0.10393973307654436,0.7067887783050537,0.11547717452049255,0.6740610599517822,0.5546653866767883,0.949034571647644,0.06394913122271706,0.9682067036628723,0.009825377725064754,0.9695941209793091,0.9417197108268738,0.9791784882545471,0.005441112577904583,0.0934119542439779,0.08957957356770832,1.0971570853180396e-06,85140.0,38.172450002034495,96001
0.2,0.9706553220748901,0.18661868572235107,0.9083684682846069,0.7344293594360352,1.322177767753601,0.10334597569622583,0.7255128026008606,0.11563797295093536,0.6963574290275574,0.5721049308776855,0.938826322555542,0.06403817125940336,0.9668319225311279,0.010314256884157658,0.9693810343742371,0.9388152360916138,0.9789921045303345,0.005711845644854052,0.0850533167521159,0.081271923828125,9.989818739971328e-07,85140.0,38.172450002034495,96001
0.25,1.0027246475219727,0.19240349531173706,0.939950704574585,0.7917042374610901,1.3551996946334839,0.10654949942820324,0.7509891390800476,0.11980585008859634,0.7145105600357056,0.6228836178779602,0.9824142456054688,0.06634626494907847,0.964695155620575,0.010591162368655205,0.9675282835960388,0.9347301125526428,0.9773109555244446,0.00586518982235662,0.08585982322692873,0.08087662760416665,1.0084545833559868e-06,85140.0,38.172450002034495,96001
0.3,1.0369845628738403,0.18178288638591766,0.9695456027984619,0.8046460151672363,1.3484987020492554,0.10066800710541113,0.782710075378418,0.11385966092348099,0.7410911321640015,0.6256819367408752,0.9658032059669495,0.06305338158229323,0.9618667960166931,0.0120301628485322,0.9652981758117676,0.9299336671829224,0.9753286242485046,0.006662081271923248,0.08188085556030275,0.07783146158854166,9.617201733650782e-07,85140.0,38.172450002034495,96001
0.35,1.0726300477981567,0.17495998740196228,1.0201451778411865,0.8297198414802551,1.3742307424545288,0.09688959826219734,0.809515655040741,0.10783247649669647,0.7724548578262329,0.643983006477356,0.9889299869537354,0.059715634629183945,0.9591494798660278,0.012693882919847965,0.9632302522659302,0.9231176376342773,0.9751940965652466,0.007029638087937107,0.08001713752746584,0.07613064778645831,9.398301330451705e-07,85140.0,38.172450002034495,96001
0.4,1.0918368101119995,0.18262486159801483,1.024510383605957,0.8559186458587646,1.4465621709823608,0.10113427679501119,0.8247730731964111,0.11023426800966263,0.783986508846283,0.6630738973617554,1.0474967956542969,0.06104570213699789,0.9579585194587708,0.011789324693381786,0.9573332667350769,0.9260213375091553,0.9721581935882568,0.006528709979534364,0.08145263989766441,0.07700680338541668,9.56690626000286e-07,85140.0,38.172450002034495,96001
0.45,1.1741942167282104,0.18824154138565063,1.1287508010864258,0.8878710269927979,1.526442050933838,0.10424468561425138,0.8867207765579224,0.12101869285106659,0.8594622015953064,0.699873149394989,1.1398288011550903,0.06701791638159149,0.9511499404907227,0.014124153181910515,0.9547548890113831,0.9136251211166382,0.9711073040962219,0.00782169561591406,0.10735739072163898,0.10254715169270834,1.2609512652294922e-06,85140.0,38.172450002034495,96001
0.5,1.2088072299957275,0.18482959270477295,1.2018882036209106,0.9449145793914795,1.5595580339431763,0.10235521352921761,0.9191442131996155,0.12260066717863083,0.8890887498855591,0.7282868027687073,1.1639008522033691,0.06789397877772285,0.9480481743812561,0.015417682938277721,0.9503276348114014,0.9045075178146362,0.9698550701141357,0.008538027864575137,0.08972190221150719,0.0854825032552083,1.053816093628226e-06,85140.0,38.172450002034495,96001
