noise_level,RMSE_Mean,RMSE_Std,RMSE_Median,RMSE_Min,RMSE_Max,RMSE_CI95,MAE_Mean,MAE_Std,MAE_Median,MAE_Min,MAE_Max,MAE_CI95,NSE_Mean,NSE_Std,NSE_Median,NSE_Min,NSE_Max,NSE_CI95,extra__infer_time_total_Mean,extra__infer_time_gpu_total_Mean,extra__infer_time_per_time_step_Mean,extra__n_total_time_steps_Mean,extra__train_time_total_best_Mean,extra__model_size
0.05,0.786599159240723,0.189481288194656,0.762673795223236,0.427955716848373,1.37010109424591,0.0734731715845758,0.601672530174255,0.13416676223278,0.581329882144928,0.33242392539978,1.00999987125397,0.05202444183939,0.953948974609375,0.0354238003492355,0.961525142192841,0.838625013828278,0.987966179847717,0.0137359160633507,0.306214034557343,0.301425748552595,1.95202418918431e-06,156870.0,28.8622375896999,3419906
0.1,0.80181884765625,0.189036652445793,0.778361320495606,0.433704257011414,1.38645994663239,0.0733007610922387,0.61460691690445,0.133954003453255,0.591758668422699,0.337380290031433,1.02023577690125,0.0519419475922473,0.952427744865418,0.0359590053558349,0.960164546966553,0.83855140209198,0.986250460147858,0.0139434482377671,0.305312556879861,0.301189829145159,1.94627753477313e-06,156870.0,28.8622375896999,3419906
0.15,0.826256573200226,0.191307455301285,0.798624634742737,0.464658707380295,1.41158974170685,0.0741812806469149,0.632680416107178,0.133840918540955,0.619935870170593,0.364044517278671,1.03202331066132,0.0518980844245635,0.949748039245606,0.0370999798178672,0.958707094192505,0.835505247116089,0.98434191942215,0.0143858711721071,0.294765651226044,0.290898423331124,1.87904412077544e-06,156870.0,28.8622375896999,3419906
0.2,0.857174396514893,0.188926056027412,0.822758436203003,0.498596101999283,1.41920745372772,0.0732578801354195,0.658382296562195,0.132930263876915,0.635403394699097,0.391855478286743,1.04102945327759,0.0515449777077693,0.94635820388794,0.0384067967534065,0.956074595451355,0.829507648944855,0.982822239398956,0.0148926002543471,0.306453926222665,0.302681356157575,1.95355342782345e-06,156870.0,28.8622375896999,3419906
0.25,0.89870947599411,0.206022411584854,0.853249430656433,0.541076838970184,1.46540665626526,0.0798871384736964,0.689534664154053,0.149284675717354,0.654041528701782,0.425513386726379,1.07625448703766,0.0578865552739744,0.941636145114899,0.0399326011538505,0.95032262802124,0.830004632472992,0.980329990386963,0.0154842466253182,0.30773423399244,0.303746292114258,1.96171501238248e-06,156870.0,28.8622375896999,3419906
0.3,0.946602523326874,0.211876437067986,0.895500659942627,0.581142127513886,1.55673658847809,0.0821571080406124,0.72904098033905,0.153573364019394,0.697081863880158,0.460485309362412,1.14111948013306,0.0595495414574669,0.935496211051941,0.0424300320446491,0.945986390113831,0.82851368188858,0.979290902614594,0.0164526492104808,0.294940190655845,0.290953337533133,1.88015675818094e-06,156870.0,28.8622375896999,3419906
0.35,1.0089293718338,0.226794540882111,0.964705228805542,0.626158773899078,1.59797132015228,0.0879417414718461,0.774772942066193,0.162859186530113,0.748836636543274,0.498029679059982,1.15486097335815,0.0631502003671846,0.928102314472198,0.0450403504073619,0.938466131687164,0.807826817035675,0.97827011346817,0.0174648232393553,0.311480547700609,0.307528059823173,1.98559665774596e-06,156870.0,28.8622375896999,3419906
0.4,1.05240368843079,0.24029216170311,1.01049780845642,0.669111490249634,1.64629209041595,0.0931755724523875,0.810450434684753,0.173087909817696,0.779406607151032,0.534898161888123,1.25800108909607,0.0671164863158479,0.92111873626709,0.0506221950054168,0.931814551353455,0.778420746326447,0.974507868289948,0.0196292395348001,0.300810720239367,0.296735705784389,1.91757965346699e-06,156870.0,28.8622375896999,3419906
0.45,1.1210857629776,0.256809532642365,1.08392405509949,0.730351865291596,1.72149658203125,0.0995803440133344,0.85929399728775,0.184274196624756,0.825167775154114,0.580309569835663,1.33835077285767,0.0714540747242125,0.911781966686249,0.0531152114272117,0.919447660446167,0.758209645748138,0.972517132759094,0.0205959280282395,0.294930713517325,0.291010239737374,1.88009634421703e-06,156870.0,28.8622375896999,3419906
0.5,1.18413960933685,0.260059505701065,1.18325018882751,0.773244023323059,1.84009504318237,0.1008405549493,0.911262392997742,0.194788828492165,0.897712826728821,0.614437103271484,1.45111334323883,0.0755312282019637,0.901290833950043,0.0595047809183597,0.917478442192078,0.727218806743622,0.968854546546936,0.0230735453799947,0.295683400971549,0.291756234305246,1.88489450482278e-06,156870.0,28.8622375896999,3419906
0.0,0.7815847992897034,0.19023066759109497,0.7615600228309631,0.4214802384376526,1.3740191459655762,0.07376376077092028,0.5982856154441833,0.13474145531654358,0.5747159719467163,0.32645028829574585,1.0122145414352417,0.05224728522889166,0.9544531106948853,0.03523408994078636,0.9623313546180725,0.8395596146583557,0.9886081218719482,0.013662352482504692,0.30113685131073,0.2962140720912388,1.9196586428936703e-06,156870.0,28.86223758969988,3419906
