probability,scale_factor,RMSE_Mean,RMSE_Std,RMSE_Median,RMSE_Min,RMSE_Max,RMSE_CI95,MAE_Mean,MAE_Std,MAE_Median,MAE_Min,MAE_Max,MAE_CI95,NSE_Mean,NSE_Std,NSE_Median,NSE_Min,NSE_Max,NSE_CI95,extra__infer_time_total_Mean,extra__infer_time_gpu_total_Mean,extra__infer_time_per_time_step_Mean,extra__n_total_time_steps_Mean,extra__train_time_total_best_Mean,extra__model_size
0.0,5,0.8022345304489136,0.2101178169250488,0.8358367085456848,0.419840544462204,1.4613391160964966,0.0814751861722238,0.6194817423820496,0.161759153008461,0.625442385673523,0.3252260088920593,1.1472899913787842,0.0627236533236313,0.9520756006240844,0.0401864685118198,0.9610258340835572,0.8165200352668762,0.987301468849182,0.0155826865116844,0.3403177005904061,0.3360448379516602,2.169425005357341e-06,156870.0,268.1668031215668,187513
0.05,5,1.9461805820465088,0.4912950694561004,1.883305549621582,1.238358736038208,3.178791046142578,0.1905043451988173,1.1358792781829834,0.2655060291290283,1.1378483772277832,0.6696434617042542,1.6965802907943726,0.1029524917564592,0.7528303861618042,0.1127057671546936,0.7597293853759766,0.5264675617218018,0.8953224420547485,0.0437027348135102,0.3511137366294861,0.3463781694684709,2.238246552109939e-06,156870.0,268.1668031215668,187513
0.1,5,2.610887050628662,0.7019990086555481,2.540602684020996,1.464232325553894,4.400977611541748,0.2722068157295108,1.5984238386154177,0.4025070369243622,1.5470435619354248,0.9678648114204408,2.437111616134644,0.1560759358295345,0.5589833855628967,0.203557014465332,0.5707647800445557,0.139243483543396,0.821336567401886,0.07893117595221,0.3471738525799343,0.3424818267822265,2.21313095289051e-06,156870.0,268.1668031215668,187513
0.15,5,3.171320676803589,0.8861503005027771,2.9947705268859863,1.719729781150818,5.530002117156982,0.3436132245630419,2.057623147964477,0.5413340926170349,2.058253288269043,1.2006423473358154,3.3138153553009038,0.2099074354592982,0.3584358096122741,0.2790082693099975,0.3674144446849823,-0.1746003627777099,0.7179732322692871,0.108188118998115,0.3482666441372463,0.3435517567225865,2.220097176880514e-06,156870.0,268.1668031215668,187513
0.2,5,3.620553493499756,1.059734582901001,3.357757806777954,1.896724820137024,6.3573431968688965,0.4109221707027313,2.450080394744873,0.6946801543235779,2.330303192138672,1.3951367139816284,4.102883815765381,0.2693688454671887,0.1665068119764328,0.3700844049453735,0.2082540392875671,-0.5490967035293579,0.644235372543335,0.1435037590593446,0.3546781199319022,0.3497994559151785,2.2609684447753057e-06,156870.0,268.1668031215668,187513
0.25,5,4.015883922576904,1.1403632164001465,3.88092041015625,2.153073310852051,6.829513549804688,0.4421867145378666,2.827999830245972,0.7815160155296326,2.8048958778381348,1.5661996603012085,4.595374584197998,0.3030402874718172,-0.025082366541028,0.4486744701862335,-0.0008808672428131,-0.8180904388427734,0.5209857821464539,0.1739778104181309,0.4531747528484889,0.4484727292742048,2.8888554398450244e-06,156870.0,268.1668031215668,187513
0.3,5,4.367199420928955,1.2398933172225952,4.242200374603272,2.243966817855835,7.459097862243652,0.4807804623401273,3.1831271648406982,0.889589250087738,3.0831875801086426,1.7152562141418457,5.333874702453613,0.3449467076651515,-0.2050314396619796,0.5225402116775513,-0.1436583399772644,-1.1490702629089355,0.4603363275527954,0.202619950612016,0.3486859628132411,0.3439061737060546,2.2227702098122084e-06,156870.0,268.1668031215668,187513
0.35,5,4.704813957214356,1.3636343479156494,4.519894599914551,2.3823182582855225,7.944562435150146,0.528762219806004,3.520728588104248,1.0154443979263306,3.3978052139282227,1.842592000961304,5.880262851715088,0.3937482328417121,-0.3809936642646789,0.562500536441803,-0.2906475663185119,-1.356053113937378,0.3960811495780945,0.218114942318448,0.3510940585817609,0.346411385672433,2.238121110357372e-06,156870.0,268.1668031215668,187513
0.4,5,4.990692138671875,1.4238847494125366,4.740527153015137,2.5267586708068848,8.39505386352539,0.5521248657687172,3.800546407699585,1.0694159269332886,3.6052651405334473,1.9891656637191768,6.29689884185791,0.4146762188461323,-0.5548247694969177,0.6302436590194702,-0.4647790193557739,-1.6988718509674072,0.3487694859504699,0.2443829909500893,0.4503121716635568,0.4456337454659597,2.870607328766219e-06,156870.0,268.1668031215668,187513
0.45,5,5.281025409698486,1.553342580795288,4.992154598236084,2.6609811782836914,8.894798278808594,0.6023234387598491,4.107141017913818,1.2027894258499146,3.9438843727111816,2.114385843276977,6.919232368469238,0.4663930681679051,-0.7328718900680542,0.7027566432952881,-0.7029932737350464,-2.009460687637329,0.2127147912979126,0.2725005770365469,0.3410273109163557,0.3363521390642439,2.1739485619707763e-06,156870.0,268.1668031215668,187513
0.5,5,5.559345245361328,1.6303383111953735,5.39796257019043,2.78668212890625,9.315797805786133,0.6321791635373648,4.384217739105225,1.2729839086532593,4.211258888244629,2.262770175933838,7.334937572479248,0.4936116370320382,-0.9040417075157166,0.7397761344909668,-0.8440805673599243,-2.3214516639709477,0.078666090965271,0.2868552563254919,0.3415927120617458,0.3370488673618861,2.177552827575354e-06,156870.0,268.1668031215668,187513
0.0,3,0.8022345304489136,0.21011781692504883,0.8358367085456848,0.419840544462204,1.4613391160964966,0.08147518617222382,0.6194817423820496,0.161759153008461,0.625442385673523,0.3252260088920593,1.1472899913787842,0.06272365332363139,0.9520756006240845,0.04018646851181984,0.9610258340835571,0.8165200352668762,0.9873014688491821,0.015582686511684485,0.3316634978566851,0.32750535474504744,2.114257014449449e-06,156870.0,268.1668031215668,187513
0.01,3,0.9596018195152283,0.21793779730796814,0.9212390780448914,0.6047525405883789,1.5998197793960571,0.08450746602515169,0.6800208687782288,0.16653601825237274,0.6842024326324463,0.3752254843711853,1.2213126420974731,0.06457593103210546,0.9340623021125793,0.045529820024967194,0.9472747445106506,0.8008790016174316,0.975853443145752,0.01765462306801413,0.3361197028841291,0.33181594194684705,2.1426640076759685e-06,156870.0,268.1668031215668,187513
0.02,3,1.1013044118881226,0.2536592185497284,1.0965514183044434,0.7138751745223999,1.8006067276000977,0.09835876415682754,0.7401167750358582,0.17437103390693665,0.7231593132019043,0.42466047406196594,1.286047339439392,0.06761402771357872,0.915681779384613,0.05128328874707222,0.9333624839782715,0.7730475068092346,0.971126914024353,0.01988558319408762,0.3296894516263689,0.3254771172659738,2.101673051739459e-06,156870.0,268.1668031215668,187513
