noise_level,RMSE_Mean,RMSE_Std,RMSE_Median,RMSE_Min,RMSE_Max,RMSE_CI95,MAE_Mean,MAE_Std,MAE_Median,MAE_Min,MAE_Max,MAE_CI95,NSE_Mean,NSE_Std,NSE_Median,NSE_Min,NSE_Max,NSE_CI95,extra__infer_time_total_Mean,extra__infer_time_gpu_total_Mean,extra__infer_time_per_time_step_Mean,extra__n_total_time_steps_Mean,extra__train_time_total_best_Mean,extra__model_size
0.0,0.8992083072662354,0.2813780605792999,0.8674095273017883,0.38918519020080566,1.7281845808029175,0.0708641440970027,0.6839091777801514,0.203921839594841,0.668378472328186,0.2908911406993866,1.2511804103851318,0.051357049465706295,0.9504563212394714,0.02963132970035076,0.962033212184906,0.8712178468704224,0.9835740923881531,0.007462553993638044,0.10352350416637605,0.10009433903769845,1.1422653003020642e-06,90630.0,75.14261118570968,129453
0.05,0.9019705653190613,0.2808879017829895,0.8660044074058533,0.3902255892753601,1.7311444282531738,0.07074069188877663,0.6862452030181885,0.20350345969200134,0.6757411956787109,0.29104289412498474,1.2531867027282715,0.05125168168791072,0.9501544833183289,0.02975350432097912,0.9618802070617676,0.870098352432251,0.9830764532089233,0.007493323030485888,0.12314826723129024,0.11955602058531749,1.3588024631059286e-06,90630.0,75.14261118570968,129453
0.1,0.9068282842636108,0.2797437012195587,0.8739733695983887,0.3931635320186615,1.7422659397125244,0.07045254737525874,0.6901267170906067,0.20262064039707184,0.6850201487541199,0.2951190769672394,1.256982684135437,0.05102934409706705,0.9496848583221436,0.0298337172716856,0.9617201685905457,0.8710000514984131,0.9826789498329163,0.007513524199376342,0.10918775437370176,0.10619239056299605,1.2047639233554216e-06,90630.0,75.14261118570968,129453
0.15,0.9206220507621765,0.27798816561698914,0.8879854083061218,0.40577036142349243,1.7253336906433105,0.07001041153504828,0.7012510299682617,0.20155532658100128,0.6914918422698975,0.3063439428806305,1.2582768201828003,0.05076104889353983,0.9484800696372986,0.029618604108691216,0.9607850313186646,0.8681340217590332,0.9832344651222229,0.007459348168107671,0.1154778874109662,0.1116966300843254,1.2741684586888023e-06,90630.0,75.14261118570968,129453
0.2,0.9316085577011108,0.2732793390750885,0.9033748507499695,0.40870431065559387,1.7425014972686768,0.06882450927830952,0.7102690935134888,0.19795706868171692,0.7056678533554077,0.30873408913612366,1.2675062417984009,0.04985484281335251,0.9470180869102478,0.030430177226662636,0.9587581753730774,0.8661072254180908,0.9818624258041382,0.007663740955068388,0.10414814570593459,0.10054830109126987,1.1491575163404458e-06,90630.0,75.14261118570968,129453
0.25,0.956017792224884,0.2748658359050751,0.9440116882324219,0.41536298394203186,1.740792155265808,0.06922406460659847,0.7285459637641907,0.19877122342586517,0.7181029319763184,0.312578409910202,1.2686783075332642,0.05005988532918082,0.9446992874145508,0.030569296330213547,0.9570507407188416,0.861255407333374,0.9792674779891968,0.007698777444629323,0.12266005410088435,0.1181769515749008,1.3534155809432227e-06,90630.0,75.14261118570968,129453
0.3,0.974524736404419,0.2735896408557892,0.9650908708572388,0.4175257682800293,1.783090353012085,0.06890265546440721,0.7450915575027466,0.19740882515907288,0.7485467791557312,0.3162493407726288,1.2908289432525635,0.04971676518969903,0.9428979158401489,0.030512437224388123,0.9569941163063049,0.8559640645980835,0.9755911231040955,0.007684457345919049,0.11133162180582686,0.10678031218998017,1.228419086459526e-06,90630.0,75.14261118570968,129453
0.35,1.0010539293289185,0.2669377028942108,0.9767558574676514,0.4510912001132965,1.777823805809021,0.06722738263728689,0.7649700045585632,0.19301047921180725,0.7656423449516296,0.34723618626594543,1.3079774379730225,0.048609061246302154,0.9397963881492615,0.03166873753070831,0.9547009468078613,0.8424876928329468,0.9722434878349304,0.007975668523841573,0.1234764750041659,0.11828715587797616,1.3624238663154129e-06,90630.0,75.14261118570968,129453
0.4,1.0337861776351929,0.2749316096305847,1.036965012550354,0.44555264711380005,1.832963466644287,0.06924061873006848,0.7922564744949341,0.20045559108257294,0.7928259372711182,0.3377685844898224,1.3338078260421753,0.05048408195057008,0.9364135265350342,0.0316811203956604,0.9515349268913269,0.8390927314758301,0.9723159074783325,0.007978786850068809,0.12322925385974699,0.11933794487847223,1.3596960593594514e-06,90630.0,75.14261118570968,129453
0.45,1.0675688982009888,0.27847641706466675,1.0454562902450562,0.4686020016670227,1.8808397054672241,0.07013337970457645,0.8196498155593872,0.20355531573295593,0.8240408897399902,0.35500043630599976,1.3666496276855469,0.05126473956263178,0.9319786429405212,0.03428072854876518,0.9477335214614868,0.8100846409797668,0.9713894128799438,0.008633488284486068,0.09873067008124456,0.09551291232638891,1.0893817729366055e-06,90630.0,75.14261118570968,129453
0.5,1.0882439613342285,0.2765604853630066,1.0672903060913086,0.4792972803115845,1.800889492034912,0.06965085269670901,0.8381441235542297,0.20208217203617096,0.8330661058425903,0.36712318658828735,1.3087173700332642,0.050893731347398496,0.9293345212936401,0.035391807556152344,0.9435804486274719,0.7996065020561218,0.9717780351638794,0.00891331198661749,0.10622258413405647,0.1029230608258928,1.1720466085629093e-06,90630.0,75.14261118570968,129453
