probability,scale_factor,RMSE_Mean,RMSE_Std,RMSE_Median,RMSE_Min,RMSE_Max,RMSE_CI95,MAE_Mean,MAE_Std,MAE_Median,MAE_Min,MAE_Max,MAE_CI95,NSE_Mean,NSE_Std,NSE_Median,NSE_Min,NSE_Max,NSE_CI95,extra__infer_time_total_Mean,extra__infer_time_gpu_total_Mean,extra__infer_time_per_time_step_Mean,extra__n_total_time_steps_Mean,extra__train_time_total_best_Mean,extra__model_size
0.05,5,2.0726010799408,0.639865219593048,2.0024516582489,0.851839363574982,4.07035732269287,0.161147965436451,1.1978075504303,0.32165464758873,1.23565828800201,0.517405509948731,1.93976807594299,0.0810076739448439,0.760876834392548,0.0862676575779914,0.753995478153229,0.528763115406036,0.93226170539856,0.0217262277543769,0.170319507992457,0.167337719145275,1.87928398976561e-06,90630.0,20.2296102236188,6726882
0.1,5,2.83721089363098,0.925059795379639,2.70499706268311,1.16388392448425,5.89481592178345,0.232973306133104,1.74299585819244,0.509295523166657,1.7322438955307,0.743875682353973,3.06312584877014,0.128264431600174,0.550334453582764,0.174498841166496,0.545536279678345,0.144556164741516,0.882655441761017,0.0439469680594576,0.170489636678544,0.167511314513191,1.88116116825052e-06,90630.0,20.2296102236188,6726882
0.15,5,3.41854619979858,1.11006438732147,3.36919546127319,1.41904067993164,6.86764907836914,0.279566066949329,2.22807335853577,0.681040048599243,2.17563509941101,0.938590943813324,4.03753232955933,0.171517727524968,0.351134687662125,0.247565656900406,0.331402361392975,-0.221398591995239,0.797063946723938,0.0623486002188661,0.172176342161875,0.169204398261176,1.89977206401716e-06,90630.0,20.2296102236188,6726882
0.2,5,3.92940044403076,1.31113028526306,3.96658802032471,1.59008324146271,7.9202766418457,0.330203901930616,2.68505239486694,0.867332279682159,2.64760398864746,1.08628487586975,5.03748607635498,0.218434824055819,0.143086582422256,0.322503864765167,0.128642082214355,-0.601202130317688,0.778712272644043,0.0812215371350988,0.199477366038731,0.196524228535001,2.20100812135861e-06,90630.0,20.2296102236188,6726882
0.25,5,4.37153768539429,1.43495655059814,4.20049285888672,1.82440078258514,8.82595729827881,0.3613891301445,3.1053261756897,0.998863637447357,3.00683379173279,1.27936887741089,5.90370082855225,0.251560570856553,-0.0566008724272251,0.394166707992554,-0.111111044883728,-1.07514190673828,0.719124794006348,0.0992695901957752,0.170722764635843,0.167753523327055,1.88373347275563e-06,90630.0,20.2296102236188,6726882
0.3,5,4.75411891937256,1.55173182487488,4.59734916687012,2.05078864097595,9.95321655273438,0.390798606544316,3.4728045463562,1.1161116361618,3.45291876792908,1.50717926025391,6.84518814086914,0.281089046308574,-0.239270001649857,0.449961841106415,-0.233457207679749,-1.34897255897522,0.659784615039825,0.113321427212885,0.170620747974941,0.16763315231081,1.88260783377403e-06,90630.0,20.2296102236188,6726882
0.35,5,5.0659499168396,1.6912716627121,4.98666477203369,1.9153083562851,10.3982248306274,0.425941216004691,3.76707577705383,1.25185477733612,3.64981985092163,1.43777406215668,7.41706800460815,0.315275522958755,-0.417701661586762,0.540288507938385,-0.499794602394104,-1.78631234169006,0.678927421569824,0.13606990560191,0.170163714696491,0.167179572453575,1.87756498616893e-06,90630.0,20.2296102236188,6726882
0.4,5,5.39278984069824,1.76336765289307,5.19702482223511,2.20139455795288,10.8611078262329,0.444098386281385,4.10494136810303,1.35067510604858,3.96093654632568,1.67756223678589,8.19162368774414,0.340163094948778,-0.609989523887634,0.614248275756836,-0.624743700027466,-2.22672653198242,0.613324999809265,0.154696429587137,0.170551602802579,0.167570649162171,1.88184489465496e-06,90630.0,20.2296102236188,6726882
0.45,5,5.76111698150635,1.91302740573883,5.4906120300293,2.3824520111084,11.8911457061768,0.481789749909712,4.45301246643066,1.49020326137543,4.34765005111694,1.83837997913361,9.01970958709717,0.375302874644458,-0.833992302417755,0.693193376064301,-0.86882221698761,-2.45638656616211,0.70065188407898,0.174578490380866,0.169792322885422,0.166854632665241,1.87346709572352e-06,90630.0,20.2296102236188,6726882
0.5,5,6.07888221740723,2.04022669792175,5.94919967651367,2.41408944129944,11.8811988830566,0.513824443698258,4.76018285751343,1.62411165237427,4.53876066207886,1.90335881710053,9.384840965271,0.409027235826327,-1.01899755001068,0.729573130607605,-1.03336954116821,-2.54129695892334,0.535555243492127,0.183740613151731,0.171698910849435,0.168726028926789,1.89450414707531e-06,90630.0,20.2296102236188,6726882
0.0,5,0.788673996925354,0.2223855406045913,0.7837027907371521,0.3795837163925171,1.6698687076568604,0.0560070714720988,0.6094375252723694,0.1612826436758041,0.6093336939811707,0.2908536791801452,1.1826472282409668,0.0406185094633421,0.9604772329330444,0.0276969578117132,0.9685101509094238,0.8468166589736938,0.9872006773948668,0.006975388591863,0.2504539943876721,0.2471007331969245,2.7634778151569243e-06,90630.0,20.229610223618764,6726882
0.0,3,0.788673996925354,0.22238554060459137,0.7837027907371521,0.3795837163925171,1.6698687076568604,0.056007071472098824,0.6094375252723694,0.16128264367580414,0.6093336939811707,0.29085367918014526,1.1826472282409668,0.04061850946334211,0.9604772329330444,0.02769695781171322,0.9685101509094238,0.8468166589736938,0.9872006773948669,0.006975388591863085,0.17462346667335146,0.1710973968505859,1.92677332752236e-06,90630.0,20.229610223618764,6726882
0.01,3,0.9408934116363525,0.23349498212337494,0.9291269183158875,0.43039965629577637,1.7175521850585938,0.05880494546438919,0.6638628840446472,0.16711533069610596,0.6545712947845459,0.31292617321014404,1.211854338645935,0.04208745148702264,0.9461029171943665,0.030170246958732605,0.9518740773200989,0.8341960906982422,0.9828782081604004,0.007598277979122714,0.19195105915977842,0.18699564470563618,2.1179637996224036e-06,90630.0,20.229610223618764,6726882
0.02,3,1.095166563987732,0.26044896245002747,1.078202247619629,0.5035508871078491,1.775999903678894,0.06559322331249584,0.7378780245780945,0.1733655333518982,0.7646440863609314,0.3438650965690613,1.2409411668777466,0.043661545332772,0.92899489402771,0.033339060842990875,0.9347394108772278,0.8217405676841736,0.9740235805511475,0.00839633352442315,0.17553843392266166,0.17064230613102993,1.936868960859116e-06,90630.0,20.229610223618764,6726882
0.03,3,1.2150771617889404,0.3060217499732971,1.1874529123306274,0.551352322101593,1.9114186763763428,0.07707058508992004,0.7990586161613464,0.19426563382148743,0.8173140287399292,0.3762242794036865,1.3839839696884155,0.04892516830306359,0.9130164384841919,0.039816003292798996,0.9194203615188599,0.8056318163871765,0.9756299257278442,0.010027529973876348,0.1834084571353973,0.1785287337530227,2.0237058053116776e-06,90630.0,20.229610223618764,6726882
0.04,3,1.3302083015441895,0.3366248607635498,1.2757911682128906,0.5997384190559387,2.1399075984954834,0.08477786625671313,0.8645991086959839,0.20614106953144073,0.8669074773788452,0.40987148880958557,1.5514497756958008,0.051915957780111044,0.8967415690422058,0.0427849255502224,0.9008893966674805,0.798011064529419,0.9780439138412476,0.010775245029167602,0.18973454596504333,0.18466718037923177,2.093507072327523e-06,90630.0,20.229610223618764,6726882
0.05,3,1.4466707706451416,0.37740394473075867,1.38198983669281,0.6713118553161621,2.3079981803894043,0.09504795360719664,0.9280082583427429,0.22511284053325653,0.9377374649047852,0.4405580759048462,1.4399160146713257,0.056693929831246104,0.8784550428390503,0.049021199345588684,0.8816080093383789,0.7707920074462891,0.9669684171676636,0.012345829594356816,0.17752337077307323,0.17249381001790362,1.9587705039509347e-06,90630.0,20.229610223618764,6726882
0.06,3,1.5205408334732056,0.42283937335014343,1.4530835151672363,0.6541860699653625,2.49253511428833,0.1064907177878407,0.9756956100463867,0.24529463052749634,0.9834553599357605,0.43207666277885437,1.4975321292877197,0.06177665264661347,0.8674122095108032,0.051782529801130295,0.8687682747840881,0.7361916303634644,0.9656012058258057,0.013041260092676032,0.19372927574884324,0.1885711829775856,2.1375844173986897e-06,90630.0,20.229610223618764,6726882
0.07,3,1.6322662830352783,0.46024802327156067,1.5672281980514526,0.7584437727928162,2.7602298259735107,0.11591196509059376,1.0499097108840942,0.27177077531814575,1.0491080284118652,0.5009195804595947,1.7295883893966675,0.06844458358091021,0.846453070640564,0.061529505997896194,0.8492054343223572,0.7264518737792969,0.9591721892356873,0.015496005567891658,0.17554298279777406,0.17055016121031746,1.9369191525739165e-06,90630.0,20.229610223618764,6726882
0.08,3,1.710273265838623,0.47715988755226135,1.630191683769226,0.7532949447631836,2.6826913356781006,0.1201711630821336,1.1068196296691895,0.27832984924316406,1.1038275957107544,0.5137104988098145,1.6024295091629028,0.07009645872204628,0.8315282464027405,0.06777985394001007,0.8284937739372253,0.6477787494659424,0.9566792249679565,0.01707013478569963,0.17477793163723415,0.17000251237172925,1.9284776744701994e-06,90630.0,20.229610223618764,6726882
