probability,scale_factor,RMSE_Mean,RMSE_Std,RMSE_Median,RMSE_Min,RMSE_Max,RMSE_CI95,MAE_Mean,MAE_Std,MAE_Median,MAE_Min,MAE_Max,MAE_CI95,NSE_Mean,NSE_Std,NSE_Median,NSE_Min,NSE_Max,NSE_CI95,extra__infer_time_total_Mean,extra__infer_time_gpu_total_Mean,extra__infer_time_per_time_step_Mean,extra__n_total_time_steps_Mean,extra__train_time_total_best_Mean,extra__model_size
0.0,3,0.8992083072662354,0.2813780605792999,0.8674095273017883,0.38918519020080566,1.7281845808029175,0.0708641440970027,0.6839091777801514,0.2039218246936798,0.668378472328186,0.2908911406993866,1.2511804103851318,0.051357049465706295,0.9504563212394714,0.02963132970035076,0.962033212184906,0.8712178468704224,0.9835740923881531,0.007462553993638044,0.10308408737182617,0.09967047991071432,1.1374168307605231e-06,90630.0,75.14261118570968,129453
0.01,3,0.9686659574508667,0.27353042364120483,0.9584604501724243,0.41670432686805725,1.752669095993042,0.06888774707251,0.7237479090690613,0.20247004926204681,0.728551983833313,0.30585893988609314,1.2672079801559448,0.05099142152676961,0.9438250660896301,0.02975204400718212,0.9562495946884155,0.8669679760932922,0.9773197174072266,0.007492955347244146,0.10106360344659719,0.09779534040178568,1.1151230657243418e-06,90630.0,75.14261118570968,129453
0.02,3,1.0258439779281616,0.2744608521461487,1.0139694213867188,0.43982839584350586,1.774030327796936,0.0691220739295646,0.7596346139907837,0.20360304415225983,0.7632275223731995,0.3195721507072449,1.284891128540039,0.051276766062588575,0.9371591806411743,0.03221844136714935,0.9509122967720032,0.8374404907226562,0.973514974117279,0.008114109176518558,0.09695670339796277,0.09331543743799597,1.0698080480852127e-06,90630.0,75.14261118570968,129453
0.03,3,1.091295599937439,0.26995161175727844,1.0684372186660767,0.4686264097690582,1.8210886716842651,0.06798642978317204,0.8011672496795654,0.20286507904529572,0.804463803768158,0.3500272035598755,1.3290965557098389,0.05109090637269775,0.929472804069519,0.03265156224370003,0.9435692429542542,0.8292922973632812,0.9721450805664062,0.008223189158790056,0.19629744121006554,0.1928306051587303,2.165921231491399e-06,90630.0,75.14261118570968,129453
0.04,3,1.1496878862380981,0.2881520986557007,1.1467115879058838,0.5273887515068054,1.853920340538025,0.07257016455156706,0.844582736492157,0.2107873111963272,0.8408229351043701,0.3885294497013092,1.3636645078659058,0.05308609526879482,0.9222133159637451,0.03502773120999336,0.9336000084877014,0.8021759390830994,0.9701136350631714,0.008821620163726451,0.10212287448701404,0.09901347036210319,1.1268109289089049e-06,90630.0,75.14261118570968,129453
0.05,3,1.18284273147583,0.27397817373275757,1.1911238431930542,0.5330864191055298,1.8856337070465088,0.06900050574888605,0.8671995401382446,0.20191092789173126,0.8828598260879517,0.3838440477848053,1.3883644342422485,0.05085060722278534,0.9168738722801208,0.038482192903757095,0.9326427578926086,0.7677923440933228,0.9692614078521729,0.009691614564244833,0.10155339468093147,0.09860535249255954,1.1205273604869415e-06,90630.0,75.14261118570968,129453
0.06,3,1.237595796585083,0.29682931303977966,1.257804274559021,0.5364260673522949,1.9206809997558594,0.07475549501834466,0.907269299030304,0.21519623696804047,0.9255133271217346,0.39159470796585083,1.4288694858551025,0.054196468871779535,0.9095670580863953,0.041797488927841187,0.9254348278045654,0.7373851537704468,0.9641379714012146,0.010526560839656751,0.10422147644890681,0.10133709232390871,1.1499666385182257e-06,90630.0,75.14261118570968,129453
0.07,3,1.3103526830673218,0.3173847794532776,1.3037655353546143,0.5861380696296692,2.0346689224243164,0.07993231123321975,0.9624353051185608,0.2308683693408966,0.9670518040657043,0.427237331867218,1.4869625568389893,0.058143450733014745,0.8993188738822937,0.0443805530667305,0.9171102046966553,0.7130244970321655,0.9625121355056763,0.011177097679584413,0.09899727125016464,0.09526637679811507,1.0923234166408996e-06,90630.0,75.14261118570968,129453
0.08,3,1.353013515472412,0.3353407382965088,1.3842939138412476,0.6040180325508118,2.285033941268921,0.08445446883248575,0.9932878017425537,0.24196745455265045,1.0191237926483154,0.4351390600204468,1.6061389446258545,0.06093871463971068,0.8932719230651855,0.0453997477889061,0.9074488878250122,0.7122968435287476,0.9660753011703491,0.01143377967773529,0.10133032193259589,0.09663964068700391,1.1180660038904988e-06,90630.0,75.14261118570968,129453
0.09,3,1.3855582475662231,0.33688509464263916,1.3970601558685303,0.6293607950210571,2.2841379642486572,0.08484341254316541,1.0215904712677002,0.24306133389472961,1.0363928079605103,0.4624168276786804,1.5990175008773804,0.061214199679589854,0.8880290389060974,0.04747560992836952,0.9059550762176514,0.6874920129776001,0.9618706107139587,0.011956576843585198,0.09519946764385888,0.0913642888144841,1.0504189301981564e-06,90630.0,75.14261118570968,129453
0.1,3,1.4343799352645874,0.33714720606803894,1.4205381870269775,0.638371467590332,2.2260196208953857,0.08490942797481726,1.0565043687820435,0.2413819581270218,1.0643774271011353,0.46563854813575745,1.5515302419662476,0.06079125783544059,0.8795017600059509,0.05116906389594078,0.8988145589828491,0.6816879510879517,0.9567018151283264,0.012886761456194384,0.09468422995673284,0.09077070157490073,1.0447338624818806e-06,90630.0,75.14261118570968,129453
