future_step,positional_encoding,RMSE_Mean,RMSE_Std,RMSE_Median,RMSE_Min,RMSE_Max,RMSE_CI95,MAE_Mean,MAE_Std,MAE_Median,MAE_Min,MAE_Max,MAE_CI95,NSE_Mean,NSE_Std,NSE_Median,NSE_Min,NSE_Max,NSE_CI95,extra__infer_time_total_Mean,extra__infer_time_gpu_total_Mean,extra__infer_time_per_time_step_Mean,extra__n_total_time_steps_Mean,extra__train_time_total_best_Mean,extra__model_size
1,learnable,0.8851234572274345,0.19604225375812448,0.8385338187217712,0.6154066324234009,1.4282513856887817,0.07741217848474213,0.6859354940908295,0.1447706435547732,0.6582471430301666,0.48366406559944153,1.058151364326477,0.05716630309729154,0.9343571641615459,0.04924116407153452,0.9491514563560486,0.7921982407569885,0.983875572681427,0.019444103038139704,0.33046211515154156,0.32623237173897884,2.708483855024519e-05,12201.0,36.96177984986986,1241903
2,learnable,1.02996021934918,0.24922019427779138,0.9971697330474854,0.6958889365196228,1.5631239414215088,0.09841081599295265,0.8019405454397202,0.1918301735561471,0.7869611978530884,0.5647933483123779,1.2333484888076782,0.07574893345395495,0.9145434520074299,0.05696588986439252,0.9268438816070557,0.7465437650680542,0.9809156656265259,0.02249440388073365,0.33046211515154156,0.32623237173897884,2.708483855024519e-05,12201.0,36.96177984986986,1241903
3,learnable,1.1431956504072462,0.29613106803513967,1.0875090956687927,0.7379025220870972,1.814135193824768,0.11693474572016105,0.8911476944174085,0.23099541789900455,0.8534764051437378,0.5949681997299194,1.440022349357605,0.09121430802166686,0.8988358569996697,0.06055283817003971,0.90148064494133,0.7266567945480347,0.9721259474754333,0.023910799974582342,0.33046211515154156,0.32623237173897884,2.708483855024519e-05,12201.0,36.96177984986986,1241903
4,learnable,1.2185745792729514,0.3245470483562695,1.1402176022529602,0.7653533816337585,1.965307354927063,0.12815550501194228,0.9494656217949731,0.25180504913489804,0.8963027596473694,0.6169622540473938,1.5424091815948486,0.09943151046937082,0.8883380485432488,0.061701273520077676,0.8867382407188416,0.7170358896255493,0.9676470160484314,0.024364288345538387,0.33046211515154156,0.32623237173897884,2.708483855024519e-05,12201.0,36.96177984986986,1241903
5,learnable,1.2668292714016778,0.3391208054928777,1.19044828414917,0.7796210646629333,2.0444302558898926,0.1339103168804303,0.9876621919018882,0.26306968422298593,0.929449200630188,0.6290140748023987,1.6157431602478027,0.10387963287812685,0.8814918462719236,0.06264702073007047,0.8782089054584503,0.7019234895706177,0.9638688564300537,0.024737740243881312,0.33046211515154156,0.32623237173897884,2.708483855024519e-05,12201.0,36.96177984986986,1241903
6,learnable,1.3013574608734675,0.3495594971417569,1.2451969385147095,0.7894213795661926,2.0964243412017822,0.13803229490087898,1.015262490936688,0.2706751213751961,0.9581028521060944,0.6349688768386841,1.6604548692703247,0.10688282962268048,0.8767671585083008,0.06230633394714913,0.8722270131111145,0.7016403079032898,0.9604671001434326,0.02460321156171552,0.33046211515154156,0.32623237173897884,2.708483855024519e-05,12201.0,36.96177984986986,1241903
7,learnable,1.3306553214788437,0.3583586496812173,1.2897037863731384,0.8006535172462463,2.1421914100646973,0.14150685996958923,1.0383145830460958,0.2785950032870515,0.9732078015804291,0.6454967260360718,1.708757758140564,0.11001019273132484,0.8727433681488037,0.061996972346248395,0.8671281337738037,0.701391339302063,0.957446277141571,0.024481052409766613,0.33046211515154156,0.32623237173897884,2.708483855024519e-05,12201.0,36.96177984986986,1241903
1,sinusoidal,0.8759388029575348,0.2037198878654131,0.8401626348495483,0.6011396646499634,1.5458714962005615,0.0804438839995506,0.6802076431257384,0.15826924232885403,0.6391482055187225,0.47188326716423035,1.2369595766067505,0.06249656184284924,0.935558191367558,0.05011134324102027,0.9530737102031708,0.7671810984611511,0.9859724640846252,0.01978771500898069,0.3250719053404672,0.32131911468505864,2.664305428575257e-05,12201.0,35.56733520541872,1006871
2,sinusoidal,1.0260966611760003,0.25135194000056077,0.9735819399356842,0.6774986386299133,1.671456217765808,0.09925258901489875,0.7997963045324598,0.19706745197443035,0.7733534574508667,0.5434561371803284,1.3271899223327637,0.07781700359658172,0.9152698112385613,0.05689957684968857,0.927949070930481,0.7357960939407349,0.9822773337364197,0.022468218531240258,0.3250719053404672,0.32131911468505864,2.664305428575257e-05,12201.0,35.56733520541872,1006871
3,sinusoidal,1.142165971653802,0.2933427985847623,1.085762858390808,0.7333963513374329,1.8206287622451782,0.11583372791293622,0.891244466815676,0.23015697778413377,0.8439861834049225,0.586757481098175,1.420522928237915,0.09088322900896983,0.8989078040633883,0.061028367930636915,0.9077147245407104,0.7154105305671692,0.9732274413108826,0.02409857477310906,0.3250719053404672,0.32131911468505864,2.664305428575257e-05,12201.0,35.56733520541872,1006871
4,sinusoidal,1.217702112027577,0.3207430368649414,1.1702344417572021,0.7614961862564087,1.9542601108551025,0.1266533960998093,0.9504019341298512,0.2504402670288887,0.9000005424022675,0.6062189340591431,1.531286358833313,0.09889259218028845,0.8884340545960835,0.061998527584961084,0.8898067772388458,0.7065356373786926,0.9674805998802185,0.02448166653460193,0.3250719053404672,0.32131911468505864,2.664305428575257e-05,12201.0,35.56733520541872,1006871
5,sinusoidal,1.2653008848428726,0.33789062969445244,1.2148205637931824,0.7707027196884155,2.035261631011963,0.1334245512526142,0.9865840865033013,0.26155639205158576,0.9262579083442688,0.6108497381210327,1.5966917276382446,0.10328207168187298,0.8819080761500767,0.06201608083023705,0.8805213570594788,0.7034882307052612,0.9638247489929199,0.024488597871751172,0.3250719053404672,0.32131911468505864,2.664305428575257e-05,12201.0,35.56733520541872,1006871
