future_step,positional_encoding,RMSE_Mean,RMSE_Std,RMSE_Median,RMSE_Min,RMSE_Max,RMSE_CI95,MAE_Mean,MAE_Std,MAE_Median,MAE_Min,MAE_Max,MAE_CI95,NSE_Mean,NSE_Std,NSE_Median,NSE_Min,NSE_Max,NSE_CI95,extra__infer_time_total_Mean,extra__infer_time_gpu_total_Mean,extra__infer_time_per_time_step_Mean,extra__n_total_time_steps_Mean,extra__train_time_total_best_Mean,extra__model_size
1,learnable,0.9046866575876872,0.12405773763699947,0.8868359923362732,0.7125897407531738,1.1552587747573853,0.07111217215062526,0.7070621291796366,0.09536021914165146,0.6919153928756714,0.5621010065078735,0.9217113852500916,0.05466222783914443,0.9685631116231282,0.012417626961862285,0.9675326347351074,0.9416295289993286,0.9893473386764526,0.007118011685800951,0.19533982276916503,0.19239946390787757,2.9498614130046067e-05,6622.0,24.848687251408894,1101735
2,learnable,1.086935559908549,0.13247805603168186,1.084579348564148,0.8323346972465515,1.2992074489593506,0.07593885319971716,0.8461231509844462,0.10313647942256299,0.825739324092865,0.6382647752761841,1.021763801574707,0.05911972295647705,0.9545174320538838,0.016515697634783555,0.9541099667549133,0.9253830313682556,0.9861965775489807,0.009467101010893542,0.19533982276916503,0.19239946390787757,2.9498614130046067e-05,6622.0,24.848687251408894,1101735
3,learnable,1.2366592407226562,0.15159369991685004,1.2305911779403687,0.9483226537704468,1.53591787815094,0.08689629112035457,0.9635331392288208,0.12034071426383916,0.9558489918708801,0.731288731098175,1.218540906906128,0.0689815061314406,0.940990149974823,0.021096812690766093,0.9355048537254333,0.9060794711112976,0.9820578694343567,0.01209308024208089,0.19533982276916503,0.19239946390787757,2.9498614130046067e-05,6622.0,24.848687251408894,1101735
4,learnable,1.3404308716456095,0.16596315437913908,1.340198040008545,1.0513314008712769,1.6868174076080322,0.09513312615294911,1.0432298541069032,0.13187143929943118,1.0331004858016968,0.8085736632347107,1.3363118171691895,0.07559112935503864,0.930810789267222,0.024225282608996954,0.9229480624198914,0.8946031332015991,0.9779180288314819,0.013886376618678198,0.19533982276916503,0.19239946390787757,2.9498614130046067e-05,6622.0,24.848687251408894,1101735
5,learnable,1.4121850808461507,0.17475202514036253,1.414669394493103,1.087066411972046,1.7801194190979004,0.10017106818289734,1.1006887356440227,0.1413606672150214,1.083101749420166,0.871708869934082,1.4277472496032715,0.08103052896012009,0.9235436836878459,0.026020189671251318,0.9147888422012329,0.8870173692703247,0.9738032221794128,0.01491525029021723,0.19533982276916503,0.19239946390787757,2.9498614130046067e-05,6622.0,24.848687251408894,1101735
6,learnable,1.4702540556589763,0.18154165638280206,1.465807318687439,1.0974797010421753,1.8437016010284424,0.10406300942693636,1.1504586696624757,0.14842867789575845,1.1361807584762573,0.882064163684845,1.4891750812530518,0.0850820424075256,0.9176129579544068,0.027148436022905533,0.9090993404388428,0.8798419237136841,0.9695975184440613,0.015561981806649583,0.19533982276916503,0.19239946390787757,2.9498614130046067e-05,6622.0,24.848687251408894,1101735
7,learnable,1.5237183491388957,0.18824940861842077,1.5166034698486328,1.1114102602005005,1.8955870866775513,0.10790801612147094,1.1929933627446492,0.15074178459308216,1.1800650358200073,0.8958353996276855,1.5294617414474487,0.08640795762084474,0.9120554844538371,0.02783385508369948,0.9053695201873779,0.8734947443008423,0.9651222229003906,0.015954876592375267,0.19533982276916503,0.19239946390787757,2.9498614130046067e-05,6622.0,24.848687251408894,1101735
1,sinusoidal,0.8766703248023987,0.12915786657147224,0.8431969285011292,0.6933790445327759,1.2414929866790771,0.07403565966286607,0.685116712252299,0.10142267448243857,0.6584386825561523,0.5413635969161987,0.9725584387779236,0.05813733850987901,0.9700772881507873,0.012025835434721572,0.9691929817199707,0.9457882642745972,0.9904334545135498,0.006893429591561029,0.18322261174519858,0.18051115620930988,2.766877253778293e-05,6622.0,20.358654419581097,657232
2,sinusoidal,1.0761947790781656,0.13119613988191664,1.0477205514907837,0.816319465637207,1.3108807802200317,0.07520403533457531,0.8393415252367655,0.10841540568784971,0.8326165676116943,0.634535014629364,1.0369409322738647,0.062145700380359714,0.9550415396690368,0.016608070589993158,0.9500284194946289,0.9271999597549438,0.9867226481437683,0.009520050884219033,0.18322261174519858,0.18051115620930988,2.766877253778293e-05,6622.0,20.358654419581097,657232
3,sinusoidal,1.2299964706103006,0.14137418481930364,1.2121500968933105,0.9641725420951843,1.5100586414337158,0.08103827749899462,0.9581304510434469,0.12038382575665688,0.9530649185180664,0.743172824382782,1.1996785402297974,0.06900621843038557,0.9412519574165344,0.021456488611387485,0.9322750568389893,0.9115425944328308,0.9814531207084656,0.01229925308121893,0.18322261174519858,0.18051115620930988,2.766877253778293e-05,6622.0,20.358654419581097,657232
4,sinusoidal,1.3306325912475585,0.15425041690108823,1.3093384504318237,1.0891635417938232,1.6610918045043945,0.08841917005670474,1.0398775855700175,0.1320825834210301,1.0293725728988647,0.8337535858154297,1.3294439315795898,0.07571216104084666,0.9316454966862996,0.024166300595595547,0.9207937121391296,0.8983299732208252,0.976293683052063,0.013852567046049424,0.18322261174519858,0.18051115620930988,2.766877253778293e-05,6622.0,20.358654419581097,657232
5,sinusoidal,1.4062923034032186,0.1614873023209348,1.3997066020965576,1.1226619482040405,1.7595959901809692,0.09256748560406947,1.1047812382380167,0.13833307848194612,1.0908420085906982,0.8944959044456482,1.422204613685608,0.07929505953041205,0.9240768750508627,0.025984804622812642,0.9132440686225891,0.8901280164718628,0.9712221026420593,0.01489496693100023,0.18322261174519858,0.18051115620930988,2.766877253778293e-05,6622.0,20.358654419581097,657232
6,sinusoidal,1.4655327876408895,0.1667418919651135,1.4617602825164795,1.14402174949646,1.8251001834869385,0.0955795128300625,1.1561431368192037,0.14109447736001335,1.1358329057693481,0.9204552173614502,1.4774301052093506,0.08087794404962079,0.9180097182591757,0.02721380720484322,0.9078065752983093,0.8814476728439331,0.9663035869598389,0.015599453767949134,0.18322261174519858,0.18051115620930988,2.766877253778293e-05,6622.0,20.358654419581097,657232
7,sinusoidal,1.5149733304977417,0.16822697295143388,1.508057713508606,1.1567288637161255,1.86284339427948,0.09643078850837483,1.1973254839579264,0.1392715912648934,1.1792384386062622,0.9351292848587036,1.5098216533660889,0.07983303228292016,0.9129273017247518,0.02748370205058101,0.9023293256759644,0.8770935535430908,0.9614828824996948,0.015754162447135567,0.18322261174519858,0.18051115620930988,2.766877253778293e-05,6622.0,20.358654419581097,657232
1,rope,0.9443976442019145,0.13145563174549801,0.8964425325393677,0.7516192197799683,1.2137658596038818,0.07535278083345476,0.742012083530426,0.10064955290591909,0.7139097452163696,0.6011895537376404,0.9497330784797668,0.05769417103246066,0.9659644484519958,0.01278614797664879,0.9648379683494568,0.9392869472503662,0.9876155853271484,0.007329254695256027,0.18589955965677898,0.18271562805175784,2.8073023203983528e-05,6622.0,22.449291785558064,1420592
2,rope,1.1109307765960694,0.13392518791567665,1.1062167882919312,0.8979487419128418,1.3601878881454468,0.07676837575606443,0.8714677810668945,0.10501204388160733,0.8692457675933838,0.6991899609565735,1.0803213119506836,0.06019483092822986,0.9527906854947408,0.016693537372416897,0.9547193646430969,0.926942765712738,0.9839345216751099,0.009569042012548823,0.18589955965677898,0.18271562805175784,2.8073023203983528e-05,6622.0,22.449291785558064,1420592
3,rope,1.250979479153951,0.14992532309891257,1.2601780891418457,1.0181946754455566,1.5630548000335693,0.0859399469071751,0.9827053268750509,0.1207861895525228,0.9958420395851135,0.7994246482849121,1.247604250907898,0.06923686074310076,0.9398865898450216,0.021362827848464275,0.937771201133728,0.9086402654647827,0.9793165922164917,0.01224556501287577,0.18589955965677898,0.18271562805175784,2.8073023203983528e-05,6622.0,22.449291785558064,1420592
4,rope,1.3480012655258178,0.163870215807136,1.3632339239120483,1.0764986276626587,1.7051411867141724,0.09393341534999644,1.0588339805603026,0.13377114649431324,1.0747631788253784,0.8557534217834473,1.376057505607605,0.07668007638608576,0.9302823106447856,0.024405194855497195,0.9246718883514404,0.895358145236969,0.9747145175933838,0.013989505620454423,0.18589955965677898,0.18271562805175784,2.8073023203983528e-05,6622.0,22.449291785558064,1420592
5,rope,1.4132258733113607,0.16956243669158394,1.4206758737564087,1.0934078693389893,1.7766486406326294,0.09719630083512998,1.111511234442393,0.1396164721443814,1.1163700819015503,0.8663100600242615,1.4358115196228027,0.08003072433293457,0.9236923098564148,0.025860620963680532,0.9165436029434204,0.8872729539871216,0.9700995087623596,0.014823782578337497,0.18589955965677898,0.18271562805175784,2.8073023203983528e-05,6622.0,22.449291785558064,1420592
6,rope,1.46373450756073,0.17490640351480916,1.4607778787612915,1.103676199913025,1.8289557695388794,0.10025956070056763,1.1511053601900736,0.14379273551297767,1.1498394012451172,0.8756043314933777,1.4788854122161865,0.08242463514632514,0.918560794989268,0.026723716919853917,0.9114331603050232,0.8816234469413757,0.9654592871665955,0.015318525021549734,0.18589955965677898,0.18271562805175784,2.8073023203983528e-05,6622.0,22.449291785558064,1420592
7,rope,1.5105687936147054,0.17831989275071758,1.5034908056259155,1.1217626333236694,1.8659344911575317,0.10221623538125946,1.1887616475423177,0.14410656759738913,1.1818407773971558,0.8911269307136536,1.5070403814315796,0.0826045294571367,0.9137659708658854,0.02696849383827145,0.9060146808624268,0.8763740658760071,0.9608021974563599,0.015458835643785473,0.18589955965677898,0.18271562805175784,2.8073023203983528e-05,6622.0,22.449291785558064,1420592
