future_step,RMSE_Mean,RMSE_Std,RMSE_Median,RMSE_Min,RMSE_Max,RMSE_CI95,MAE_Mean,MAE_Std,MAE_Median,MAE_Min,MAE_Max,MAE_CI95,NSE_Mean,NSE_Std,NSE_Median,NSE_Min,NSE_Max,NSE_CI95,extra__infer_time_total_Mean,extra__infer_time_gpu_total_Mean,extra__infer_time_per_time_step_Mean,extra__n_total_time_steps_Mean,extra__train_time_total_best_Mean,extra__model_size
1,0.9371217054034037,0.23441546775853025,0.9186119437217712,0.4281131625175476,1.613248348236084,0.05951096959757185,0.7327106244980343,0.17533354130909906,0.7126710414886475,0.32754284143447876,1.1364303827285767,0.04451186240418514,0.943560368484921,0.031520165814525124,0.9522849917411804,0.8391247987747192,0.9807199239730835,0.008002013038793443,0.18238299233572824,0.1794458334786551,2.5873598004784825e-05,7049.0,1203.9261322021484,13062
2,1.1066611286193606,0.2830149685676825,1.0652261972427368,0.5180549025535583,1.718100666999817,0.07184890720367676,0.8610226478841569,0.21556378135623844,0.8311904668807983,0.3969506323337555,1.3300271034240723,0.054725098822587914,0.9230705461804829,0.03744839916794792,0.9283850193023682,0.789289653301239,0.9813769459724426,0.009507011485509698,0.18238299233572824,0.1794458334786551,2.5873598004784825e-05,7049.0,1203.9261322021484,13062
3,1.2263192099238198,0.3370971125574803,1.1520873308181763,0.5636414289474487,2.0094151496887207,0.0855787214412922,0.9552839809939975,0.26104737206692563,0.9039203524589539,0.43677833676338196,1.568556308746338,0.06627200146452594,0.9077337980270386,0.04134655890907098,0.9084488153457642,0.758962869644165,0.9734295010566711,0.01049663588213623,0.18238299233572824,0.1794458334786551,2.5873598004784825e-05,7049.0,1203.9261322021484,13062
4,1.3028680805176023,0.37569895110480667,1.2125076055526733,0.5885529518127441,2.206674098968506,0.09537855616280755,1.0169011198339009,0.29525490609165184,0.9384323358535767,0.4551621973514557,1.7392501831054688,0.07495625569407349,0.8977739877170987,0.04300371983262786,0.8983573913574219,0.7512263059616089,0.9708890318870544,0.010917338723476333,0.18238299233572824,0.1794458334786551,2.5873598004784825e-05,7049.0,1203.9261322021484,13062
5,1.351054764929272,0.4020481501597897,1.273698091506958,0.6012898683547974,2.3329756259918213,0.10206781774983176,1.0542304747634463,0.314798995126381,0.9659488201141357,0.4637087285518646,1.8401145935058594,0.0799179064736888,0.8917332963337974,0.043286989555806565,0.8888936042785645,0.7439783215522766,0.9674598574638367,0.010989252305140473,0.18238299233572824,0.1794458334786551,2.5873598004784825e-05,7049.0,1203.9261322021484,13062
6,1.3880100297549414,0.42211445320107577,1.328360676765442,0.6115428805351257,2.4188075065612793,0.10716204280948416,1.0843969328062875,0.33127244855890875,0.999855637550354,0.4695110321044922,1.908961534500122,0.08410001610904794,0.8871969892865136,0.04325666113585617,0.8837098479270935,0.7327716946601868,0.963974118232727,0.010981552840191089,0.18238299233572824,0.1794458334786551,2.5873598004784825e-05,7049.0,1203.9261322021484,13062
7,1.4218514353509932,0.4385722816067879,1.370930790901184,0.618533730506897,2.4868414402008057,0.11134018572496496,1.1104634962384663,0.3434452277484672,1.0355029106140137,0.47355061769485474,1.9528015851974487,0.08719031513749775,0.8829382241718353,0.043220217480638395,0.8774092793464661,0.7216768264770508,0.9611114263534546,0.010972300902686971,0.18238299233572824,0.1794458334786551,2.5873598004784825e-05,7049.0,1203.9261322021484,13062
