future_step,positional_encoding,RMSE_Mean,RMSE_Std,RMSE_Median,RMSE_Min,RMSE_Max,RMSE_CI95,MAE_Mean,MAE_Std,MAE_Median,MAE_Min,MAE_Max,MAE_CI95,NSE_Mean,NSE_Std,NSE_Median,NSE_Min,NSE_Max,NSE_CI95,extra__infer_time_total_Mean,extra__infer_time_gpu_total_Mean,extra__infer_time_per_time_step_Mean,extra__n_total_time_steps_Mean,extra__train_time_total_best_Mean,extra__model_size
1,learnable,0.9042952617009481,0.0894937187310555,0.8697783350944519,0.783819854259491,1.104128122329712,0.051299442130922746,0.7056837121645609,0.0665246433712189,0.6817847490310669,0.5948219895362854,0.8497893810272217,0.03813314656370259,0.9687588453292847,0.011366008285962842,0.9679425954818726,0.9441313147544861,0.9837554693222046,0.006515204559524146,0.08618006706237794,0.08180869954427084,1.301420523442735e-05,6622.0,140.57363254229224,131652
2,learnable,1.1177503705024718,0.09848618519408169,1.1012970209121704,0.9646427631378174,1.368163824081421,0.05645408895390913,0.866196870803833,0.08073896657221408,0.8495126366615295,0.7746464014053345,1.0860005617141724,0.046281057510067725,0.9521065672238668,0.01684777653473754,0.9478847980499268,0.923829972743988,0.9775004982948303,0.00965745473127344,0.08618006706237794,0.08180869954427084,1.301420523442735e-05,6622.0,140.57363254229224,131652
3,learnable,1.294591450691223,0.12761799527130954,1.3114659786224365,1.0897554159164429,1.6140952110290527,0.07315297717104619,1.0061716000239054,0.10685129027081548,0.9778315424919128,0.8692193627357483,1.2807685136795044,0.06124912071577615,0.9356080373128255,0.022665351058323794,0.9297638535499573,0.9056536555290222,0.9716168642044067,0.012992195223082703,0.08618006706237794,0.08180869954427084,1.301420523442735e-05,6622.0,140.57363254229224,131652
4,learnable,1.4053320328394572,0.14690015793216138,1.41460382938385,1.13104248046875,1.7627582550048828,0.08420586671016572,1.0970364054044088,0.12394450688764524,1.0726650953292847,0.9032111167907715,1.4090259075164795,0.07104726620687529,0.9243455767631531,0.026009427179320303,0.9167085289955139,0.889822244644165,0.965704619884491,0.014909081032309146,0.08618006706237794,0.08180869954427084,1.301420523442735e-05,6622.0,140.57363254229224,131652
5,learnable,1.4820403655370076,0.1609156556813818,1.4771575927734375,1.1477073431015015,1.8534789085388184,0.092239807258361,1.1630077322324117,0.1334447105907503,1.1521166563034058,0.9216834902763367,1.4893797636032104,0.0764929573348081,0.9162894010543823,0.02792795006455281,0.9082164764404297,0.8772373795509338,0.9605937600135803,0.016008813562405577,0.08618006706237794,0.08180869954427084,1.301420523442735e-05,6622.0,140.57363254229224,131652
6,learnable,1.5410741567611694,0.17089410934924562,1.5313081741333008,1.1613636016845703,1.9183493852615356,0.09795964004382163,1.2154538989067079,0.14125093780587664,1.2111971378326416,0.9352895617485046,1.5482757091522217,0.08096763004884111,0.9098833918571472,0.029347902175100197,0.9017015695571899,0.867278516292572,0.955511212348938,0.01682275617375928,0.08618006706237794,0.08180869954427084,1.301420523442735e-05,6622.0,140.57363254229224,131652
7,learnable,1.5900750796000163,0.17772729141428664,1.6247175931930542,1.1816917657852173,1.9638351202011108,0.10187654541870117,1.2569413224856059,0.14641346720839357,1.2585668563842773,0.9516752362251282,1.592491865158081,0.08392688665465364,0.9043366193771363,0.030536056474163673,0.8969614505767822,0.8583180904388428,0.9516972303390503,0.01750382802518813,0.08618006706237794,0.08180869954427084,1.301420523442735e-05,6622.0,140.57363254229224,131652
1,sinusoidal,0.8772867957750956,0.08946950755236355,0.8727440237998962,0.7145370244979858,1.0412195920944214,0.05128556383892824,0.6854394714037577,0.06563752611720818,0.6694781184196472,0.5644044876098633,0.7999013662338257,0.03762463467168675,0.9702048142751057,0.012995210605574223,0.9687167406082153,0.9326989650726318,0.9853870272636414,0.007449093231260195,0.08172574043273928,0.07772928059895834,1.2341549446200429e-05,6622.0,306.01852218310034,33864
2,sinusoidal,1.0901107827822367,0.09969503658594073,1.0721997022628784,0.8790774941444397,1.3169294595718384,0.057147024758799736,0.8490695397059123,0.07839647601285224,0.8282919526100159,0.7095758318901062,1.037380337715149,0.04493829892772139,0.9540935635566712,0.017758351531751426,0.9518378973007202,0.9133265614509583,0.9788105487823486,0.010179413032118667,0.08172574043273928,0.07772928059895834,1.2341549446200429e-05,6622.0,306.01852218310034,33864
3,sinusoidal,1.2499122540156047,0.12327918067937568,1.235128402709961,1.0082075595855713,1.5515705347061157,0.07066588901299786,0.9742556571960449,0.10058577246707624,0.9413852095603943,0.8171373605728149,1.2236381769180298,0.05765761091429933,0.9398315668106079,0.02197391172680953,0.9365628361701965,0.9024786353111267,0.9724858999252319,0.012595849507685108,0.08172574043273928,0.07772928059895834,1.2341549446200429e-05,6622.0,306.01852218310034,33864
