future_step,positional_encoding,RMSE_Mean,RMSE_Std,RMSE_Median,RMSE_Min,RMSE_Max,RMSE_CI95,MAE_Mean,MAE_Std,MAE_Median,MAE_Min,MAE_Max,MAE_CI95,NSE_Mean,NSE_Std,NSE_Median,NSE_Min,NSE_Max,NSE_CI95,extra__infer_time_total_Mean,extra__infer_time_gpu_total_Mean,extra__infer_time_per_time_step_Mean,extra__n_total_time_steps_Mean,extra__train_time_total_best_Mean,extra__model_size
1,learnable,0.9174162532602038,0.1945187628040273,0.8999775350093842,0.5952791571617126,1.4891555309295654,0.07681059004450741,0.7055234323654856,0.1516560764972605,0.6767732501029968,0.4601221978664398,1.1687039136886597,0.05988518820328603,0.9294716502938952,0.060438978591751465,0.9495676159858704,0.7156220078468323,0.979947030544281,0.023865839677362333,0.36087467840739657,0.35640726143973206,2.957746729017266e-05,12201.0,929.7554969787598,35133
2,learnable,1.0766651374953133,0.2487002729103503,1.0501863360404968,0.728468656539917,1.640373945236206,0.09820551206013794,0.8316580993788583,0.19836002670808636,0.7831181883811951,0.5781293511390686,1.299139380455017,0.07832740900188839,0.9071306501116071,0.06653896318702299,0.9256157577037811,0.6830888986587524,0.9753319025039673,0.026274570893164095,0.36087467840739657,0.35640726143973206,2.957746729017266e-05,12201.0,929.7554969787598,35133
3,learnable,1.1931553376572472,0.2937627872488207,1.132616102695465,0.7731224298477173,1.8819268941879272,0.11599957092279967,0.9242314717599324,0.23271426325956948,0.8708982765674591,0.629862904548645,1.496097445487976,0.09189303702671026,0.8899290966136115,0.07001523614650682,0.9014537930488586,0.6644165515899658,0.9675811529159546,0.027647264063348054,0.36087467840739657,0.35640726143973206,2.957746729017266e-05,12201.0,929.7554969787598,35133
4,learnable,1.27070380960192,0.3230695445134738,1.1938636302947998,0.8019556403160095,2.0274298191070557,0.12757207573076546,0.9861788281372615,0.2532400570705638,0.9147926270961761,0.6540559530258179,1.6048589944839478,0.09999815918062172,0.8780290952750615,0.07216805779819632,0.8852439820766449,0.6495859026908875,0.9630317687988281,0.028497359442031245,0.36087467840739657,0.35640726143973206,2.957746729017266e-05,12201.0,929.7554969787598,35133
5,learnable,1.319571492927415,0.3394936230470073,1.2455954551696777,0.8223474025726318,2.100308895111084,0.13405753319981684,1.0260113690580641,0.26450205612515526,0.9576321840286255,0.6678499579429626,1.6583682298660278,0.1044452406857379,0.8703798353672028,0.07329356972108345,0.8746896982192993,0.6401604413986206,0.9598608613014221,0.028941795925447322,0.36087467840739657,0.35640726143973206,2.957746729017266e-05,12201.0,929.7554969787598,35133
6,learnable,1.3561031775815147,0.3535528182883031,1.2907279133796692,0.8414810299873352,2.1641523838043213,0.1396091574568703,1.0568256080150604,0.27711169390619234,0.9963041245937347,0.6825815439224243,1.7085930109024048,0.10942447098849661,0.8651619553565979,0.0722676663259484,0.8670390248298645,0.6435645818710327,0.9566534757614136,0.02853669235614087,0.36087467840739657,0.35640726143973206,2.957746729017266e-05,12201.0,929.7554969787598,35133
7,learnable,1.3894461478505815,0.36537986699895414,1.3216741681098938,0.8576194047927856,2.2186388969421387,0.1442793629262804,1.0850470002208437,0.2867209450695262,1.0182079076766968,0.6932390332221985,1.7546523809432983,0.11321892372458131,0.8602387734821865,0.07192558053628739,0.8613054156303406,0.6428306102752686,0.9530830383300781,0.02840161124123497,0.36087467840739657,0.35640726143973206,2.957746729017266e-05,12201.0,929.7554969787598,35133
1,sinusoidal,0.8852203126464572,0.18586864138085163,0.8742228746414185,0.6094554662704468,1.4528788328170776,0.0733948736329233,0.689197729740824,0.1467435567587017,0.6629918217658997,0.47256094217300415,1.1235755681991577,0.05794535713360072,0.9335872254201344,0.05409725053419268,0.9535136818885803,0.7616584300994873,0.9817728400230408,0.021361650019865563,0.33736283438546316,0.33370847320556646,2.7650424914799047e-05,12201.0,962.1970493793488,4595
2,sinusoidal,1.030235965337072,0.24301432087533348,0.9806199967861176,0.7009050846099854,1.5970109701156616,0.09596027193790668,0.8051683051245553,0.19340271354574234,0.7457349002361298,0.55501788854599,1.2404347658157349,0.0763698901304638,0.9137869413409915,0.0602485569960598,0.928939014673233,0.7322917580604553,0.9810284972190857,0.023790646956046158,0.33736283438546316,0.33370847320556646,2.7650424914799047e-05,12201.0,962.1970493793488,4595
3,sinusoidal,1.1357675471476145,0.2861487802651486,1.0723664164543152,0.7450828552246094,1.7960721254348755,0.11299299016633024,0.8885162494012288,0.22851062507029232,0.8195911347866058,0.5906290411949158,1.4324835538864136,0.09023312553540963,0.8988635518721172,0.06346775492475182,0.9091816842556,0.7176289558410645,0.9735273122787476,0.02506182763192777,0.33736283438546316,0.33370847320556646,2.7650424914799047e-05,12201.0,962.1970493793488,4595
