future_step,positional_encoding,RMSE_Mean,RMSE_Std,RMSE_Median,RMSE_Min,RMSE_Max,RMSE_CI95,MAE_Mean,MAE_Std,MAE_Median,MAE_Min,MAE_Max,MAE_CI95,NSE_Mean,NSE_Std,NSE_Median,NSE_Min,NSE_Max,NSE_CI95,extra__infer_time_total_Mean,extra__infer_time_gpu_total_Mean,extra__infer_time_per_time_step_Mean,extra__n_total_time_steps_Mean,extra__train_time_total_best_Mean,extra__model_size
4,sinusoidal,1.3097821474075317,0.16582936634007278,1.3010743856430054,1.0065492391586304,1.6317269802093506,0.09505643639343075,1.0232872446378072,0.1325490049614418,1.0216294527053833,0.7777016758918762,1.3096184730529785,0.07597952242844164,0.933495036760966,0.024871085586239794,0.9279915690422058,0.890430748462677,0.979759156703949,0.014256562738204637,0.26228605906168617,0.2595237609863282,3.960828436449505e-05,6622.0,24.991393264134725,770325
5,sinusoidal,1.3721630652745564,0.17270935495210812,1.3571462631225586,1.0973796844482422,1.712556004524231,0.09900017214012768,1.078831954797109,0.1381136814818207,1.074182391166687,0.8474282622337341,1.3814069032669067,0.07916929714316057,0.9273593664169312,0.026639584952496825,0.9210978150367737,0.879313051700592,0.975556492805481,0.015270299033715129,0.26228605906168617,0.2595237609863282,3.960828436449505e-05,6622.0,24.991393264134725,770325
6,sinusoidal,1.4165243943532309,0.1738414442040603,1.4158756732940674,1.1027679443359375,1.7661415338516235,0.0996491064775431,1.1170427362124125,0.1408342006225984,1.1088520288467407,0.8940994739532471,1.4299380779266357,0.08072874864665436,0.9229963064193726,0.02737311681043813,0.9166361093521118,0.874477744102478,0.9710953235626221,0.01569077295782073,0.26228605906168617,0.2595237609863282,3.960828436449505e-05,6622.0,24.991393264134725,770325
7,sinusoidal,1.4532322804133098,0.1702647199096992,1.437630534172058,1.1196832656860352,1.796754240989685,0.09759886246535432,1.1438613454500834,0.1359996889200545,1.1326385736465454,0.9073619246482849,1.452401041984558,0.0779575178068539,0.9194005211194356,0.027411598256568817,0.9121896028518677,0.8714509606361389,0.9667490124702454,0.01571283122902556,0.26228605906168617,0.2595237609863282,3.960828436449505e-05,6622.0,24.991393264134725,770325
1,rope,0.9858471592267354,0.17494642676644412,0.9542379975318909,0.7549495100975037,1.3943763971328735,0.10028250276298556,0.7710991581281026,0.12586653413318372,0.7448241114616394,0.5960490107536316,1.050684928894043,0.07214900750061748,0.9630799690882365,0.014221286719429245,0.9629327058792114,0.9317030906677246,0.9886590242385864,0.00815190256293885,0.2771313190460205,0.2740027455647786,4.185009348324079e-05,6622.0,26.05903911590576,1379131
2,rope,1.128390908241272,0.16976894448291932,1.10378098487854,0.8454853296279907,1.4526270627975464,0.09731467489133627,0.8807962656021118,0.12441894603633472,0.8510919809341431,0.6637887358665466,1.1121619939804077,0.071319223434689,0.9513592759768168,0.017566508459225735,0.9486559629440308,0.9157613515853882,0.9857569932937622,0.010069445061888005,0.2771313190460205,0.2740027455647786,4.185009348324079e-05,6622.0,26.05903911590576,1379131
3,rope,1.253549059232076,0.17952463921126727,1.2305724620819092,0.9398912191390991,1.5797290802001953,0.10290681816418212,0.9765576402346293,0.13775853687036713,0.9527785181999207,0.7280276417732239,1.2602647542953491,0.0789657217336045,0.939609169960022,0.021809164532422643,0.9371073842048645,0.8989117741584778,0.9823755025863647,0.012501413392117189,0.2771313190460205,0.2740027455647786,4.185009348324079e-05,6622.0,26.05903911590576,1379131
4,rope,1.3421591758728026,0.1885013408661908,1.3091363906860352,1.030249834060669,1.701812744140625,0.10805242830981943,1.0476821780204773,0.14791347076965958,1.0326917171478271,0.794349193572998,1.3630740642547607,0.08478671622681144,0.9307173291842142,0.02481566234931257,0.9247063398361206,0.8865351676940918,0.9787947535514832,0.014224793121568213,0.2771313190460205,0.2740027455647786,4.185009348324079e-05,6622.0,26.05903911590576,1379131
5,rope,1.4009582122166953,0.1923697235095456,1.3784713745117188,1.09024977684021,1.7777416706085205,0.11026985624070473,1.096346135934194,0.153988216905529,1.080919861793518,0.8523120284080505,1.4364737272262573,0.08826887220687074,0.9247493584950764,0.026337613375739113,0.9166182279586792,0.8793553709983826,0.975257933139801,0.015097203383576674,0.2771313190460205,0.2740027455647786,4.185009348324079e-05,6622.0,26.05903911590576,1379131
6,rope,1.4449074745178223,0.19420226850637926,1.4457837343215942,1.0914177894592285,1.828562617301941,0.1113203046671456,1.131825053691864,0.15619573153243244,1.1161036491394043,0.8743999004364014,1.4815737009048462,0.08953426010740384,0.9204317927360535,0.02684414505521813,0.9123952388763428,0.8753830194473267,0.9715745449066162,0.01538755663906044,0.2771313190460205,0.2740027455647786,4.185009348324079e-05,6622.0,26.05903911590576,1379131
7,rope,1.4857677221298218,0.19172837602980936,1.497680902481079,1.1095563173294067,1.8686373233795166,0.10990222409412453,1.1631929675738018,0.15328071357393522,1.1462918519973755,0.8883219361305237,1.511852741241455,0.08786331831179117,0.9162632505098979,0.02717991147498689,0.9107624292373657,0.8709228038787842,0.9676914811134338,0.015580024113478363,0.2771313190460205,0.2740027455647786,4.185009348324079e-05,6622.0,26.05903911590576,1379131
