window_len,RMSE_Mean,RMSE_Std,RMSE_Median,RMSE_Min,RMSE_Max,MAE_Mean,MAE_Std,MAE_Median,MAE_Min,MAE_Max,NSE_Mean,NSE_Std,NSE_Median,NSE_Min,NSE_Max,extra__infer_time_total_Mean,extra__infer_time_gpu_total_Mean,extra__infer_time_per_time_step_Mean,extra__n_total_time_steps_Mean,extra__train_time_total_best_Mean,extra__model_size,positional_encoding
1,1.697034478187561,0.7300563454627991,1.5713648796081543,0.5937013626098633,2.799877405166626,1.337880253791809,0.5773428678512573,1.210569143295288,0.4696696102619171,2.209161758422852,0.839816153049469,0.065619520843029,0.8383641242980957,0.7204756140708923,0.9347324371337892,0.4271864295005798,0.4248484584263393,0.000195240598492,2188.0,40.59904280730656,1561585,learnable
1,1.695245623588562,0.7211398482322693,1.576176643371582,0.5972468852996826,2.79404878616333,1.3340237140655518,0.57154381275177,1.2229115962982178,0.4767104685306549,2.21182918548584,0.8405852913856506,0.0627248734235763,0.8363597393035889,0.7356022596359253,0.9334463477134703,0.4309210692133222,0.4283129610334124,0.0001969474722181,2188.0,38.21928452593939,1838500,sinusoidal
1,1.747496247291565,0.7640726566314697,1.5786229372024536,0.6234779953956604,2.8830718994140625,1.357542634010315,0.5899345874786377,1.2123363018035889,0.4932805597782135,2.2469701766967773,0.8295149207115173,0.0750407576560974,0.8320329785346985,0.6860008239746094,0.931573748588562,0.4580682345799037,0.4546017205374581,0.0002093547690036,2188.0,40.95494836568832,3190058,rope
3,1.4694072008132937,0.6283174157142639,1.265034556388855,0.5528404116630554,2.4703164100646973,1.1652623414993286,0.4985336363315582,0.988800883293152,0.4414551556110382,1.9544519186019893,0.8745805621147156,0.0594617798924446,0.8723678588867188,0.7554028034210205,0.9625728130340576,0.4132785882268633,0.4109807902744838,6.325047263955668e-05,6534.0,40.59904280730656,1561585,learnable
3,1.4673759937286377,0.6243391633033752,1.26071298122406,0.555317223072052,2.462963342666626,1.164315104484558,0.4971323013305664,0.9982633590698242,0.4478577375411987,1.958099722862244,0.8752192854881287,0.0578900128602981,0.871445894241333,0.7645941376686096,0.963947057723999,0.3942268746239798,0.3918113043648856,6.033469155555246e-05,6534.0,38.21928452593939,1838500,sinusoidal
3,1.483465313911438,0.6483721733093262,1.278002381324768,0.5666099786758423,2.507817268371582,1.159801363945007,0.4999937415122986,0.9723783731460572,0.453031837940216,1.9636900424957275,0.8718804121017456,0.0641894116997718,0.8699514865875244,0.7402878999710083,0.96263325214386,0.4211734618459429,0.418136975969587,6.445874836944336e-05,6534.0,40.95494836568832,3190058,rope
5,1.3701003789901731,0.5647529363632202,1.164607286453247,0.5472027659416199,2.286978244781494,1.0909373760223389,0.4505810439586639,0.9119271039962769,0.4406931698322296,1.8184071779251096,0.8886198401451111,0.0539320111274719,0.8935782313346863,0.781878650188446,0.9687472581863404,0.3960311157362802,0.3934941111973354,3.6534235769029536e-05,10840.0,40.59904280730656,1561585,learnable
5,1.3665807247161863,0.561801552772522,1.167095184326172,0.5489565134048462,2.296282291412353,1.0873130559921265,0.4465936124324798,0.9118273258209229,0.4448463022708893,1.8180115222930908,0.8892459273338318,0.0532413125038147,0.898603081703186,0.7915571928024292,0.9692696928977966,0.4029764192444937,0.4002374104091099,3.71749464247688e-05,10840.0,38.21928452593939,1838500,sinusoidal
5,1.3697612285614014,0.5779245495796204,1.179102659225464,0.551805853843689,2.289823770523072,1.0763989686965942,0.4476149380207062,0.9238637685775756,0.4446715712547302,1.8086551427841189,0.8884333372116089,0.0572039522230625,0.8945068120956421,0.7594215869903564,0.9691562652587892,0.4395237820489066,0.4360336532592773,4.054647435875521e-05,10840.0,40.95494836568832,3190058,rope
7,1.2990703582763672,0.5200967192649841,1.1086702346801758,0.5337492227554321,2.144671440124512,1.035352110862732,0.4174270629882812,0.8520981073379517,0.4286714494228363,1.7075693607330322,0.8982969522476196,0.0503918267786502,0.9060885906219482,0.7893224358558655,0.9713526368141174,0.4197096228599548,0.4171546957833426,2.778429914338374e-05,15106.0,40.59904280730656,1561585,learnable
