window_len,RMSE_Mean,RMSE_Std,RMSE_Median,RMSE_Min,RMSE_Max,MAE_Mean,MAE_Std,MAE_Median,MAE_Min,MAE_Max,NSE_Mean,NSE_Std,NSE_Median,NSE_Min,NSE_Max,extra__infer_time_total_Mean,extra__infer_time_gpu_total_Mean,extra__infer_time_per_time_step_Mean,extra__n_total_time_steps_Mean,extra__train_time_total_best_Mean,extra__model_size
1,1.7871962785720823,0.7127519845962524,1.7509546279907229,0.6775866150856018,2.835693597793579,1.4246826171875,0.5691825747489929,1.3852181434631348,0.5437797904014587,2.2272417545318604,0.8112583756446838,0.1229084059596061,0.817304253578186,0.2582207918167114,0.9220409989356996,0.3952752777508327,0.3924575642177038,0.0001806559770342,2188.0,28.86223758969988,3419906
3,1.5067873001098633,0.6270113587379456,1.2934589385986328,0.6008203029632568,2.49228835105896,1.2006940841674805,0.5026966333389282,1.009532809257507,0.4819918274879455,1.991201400756836,0.867655873298645,0.0611696317791938,0.8669243454933167,0.7377450466156006,0.9591960906982422,0.4058146561895098,0.4030372804914202,6.210815062588151e-05,6534.0,28.86223758969988,3419906
5,1.3970038890838623,0.5657776594161987,1.158188819885254,0.5698341131210327,2.3142030239105225,1.113564372062683,0.4536148607730865,0.9116222262382508,0.4568593502044678,1.831662893295288,0.8824372291564941,0.0602368377149105,0.8932830095291138,0.7172908186912537,0.9665083885192872,0.4161883166858128,0.4132031773158483,3.839375615182775e-05,10840.0,28.86223758969988,3419906
7,1.3214445114135742,0.5217027068138123,1.1155191659927368,0.5539352893829346,2.140139579772949,1.0521951913833618,0.418481171131134,0.8689203262329102,0.4451723098754883,1.7019976377487185,0.8930455446243286,0.0566061958670616,0.906857132911682,0.7354015111923218,0.9697127938270568,0.4164447358676365,0.4134694519042968,2.7568167341959257e-05,15106.0,28.86223758969988,3419906
15,1.1252820491790771,0.4038490355014801,0.9896583557128906,0.5140761137008667,1.7885993719100952,0.8868129849433899,0.3205931186676025,0.7741208076477051,0.4076529741287231,1.3786746263504028,0.9182753562927246,0.0476218201220035,0.9329399466514589,0.7777247428894043,0.976964831352234,0.4215937341962542,0.4179770943777901,1.3270183638534912e-05,31770.0,28.86223758969988,3419906
30,0.9083976745605468,0.2609525918960571,0.9092884063720704,0.4432099163532257,1.4950907230377195,0.7101919054985046,0.1987039744853973,0.7088576555252075,0.3528223633766174,1.1405912637710571,0.9422940611839294,0.0403652898967266,0.953301191329956,0.807144045829773,0.9861347675323486,0.4224638428006853,0.4187219783238002,6.892867397629065e-06,61290.0,28.86223758969988,3419906
60,0.7904770970344543,0.192260593175888,0.7765341997146606,0.4153613746166229,1.3721319437026978,0.6100772023200989,0.1392794698476791,0.581015408039093,0.3231199383735657,1.0238101482391355,0.9535680413246156,0.0358556136488914,0.9615244269371032,0.8390969038009644,0.9885531663894652,0.3759052072252546,0.3713708844866071,3.309607388847109e-06,113580.0,28.86223758969988,3419906
90,0.7815847992897034,0.1902306675910949,0.7615600228309631,0.4214802384376526,1.3740191459655762,0.5982856154441833,0.1347414553165435,0.5747159719467163,0.3264502882957458,1.0122145414352417,0.9544531106948853,0.0352340899407863,0.9623313546180724,0.8395596146583557,0.9886081218719482,0.3629924229213169,0.3576519720894949,2.313969675025926e-06,156870.0,28.86223758969988,3419906
120,0.7853919863700867,0.193701833486557,0.7601410150527954,0.4296169281005859,1.371657371520996,0.5999997854232788,0.1360089629888534,0.5739114284515381,0.3341467380523681,1.0082056522369385,0.9538615345954896,0.0359174199402332,0.9624357223510742,0.8378579616546631,0.9886189699172974,0.3258862239973886,0.3204408307756696,1.7047825067869248e-06,191160.0,28.86223758969988,3419906
150,0.7835253477096558,0.20046652853488922,0.7525527477264404,0.44442692399024963,1.396532416343689,0.6002521514892578,0.1413399577140808,0.5768812298774719,0.3451060652732849,1.031540870666504,0.9519620537757874,0.039384350180625916,0.9623159170150757,0.8264621496200562,0.9891223907470703,0.30346437862941195,0.2978923301696777,1.377192551075162e-06,220350.0,28.86223758969988,3419906
