window_len,RMSE_Mean,RMSE_Std,RMSE_Median,RMSE_Min,RMSE_Max,MAE_Mean,MAE_Std,MAE_Median,MAE_Min,MAE_Max,NSE_Mean,NSE_Std,NSE_Median,NSE_Min,NSE_Max,extra__infer_time_total_Mean,extra__infer_time_gpu_total_Mean,extra__infer_time_per_time_step_Mean,extra__n_total_time_steps_Mean,extra__train_time_total_best_Mean,extra__model_size,positional_encoding
30,0.8896621465682983,0.2593504190444946,0.8465508222579956,0.42165607213974,1.6647413969039917,0.6997047066688538,0.2041874080896377,0.6716630458831787,0.3172061741352081,1.2041174173355105,0.951654016971588,0.0289443079382181,0.9626449346542358,0.8590630888938904,0.984225869178772,0.2128950527736119,0.2096683485243055,6.650891995426801e-06,32010.0,25.6307169217912,5294918,learnable
30,0.8852410316467285,0.2675073742866516,0.86590975522995,0.4205038845539093,1.6451654434204102,0.6967783570289612,0.2123846709728241,0.6774070858955383,0.3169994354248047,1.2433127164840698,0.952426254749298,0.0285811852663755,0.9602696299552916,0.8586907386779785,0.9839169383049012,0.211446205774943,0.2083322020031156,6.605629671194722e-06,32010.0,25.28931214695885,3661301,sinusoidal
30,0.8681173920631409,0.246826559305191,0.8479247689247131,0.4198629260063171,1.6213114261627195,0.6826836466789246,0.1969415694475174,0.647245466709137,0.3143723011016845,1.2185620069503784,0.9535009860992432,0.0288706142455339,0.963566780090332,0.8540302515029907,0.9844173789024352,0.2278933298020135,0.2238555382622613,7.119441730772058e-06,32010.0,27.13223949689714,8225864,rope
60,0.7926629781723022,0.2144858241081237,0.7962948679924011,0.404361367225647,1.571613907814026,0.613132894039154,0.154172882437706,0.6180803179740906,0.29827880859375,1.074578881263733,0.9605611562728882,0.0259142089635133,0.9696313142776488,0.8590643405914307,0.9865463972091676,0.2243188108716692,0.2202906724233476,3.6052525051698686e-06,62220.0,25.6307169217912,5294918,learnable
60,0.7904864549636841,0.215668648481369,0.7956762909889221,0.4038817584514618,1.5563666820526123,0.6121307015419006,0.1569899171590805,0.6134270429611206,0.300064206123352,1.107840657234192,0.9609786868095398,0.0253452137112617,0.9674506187438964,0.8559995889663696,0.9858478307724,0.2129415481809586,0.2091641300746373,3.422397109947904e-06,62220.0,25.28931214695885,3661301,sinusoidal
60,0.7814740538597107,0.2059849798679351,0.7898892760276794,0.4079660773277282,1.5114725828170776,0.6050185561180115,0.1470522880554199,0.6061175465583801,0.3052184581756592,1.0535383224487305,0.961397349834442,0.025603599846363,0.9693113565444946,0.8570826649665833,0.9869901537895204,0.2284546163347032,0.2240377996535528,3.6717231812070594e-06,62220.0,27.13223949689714,8225864,rope
90,0.7770071029663086,0.2084975987672805,0.7793261408805847,0.4314970672130584,1.5551693439483645,0.6006192564964294,0.1493362635374069,0.5994352102279663,0.323690265417099,1.0791332721710205,0.9623761177062988,0.0237283576279878,0.970625340938568,0.8767943382263184,0.9864933490753174,0.2183470044817243,0.2143197944277808,2.409213334235069e-06,90630.0,25.6307169217912,5294918,learnable
90,0.7766825556755066,0.2170652896165847,0.7786707282066345,0.4211596846580505,1.6105940341949463,0.6000969409942627,0.1546835303306579,0.6103392839431763,0.316400945186615,1.0971341133117676,0.9625271558761596,0.0245861429721117,0.9699195623397828,0.8565077185630798,0.9868981838226318,0.2088710391332232,0.2050206415085565,2.3046567266161674e-06,90630.0,25.28931214695885,3661301,sinusoidal
90,0.772978663444519,0.2110508382320404,0.7779770493507385,0.410382479429245,1.5231943130493164,0.5978536605834961,0.1510851979255676,0.6028141975402832,0.3061464130878448,1.070733904838562,0.962583601474762,0.0244053583592176,0.970066487789154,0.863921046257019,0.9868229031562804,0.238946759511554,0.2344148290724981,2.6365084355241536e-06,90630.0,27.13223949689714,8225864,rope
120,1.9260183572769165,0.8237233757972717,1.827855348587036,0.5976456999778748,3.699869155883789,1.5718464851379397,0.6837909817695618,1.5433810949325562,0.465801864862442,2.88891339302063,0.8194469809532166,0.0660619214177131,0.820709228515625,0.6726940870285034,0.9296749234199524,0.2120772846161373,0.2078214489164806,1.8089157677937328e-06,117240.0,25.6307169217912,5294918,learnable
120,2.152423620223999,0.9532346725463868,2.2819082736968994,0.5850048065185547,5.821065425872803,1.7683624029159546,0.8388214707374573,1.8944470882415767,0.4765695631504059,5.351533889770508,0.7520056366920471,0.1573895514011383,0.7865952849388123,-0.0257070064544677,0.9295548796653748,0.2128505366189139,0.2088289334736173,1.815511230116973e-06,117240.0,25.28931214695885,3661301,sinusoidal
120,0.9905323386192322,0.491019070148468,0.842730700969696,0.4564184844493866,3.066835641860962,0.7791009545326233,0.401855319738388,0.6503158807754517,0.3618744015693664,2.4651331901550293,0.9242787957191468,0.1024088561534881,0.9600313901901244,0.4620397090911865,0.9862096309661864,0.2361819781954326,0.2317363758389912,2.014517043632144e-06,117240.0,27.13223949689714,8225864,rope
150,2.974193334579468,1.3924368619918823,2.973573446273804,0.7370565533638,6.261471271514893,2.506953001022339,1.1980445384979248,2.50970721244812,0.5879597663879395,5.195648193359375,0.5787097215652466,0.1775417178869247,0.576167643070221,0.1622214317321777,0.8916152715682983,0.210971366791498,0.2068136892167349,1.4851908961034714e-06,142050.0,25.6307169217912,5294918,learnable
150,3.190315008163452,1.379242777824402,3.1442885398864746,1.0557236671447754,6.534862995147705,2.5941061973571777,1.1347671747207642,2.5082345008850098,0.8728365302085876,5.829656600952148,0.4699011445045471,0.2804816365242004,0.5157651901245117,-0.620760440826416,0.8259779810905457,0.20777009782337,0.2034335508800688,1.462654683726646e-06,142050.0,25.28931214695885,3661301,sinusoidal
150,1.659002661705017,1.2014591693878174,1.1335880756378174,0.46349114179611206,5.5085859298706055,1.2864656448364258,0.9479668736457825,0.870689332485199,0.36629095673561096,4.449142932891846,0.7688610553741455,0.34892401099205017,0.9202010631561279,-0.7261102199554443,0.9855146408081055,0.2586620913611518,0.2541294291662792,1.8209228536511922e-06,142050.0,27.13223949689714,8225864,rope
