window_len,RMSE_Mean,RMSE_Std,RMSE_Median,RMSE_Min,RMSE_Max,MAE_Mean,MAE_Std,MAE_Median,MAE_Min,MAE_Max,NSE_Mean,NSE_Std,NSE_Median,NSE_Min,NSE_Max,extra__infer_time_total_Mean,extra__infer_time_gpu_total_Mean,extra__infer_time_per_time_step_Mean,extra__n_total_time_steps_Mean,extra__train_time_total_best_Mean,extra__model_size
1,1.7224475,0.71130097,1.6417128,0.5954624,2.759442,1.3705184,0.5665779,1.2833049,0.47332698,2.2289658,0.83411086,0.06561428,0.826923,0.72811985,0.93317795,0.380399261202131,0.3774153267996651,0.0001738570663629,2188.0,268.1668031215668,187513
3,1.4970777,0.6260243,1.3012798,0.56542736,2.4433389,1.1989492,0.5010627,1.0369887,0.4508472,1.9759557,0.8702292,0.060874235,0.87363267,0.739925,0.9603498,0.4216230341366359,0.4189810464041573,6.452755343382858e-05,6534.0,268.1668031215668,187513
5,1.3985921,0.5613282,1.2078112,0.5676526,2.2465372,1.1189982,0.44926977,0.95974326,0.45188552,1.8195432,0.8835105,0.057815347,0.8913406,0.73244417,0.9684818,0.4450103299958365,0.4423356105259487,4.10526134682506e-05,10840.0,268.1668031215668,187513
7,1.3366989,0.5208815,1.1648848,0.5556404,2.1056595,1.0701656,0.41794792,0.92716336,0.4405135,1.7136543,0.8918819,0.055374384,0.9053073,0.73895466,0.9717757,0.4348811166627066,0.4320061689104352,2.878863475855333e-05,15106.0,268.1668031215668,187513
15,1.1547384,0.40851155,1.0585914,0.5204149,1.8220023,0.9132171,0.322954,0.82246405,0.40536427,1.4034908,0.9145284,0.05082425,0.9346318,0.75398934,0.9771158,0.4165668146950858,0.4134915564400808,1.3111955136766943e-05,31770.0,268.1668031215668,187513
30,0.93699086,0.27609622,0.94148016,0.45305556,1.5935861,0.73642856,0.21214461,0.7438052,0.3507634,1.2346383,0.9386392,0.04561633,0.9542141,0.78138787,0.98594195,0.4036602718489511,0.4002979006086077,6.586070677907505e-06,61290.0,268.1668031215668,187513
60,0.81255215,0.2134221,0.84716535,0.42023703,1.4685994,0.63260126,0.16533412,0.640255,0.32457647,1.1544118,0.9507594,0.041371103,0.9601084,0.8143782,0.98781824,0.3839391214506967,0.3797993033272879,3.3803409178613907e-06,113580.0,268.1668031215668,187513
90,0.80223453,0.21011782,0.8358367,0.41984054,1.4613391,0.61948174,0.16175915,0.6254424,0.325226,1.14729,0.9520756,0.04018647,0.96102583,0.81652004,0.98730147,0.3696492399488176,0.3649349354335239,2.35640492094612e-06,156870.0,268.1668031215668,187513
120,0.8047746419906616,0.210128903388977,0.8395709991455078,0.4214887917041778,1.4548193216323853,0.6209143996238708,0.1607178300619125,0.6312832236289978,0.3264606893062591,1.133159041404724,0.951961874961853,0.0399384945631027,0.9607273936271667,0.816250205039978,0.9868555665016174,0.3472736307552883,0.3410850437709263,1.8166647350663748e-06,191160.0,268.1668031215668,187513
150,0.8081144690513611,0.21355754137039185,0.8424838781356812,0.4289568066596985,1.471970796585083,0.6264039874076843,0.16291391849517822,0.6408558487892151,0.3324676752090454,1.1380161046981812,0.9499168992042542,0.043100278824567795,0.9615551233291626,0.8020428419113159,0.9862261414527893,0.32003956181662424,0.3137316949026925,1.452414621359765e-06,220350.0,268.1668031215668,187513
180,0.8199489712715149,0.21435131132602692,0.8396169543266296,0.4328174889087677,1.4501487016677856,0.6363645792007446,0.16290487349033356,0.6387720108032227,0.3345465362071991,1.1111384630203247,0.9487677216529846,0.042063385248184204,0.9592848420143127,0.8063668012619019,0.9851576685905457,0.2893767442022051,0.2833389598301479,1.179492721130697e-06,245340.0,268.1668031215668,187513
210,0.8270074725151062,0.2152598798274994,0.8493810892105103,0.4333547055721283,1.4533547163009644,0.6440190672874451,0.16465003788471222,0.6466532945632935,0.3350510895252228,1.1170947551727295,0.948049008846283,0.04230348765850067,0.9586706161499023,0.8054595589637756,0.9846583604812622,0.2871661867414202,0.2805107225690569,1.0742011249819332e-06,267330.0,268.1668031215668,187513
240,0.8311569094657898,0.21550260484218597,0.8533357381820679,0.4342910349369049,1.45612370967865,0.6483163237571716,0.1654563695192337,0.6555691957473755,0.3358771502971649,1.122868537902832,0.9475483894348145,0.04261278733611107,0.9583364725112915,0.8046474456787109,0.9843711853027344,0.2782403400966099,0.2715351813180106,9.799955624704492e-07,283920.0,268.1668031215668,187513
270,0.8334870934486389,0.21571798622608185,0.8551722764968872,0.4349648952484131,1.4583534002304077,0.6504725813865662,0.16591081023216248,0.6638802289962769,0.3363918662071228,1.1265225410461426,0.9471940994262695,0.042965229600667953,0.95815110206604,0.8041763305664062,0.9842631220817566,0.2781172735350473,0.27104473985944477,9.424190082852064e-07,295110.0,268.1668031215668,187513
300,0.8342203497886658,0.21585805714130402,0.8559238910675049,0.4351615607738495,1.4594744443893433,0.6509751081466675,0.16593864560127258,0.6663593649864197,0.336516797542572,1.127221941947937,0.9470790028572083,0.04308842867612839,0.9580405950546265,0.8040249943733215,0.9842382669448853,0.2611244320869446,0.25354514857700894,8.678113396043356e-07,300900.0,268.1668031215668,187513
330,0.8517090082168579,0.2223834991455078,0.884766161441803,0.4397262632846832,1.4554662704467773,0.6674551963806152,0.17270183563232422,0.6796174049377441,0.33796706795692444,1.1321967840194702,0.9439281225204468,0.046173591166734695,0.9551205039024353,0.7887140512466431,0.9826747179031372,0.23064886672156198,0.22253113501412525,7.547904533070292e-07,305580.0,268.1668031215668,187513
360,0.8518590331077576,0.22243262827396393,0.8848050832748413,0.43976837396621704,1.4557071924209595,0.6675465703010559,0.17271466553211212,0.679950475692749,0.337994247674942,1.1324734687805176,0.9438920021057129,0.04623020440340042,0.9551150798797607,0.7886427640914917,0.9826734066009521,0.24460034711020334,0.23634981482369555,7.845789938099926e-07,311760.0,268.1668031215668,187513
365,0.8518722653388977,0.22244197130203247,0.8848024606704712,0.43977606296539307,1.4558229446411133,0.6675528883934021,0.17271798849105835,0.6800395250320435,0.33799928426742554,1.1325390338897705,0.9438880681991577,0.046236343681812286,0.9551141262054443,0.7886387705802917,0.9826733469963074,0.2228847827230181,0.21534724589756554,7.13368271421771e-07,312440.0,268.1668031215668,187513
390,0.8518512845039368,0.22243067622184753,0.8847938179969788,0.43979141116142273,1.455816388130188,0.6675294041633606,0.17270717024803162,0.6799017190933228,0.33800995349884033,1.1325401067733765,0.9438916444778442,0.04623257368803024,0.9551124572753906,0.7886428833007812,0.9826732873916626,0.239842346736363,0.2317047288077218,7.630029481973753e-07,314340.0,268.1668031215668,187513
420,0.8518232703208923,0.22241701185703278,0.884788990020752,0.43979594111442566,1.4557907581329346,0.6675013303756714,0.17269401252269745,0.6797579526901245,0.3380131721496582,1.1325135231018066,0.9438964128494263,0.046227242797613144,0.9551119208335876,0.7886468768119812,0.9826732873916626,0.19729918241500854,0.1898884713309152,6.297050377090786e-07,313320.0,268.1668031215668,187513
450,0.8518148064613342,0.2224166989326477,0.8847891092300415,0.4397967755794525,1.4557946920394897,0.6674932241439819,0.17269368469715118,0.6796985268592834,0.33801376819610596,1.1325109004974365,0.9438981413841248,0.04622502252459526,0.9551118016242981,0.7886484861373901,0.9826733469963074,0.19393646717071533,0.18602318355015351,6.282360452566093e-07,308700.0,268.1668031215668,187513
480,0.8518107533454895,0.2224176973104477,0.8847906589508057,0.43979713320732117,1.4557946920394897,0.6674906611442566,0.17269568145275116,0.6796462535858154,0.338014155626297,1.1325092315673828,0.9438995718955994,0.04622253403067589,0.9551117420196533,0.7886494398117065,0.9826734066009521,0.20060606513704574,0.19158678545270647,6.676186938799446e-07,300480.0,268.1668031215668,187513
510,0.8518120646476746,0.22241918742656708,0.8847930431365967,0.43979713320732117,1.4557933807373047,0.6674920916557312,0.1726970374584198,0.679641604423523,0.3380144536495209,1.1325058937072754,0.9438996315002441,0.046222150325775146,0.9551118016242981,0.7886497974395752,0.9826734662055969,0.24490685973848617,0.23467532675606861,8.484267295035202e-07,288660.0,268.1668031215668,187513
540,0.8518140912055969,0.222420334815979,0.8847949504852295,0.43979698419570923,1.4557932615280151,0.6674937605857849,0.172697976231575,0.6796438694000244,0.33801424503326416,1.1325033903121948,0.9438995122909546,0.046222150325775146,0.9551118016242981,0.7886500954627991,0.9826735258102417,0.15162819623947144,0.14400229263305664,5.549267905118996e-07,273240.0,268.1668031215668,187513
570,0.8518145680427551,0.22242018580436707,0.8847962617874146,0.43979692459106445,1.4557932615280151,0.6674941182136536,0.17269738018512726,0.6796450614929199,0.33801424503326416,1.132500410079956,0.9438994526863098,0.04622214287519455,0.9551118016242981,0.7886501550674438,0.9826735854148865,0.1388508336884635,0.13258756610325403,5.461837530031607e-07,254220.0,268.1668031215668,187513
600,0.8518146872520447,0.22241972386837006,0.8847967386245728,0.4397968649864197,1.4557937383651733,0.6674942970275879,0.17269669473171234,0.6796467304229736,0.3380141258239746,1.1324987411499023,0.9438993334770203,0.04622222110629082,0.9551118612289429,0.7886499762535095,0.9826735854148865,0.11889072826930455,0.11320974949428013,5.133451134253219e-07,231600.0,268.1668031215668,187513
630,0.8518149256706238,0.22241926193237305,0.8847965598106384,0.4397968351840973,1.455794334411621,0.6674942970275879,0.1726960390806198,0.6796468496322632,0.3380140960216522,1.1324974298477173,0.9438992738723755,0.0462222546339035,0.9551118612289429,0.7886497974395752,0.9826736450195312,0.13119315249579294,0.12594400160653252,6.387825128824275e-07,205380.0,268.1668031215668,187513
660,0.8518152236938477,0.22241921722888947,0.8847964406013489,0.4397968351840973,1.4557956457138062,0.6674946546554565,0.17269626259803772,0.6796460151672363,0.3380140960216522,1.132500410079956,0.9438992738723755,0.046222273260354996,0.9551118612289429,0.7886496782302856,0.9826736450195312,0.09540476969310216,0.09051095117841448,5.434311329067108e-07,175560.0,268.1668031215668,187513
690,0.8518152832984924,0.2224186807870865,0.8847963809967041,0.4397968351840973,1.4557950496673584,0.6674947738647461,0.17269578576087952,0.6796455383300781,0.3380140960216522,1.1324994564056396,0.9438992142677307,0.0462222620844841,0.9551118612289429,0.7886496782302856,0.9826736450195312,0.077705979347229,0.0726461877822876,5.466862202562896e-07,142140.0,268.1668031215668,187513
