window_len,RMSE_Mean,RMSE_Std,RMSE_Median,RMSE_Min,RMSE_Max,MAE_Mean,MAE_Std,MAE_Median,MAE_Min,MAE_Max,NSE_Mean,NSE_Std,NSE_Median,NSE_Min,NSE_Max,extra__infer_time_total_Mean,extra__infer_time_gpu_total_Mean,extra__infer_time_per_time_step_Mean,extra__n_total_time_steps_Mean,extra__train_time_total_best_Mean,extra__model_size,positional_encoding
15,1.0836454629898071,0.269140362739563,0.9877824783325196,0.7809268832206726,1.6365852355957031,0.8543357253074646,0.2022414952516555,0.7542195916175842,0.6197125315666199,1.3013361692428589,0.959076464176178,0.0138801764696836,0.963070273399353,0.9274986386299132,0.973999798297882,0.2057249228159586,0.2035308603922526,1.3432903873062923e-05,15315.0,22.62041049003601,854232,learnable
15,1.0915257930755615,0.2933780252933502,1.0133399963378906,0.7776342034339905,1.640668272972107,0.8601773977279663,0.22283935546875,0.7872471809387207,0.6266118288040161,1.324283480644226,0.9585365056991576,0.0151736075058579,0.96343195438385,0.923698365688324,0.976915717124939,0.1981778144836425,0.1955984313964844,1.2940111948001475e-05,15315.0,21.750148725509643,743962,sinusoidal
15,1.0765246152877808,0.3057754039764404,0.9826454520225524,0.7418441772460938,1.7242010831832886,0.8475641012191772,0.2379675209522247,0.7451490163803101,0.5853082537651062,1.3856534957885742,0.959336519241333,0.0168107096105813,0.9624329805374146,0.9252197742462158,0.9773575067520142,0.1922552744547526,0.1893189147949218,1.2553396960806568e-05,15315.0,21.560781542460123,1980048,rope
30,0.8304257988929749,0.11785389482975,0.8259804844856262,0.7034741044044495,1.1204304695129397,0.654483437538147,0.0899882391095161,0.6291488409042358,0.5639029145240784,0.8930660486221313,0.9745285511016846,0.0102442391216754,0.9752262830734252,0.9486151933670044,0.9861741662025452,0.1833828608194987,0.1807251678466797,6.076304202103999e-06,30180.0,22.62041049003601,854232,learnable
30,0.8332804441452026,0.1417039930820465,0.7671895623207092,0.6278374195098877,1.1390979290008545,0.6559723019599915,0.1065192744135856,0.6152710318565369,0.5026126503944397,0.9119445085525512,0.9743050336837769,0.012301861308515,0.9768036007881165,0.9374943971633912,0.9847495555877686,0.1864282290140787,0.1835332824707031,6.17721103426371e-06,30180.0,21.750148725509643,743962,sinusoidal
30,0.8234291672706604,0.1619845777750015,0.7635537385940552,0.6476918458938599,1.204378604888916,0.650863528251648,0.1293019205331802,0.6134124398231506,0.516605794429779,0.9833908677101136,0.9748002886772156,0.0118171703070402,0.9768018126487732,0.9443044066429138,0.9881579279899596,0.1928962071736653,0.1897449686686197,6.391524425900112e-06,30180.0,21.560781542460123,1980048,rope
60,0.7458038330078125,0.1038080677390098,0.7092475295066833,0.6138578057289124,0.9145830869674684,0.5879151821136475,0.082814484834671,0.5858510136604309,0.477724015712738,0.728925347328186,0.9783933758735656,0.0105365579947829,0.9788869619369508,0.954094409942627,0.9915778040885924,0.1879354317982991,0.18507021484375,3.209279914588441e-06,58560.0,22.62041049003601,854232,learnable
60,0.7429940700531006,0.1161731407046318,0.6976032257080078,0.5859402418136597,0.946615993976593,0.5842395424842834,0.0862358585000038,0.5689197182655334,0.4605993628501892,0.7372193932533264,0.9784500002861024,0.0125427115708589,0.9808141589164734,0.9433308243751526,0.9906205534934998,0.2171888987223307,0.2142081492106119,3.708826822444172e-06,58560.0,21.750148725509643,743962,sinusoidal
60,0.7297300696372986,0.1123154163360595,0.6886020302772522,0.5976576209068298,0.9367234110832214,0.5758560299873352,0.0887010246515274,0.5622507333755493,0.4718453884124756,0.7502608895301819,0.9793861508369446,0.0107135968282818,0.9794825315475464,0.9518774747848512,0.9912872314453124,0.2261903921763102,0.2219651102701823,3.862540850005297e-06,58560.0,21.560781542460123,1980048,rope
90,0.7292671799659729,0.1123452559113502,0.6780855655670166,0.6025898456573486,0.9347591996192932,0.5690135955810547,0.0900261402130127,0.5578319430351257,0.4467828273773193,0.7127389311790466,0.9792531728744508,0.0105644725263118,0.9793397188186646,0.9537644386291504,0.9929181933403016,0.2017650763193766,0.1985784250895182,2.3698035743408103e-06,85140.0,22.62041049003601,854232,learnable
90,0.7284952998161316,0.1179646998643875,0.7084187269210815,0.6084376573562622,0.9458377957344056,0.5724313259124756,0.0899875834584236,0.5705486536026001,0.4786474704742431,0.7478336095809937,0.97932106256485,0.0113605074584484,0.9791859984397888,0.9503462314605712,0.9917402267456056,0.1896389007568359,0.1864868967692057,2.2273772698712226e-06,85140.0,21.750148725509643,743962,sinusoidal
90,0.7221101522445679,0.1077813431620597,0.6832446455955505,0.5865309238433838,0.9303179383277892,0.564784824848175,0.0824774801731109,0.5313296318054199,0.458406537771225,0.720867395401001,0.979767918586731,0.0105127934366464,0.9796006083488464,0.9528566002845764,0.9914831519126892,0.2300100326538086,0.2261692860921224,2.7015507711276554e-06,85140.0,21.560781542460123,1980048,rope
120,2.286266803741455,0.606149435043335,2.3381354808807373,1.2416390180587769,3.45456600189209,1.858121037483216,0.4885885715484619,1.8975579738616943,0.9574509859085084,2.7891621589660645,0.8252494931221008,0.0388127900660038,0.834880530834198,0.7504143118858337,0.8854449391365051,0.1856956164042155,0.1823932993570963,1.689370600475032e-06,109920.0,22.62041049003601,854232,learnable
120,2.274333953857422,0.8130682110786438,2.2033700942993164,1.0543450117111206,4.0776047706604,1.7953312397003174,0.6211504340171814,1.7346055507659912,0.8312616944313049,3.16445255279541,0.8205448389053345,0.0900050476193428,0.8333693742752075,0.5945966243743896,0.9252662658691406,0.1932013034820556,0.1892591562906901,1.7576537798585849e-06,109920.0,21.750148725509643,743962,sinusoidal
120,0.7818631529808044,0.1836369037628173,0.7019836902618408,0.602723240852356,1.1765722036361694,0.6120878458023071,0.1414665877819061,0.564319372177124,0.4703119397163391,0.9188385605812072,0.9755865335464478,0.0159303843975067,0.9782731533050536,0.9384380578994752,0.9909541606903076,0.2145506858825683,0.2106552825927734,1.951880330081589e-06,109920.0,21.560781542460123,1980048,rope
150,3.61743426322937,1.067799687385559,3.636704683303833,1.7233881950378418,5.656852722167969,3.029139995574951,0.8751239776611328,3.0840117931365967,1.3769017457962036,4.716198921203613,0.5658853650093079,0.1115677580237388,0.5604763031005859,0.383249819278717,0.7793064117431641,0.1928788344065348,0.1888010304768879,1.4513080090785165e-06,132900.0,22.62041049003601,854232,learnable
150,3.617197513580322,1.1087692975997925,3.505530834197998,1.6428182125091553,5.546080112457275,2.910250425338745,0.8886446952819824,2.8576176166534424,1.3222424983978271,4.448957443237305,0.543504536151886,0.1935067176818847,0.559424638748169,0.1664149761199951,0.8098049163818359,0.210356601079305,0.2064926005045572,1.5828186687682846e-06,132900.0,21.750148725509643,743962,sinusoidal
150,1.4500986337661743,1.2460784912109375,0.7503200173377991,0.6112529635429382,4.211000919342041,1.187873125076294,1.061866283416748,0.6165348887443542,0.48003822565078735,3.4922449588775635,0.8772445917129517,0.17316189408302307,0.9766509532928467,0.5185484886169434,0.9906176328659058,0.25910654067993166,0.2541184051513672,1.949635370052157e-06,132900.0,21.560781542460123,1980048,rope
